asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,load_filled,rpm_filled,avrg_speed,acceleration,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter,filled_load,filled_rpm
487,2017-10-20 14:16:18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,False
487,2017-10-20 14:16:19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False,False,False
487,2017-10-20 14:16:22,4.0,nan,666.0,nan,nan,nan,nan,nan,4.0,nan,nan,666.0,nan,nan,3.3333333333333335,3.3333333333333335,3.0,nan,False,False,False,False
487,2017-10-20 14:16:23,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,666.0,666.0,4.0,nan,1.1111111111111112,4.444444444444445,1.0,nan,True,False,True,True
487,2017-10-20 14:16:24,nan,nan,744.0,nan,nan,nan,nan,nan,4.0,nan,666.0,744.0,4.0,nan,1.1111111111111112,5.555555555555555,1.0,nan,True,False,True,False
487,2017-10-20 14:16:25,5.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,744.0,744.0,4.0,-1.0,1.3888888888888888,6.944444444444445,1.0,nan,False,False,True,True
487,2017-10-20 14:16:25,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,744.0,744.0,4.5,nan,0.0,6.944444444444445,0.0,nan,True,False,True,True
487,2017-10-20 14:16:25,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,744.0,744.0,4.5,nan,0.0,6.944444444444445,0.0,nan,True,False,True,True
487,2017-10-20 14:16:26,6.0,nan,nan,nan,nan,nan,nan,nan,6.0,nan,744.0,744.0,4.5,-1.0,1.6666666666666667,8.61111111111111,1.0,nan,False,False,True,True
487,2017-10-20 14:16:27,5.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,744.0,744.0,5.0,1.0,1.3888888888888888,10.0,1.0,nan,False,False,True,True
487,2017-10-20 14:16:28,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,744.0,744.0,5.0,nan,1.3888888888888888,11.38888888888889,1.0,nan,True,False,True,True
487,2017-10-20 14:16:32,0.0,nan,668.0,nan,3728527.0,nan,nan,nan,0.0,nan,744.0,668.0,5.0,5.0,0.0,11.38888888888889,4.0,nan,False,False,True,False
