asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,load_filled,rpm_filled,avrg_speed,acceleration,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter,filled_load,filled_rpm
487,2017-10-06 22:58:49,20.0,9935.0,1140.0,23.0,3285275.0,3686287.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,False
487,2017-10-06 22:59:20,17.0,9410.0,635.0,5.0,3285343.0,3686470.0,nan,nan,17.0,3686470.0,5.0,635.0,20.0,nan,146.3888888888889,146.3888888888889,31.000000000000004,nan,False,False,False,False
487,2017-10-06 22:59:50,68.0,35226.0,1878.0,56.0,3285442.0,3686856.0,nan,386.0,68.0,3686856.0,56.0,1878.0,18.5,-51.0,566.6666666666667,713.0555555555557,30.000000000000004,99.0,False,False,False,False
487,2017-10-06 22:59:52,69.0,36147.0,nan,nan,3285449.0,nan,nan,386.0,69.0,3686856.0,1878.0,1878.0,35.0,-1.0,38.333333333333336,751.388888888889,2.0,7.0,False,True,True,True
487,2017-10-06 22:59:53,68.0,36571.0,1619.0,nan,3285452.0,3686929.0,nan,73.0,68.0,3686929.0,1878.0,1619.0,43.5,1.0,18.88888888888889,770.2777777777779,1.0,3.0,False,False,True,False
487,2017-10-06 22:59:55,67.0,35322.0,nan,nan,3285459.0,nan,nan,73.0,67.0,3686929.0,1619.0,1619.0,48.4,1.0,37.22222222222222,807.5000000000001,2.0,7.0,False,True,True,True
487,2017-10-06 22:59:57,65.0,34453.0,nan,nan,3285466.0,3687002.0,nan,73.0,65.0,3687002.0,1619.0,1619.0,51.5,2.0,36.111111111111114,843.6111111111112,2.0,7.0,False,False,True,True
487,2017-10-06 22:59:59,nan,34609.0,1519.0,nan,3285473.0,nan,nan,nan,65.0,nan,1619.0,1519.0,53.42857142857143,nan,36.111111111111114,879.7222222222223,2.0,7.0,True,False,True,False
487,2017-10-06 23:00:00,nan,35385.0,nan,nan,3285476.0,nan,nan,nan,65.0,nan,1519.0,1519.0,53.42857142857143,nan,18.055555555555557,897.7777777777778,1.0,3.0,True,False,True,True
487,2017-10-06 23:00:02,64.0,33838.0,nan,nan,3285481.0,3687091.0,nan,89.0,64.0,3687091.0,1519.0,1519.0,53.42857142857143,1.0,35.55555555555556,933.3333333333334,2.0,5.0,False,False,True,True
487,2017-10-06 23:00:04,63.0,34815.0,1495.0,nan,3285486.0,nan,nan,89.0,63.0,3687091.0,1519.0,1495.0,54.75,1.0,35.0,968.3333333333334,2.0,5.0,False,True,True,False
487,2017-10-06 23:00:06,62.0,32981.0,nan,nan,3285492.0,3687162.0,nan,71.0,62.0,3687162.0,1495.0,1495.0,55.666666666666664,1.0,34.44444444444444,1002.7777777777778,2.0,6.0,False,False,True,True
487,2017-10-06 23:00:07,60.0,32121.0,nan,nan,nan,nan,nan,71.0,60.0,3687162.0,1495.0,1495.0,56.3,2.0,16.666666666666668,1019.4444444444445,1.0,6.0,False,True,True,True
487,2017-10-06 23:00:09,57.0,30607.0,1372.0,nan,3285497.0,nan,nan,nan,57.0,nan,1495.0,1372.0,56.63636363636363,3.0,31.666666666666668,1051.111111111111,2.0,5.0,False,False,True,False
487,2017-10-06 23:00:40,41.0,21264.0,1471.0,0.0,3285535.0,3687565.0,nan,403.0,41.0,3687565.0,0.0,1471.0,56.666666666666664,16.0,353.0555555555556,1404.1666666666667,31.000000000000004,38.0,False,False,False,False
487,2017-10-06 23:00:55,nan,nan,nan,nan,nan,nan,nan,403.0,41.0,3687565.0,1471.0,1471.0,55.46153846153846,nan,170.83333333333337,1575.0,15.000000000000002,38.0,True,True,True,True
487,2017-10-06 23:01:00,49.0,21408.0,1658.0,89.0,3285612.0,3687805.0,nan,240.0,49.0,3687805.0,89.0,1658.0,55.46153846153846,-8.0,68.05555555555556,1643.0555555555557,5.0,77.0,False,False,False,False
487,2017-10-06 23:01:23,nan,nan,nan,nan,nan,nan,nan,240.0,49.0,3687805.0,1658.0,1658.0,55.0,nan,313.05555555555554,1956.1111111111113,23.0,77.0,True,True,True,True
487,2017-10-06 23:01:31,63.0,34014.0,1773.0,100.0,3285728.0,3688228.0,nan,423.0,63.0,3688228.0,100.0,1773.0,55.0,-14.0,140.0,2096.1111111111113,8.0,116.0,False,False,False,False
487,2017-10-06 23:01:31,nan,nan,nan,nan,nan,nan,nan,423.0,63.0,3688228.0,1773.0,1773.0,55.53333333333333,nan,0.0,2096.1111111111113,0.0,116.0,True,True,True,True
487,2017-10-06 23:01:34,61.0,32185.0,1433.0,nan,nan,nan,nan,nan,61.0,nan,1773.0,1433.0,55.53333333333333,2.0,50.833333333333336,2146.944444444445,3.0,116.0,False,False,True,False
487,2017-10-06 23:01:39,nan,nan,nan,nan,nan,nan,nan,nan,61.0,nan,1433.0,1433.0,55.875,nan,84.72222222222223,2231.666666666667,5.0,116.0,True,False,True,True
487,2017-10-06 23:01:43,65.0,34541.0,1534.0,66.0,3285734.0,3688395.0,nan,167.0,65.0,3688395.0,66.0,1534.0,55.875,-4.0,72.22222222222223,2303.888888888889,4.0,6.0,False,False,False,False
487,2017-10-06 23:01:43,nan,nan,nan,nan,nan,3688463.0,nan,68.0,65.0,3688463.0,1534.0,1534.0,56.411764705882355,nan,0.0,2303.888888888889,0.0,6.0,True,False,True,True
487,2017-10-06 23:01:45,nan,34841.0,nan,nan,3285740.0,nan,nan,68.0,65.0,3688463.0,1534.0,1534.0,56.411764705882355,nan,36.111111111111114,2340.0000000000005,2.0,6.0,True,True,True,True
487,2017-10-06 23:01:47,61.0,32756.0,nan,nan,3285746.0,nan,nan,nan,61.0,nan,1534.0,1534.0,56.411764705882355,4.0,33.888888888888886,2373.888888888889,2.0,6.0,False,False,True,True
487,2017-10-06 23:01:48,60.0,33020.0,1409.0,nan,3285749.0,3688532.0,nan,69.0,60.0,3688532.0,1534.0,1409.0,56.666666666666664,1.0,16.666666666666668,2390.5555555555557,1.0,3.0,False,False,True,False
487,2017-10-06 23:01:50,55.0,30816.0,nan,nan,3285755.0,nan,nan,69.0,55.0,3688532.0,1409.0,1409.0,56.8421052631579,5.0,30.555555555555557,2421.1111111111113,2.0,6.0,False,True,True,True
487,2017-10-06 23:02:20,71.0,37108.0,2549.0,91.0,3285818.0,3688963.0,nan,431.0,71.0,3688963.0,91.0,2549.0,56.75,-16.0,591.6666666666667,3012.7777777777783,30.000000000000004,63.0,False,False,False,False
487,2017-10-06 23:02:23,75.0,40156.0,2173.0,nan,3285840.0,nan,nan,431.0,75.0,3688963.0,2549.0,2173.0,57.42857142857143,-4.0,62.5,3075.2777777777783,3.0,22.0,False,True,True,False
487,2017-10-06 23:02:24,77.0,41056.0,nan,nan,nan,3689042.0,nan,79.0,77.0,3689042.0,2173.0,2173.0,58.22727272727273,-2.0,21.38888888888889,3096.666666666667,1.0,22.0,False,False,True,True
487,2017-10-06 23:02:26,81.0,42003.0,nan,nan,3285855.0,nan,nan,79.0,81.0,3689042.0,2173.0,2173.0,59.04347826086956,-4.0,45.0,3141.666666666667,2.0,15.0,False,True,True,True
487,2017-10-06 23:02:27,nan,42635.0,nan,nan,3285863.0,3689105.0,nan,63.0,81.0,3689105.0,2173.0,2173.0,59.958333333333336,nan,22.5,3164.166666666667,1.0,8.0,True,False,True,True
487,2017-10-06 23:02:29,83.0,44238.0,1931.0,nan,3285878.0,nan,nan,63.0,83.0,3689105.0,2173.0,1931.0,59.958333333333336,-2.0,46.111111111111114,3210.2777777777783,2.0,15.0,False,True,True,False
487,2017-10-06 23:02:30,nan,44367.0,nan,nan,3285885.0,nan,nan,nan,83.0,nan,1931.0,1931.0,60.88,nan,23.055555555555557,3233.333333333334,1.0,7.0,True,False,True,True
487,2017-10-06 23:02:32,87.0,45288.0,nan,nan,3285899.0,3689218.0,nan,113.0,87.0,3689218.0,1931.0,1931.0,60.88,-4.0,48.333333333333336,3281.6666666666674,2.0,14.0,False,False,True,True
487,2017-10-06 23:02:34,nan,46650.0,2051.0,nan,3285912.0,nan,nan,113.0,87.0,3689218.0,1931.0,2051.0,61.88461538461539,nan,48.333333333333336,3330.000000000001,2.0,13.0,True,True,True,False
487,2017-10-06 23:02:35,nan,45856.0,nan,nan,3285919.0,3689288.0,nan,70.0,87.0,3689288.0,2051.0,2051.0,61.88461538461539,nan,24.166666666666668,3354.1666666666674,1.0,7.0,True,False,True,True
