asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-17 21:01:48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-17 21:01:48,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,6.92729195399485e-310,1.0
487,2017-10-17 21:01:51,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:03,5.3102176e-317,1.0
487,2017-10-17 21:01:51,nan,nan,190.0,nan,nan,nan,nan,nan,0 days 00:00:00,5.3102176e-317,1.0
487,2017-10-17 21:01:52,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,5.3102176e-317,1.0
487,2017-10-17 21:01:52,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,5.3102176e-317,1.0
487,2017-10-17 21:01:52,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,5.3102176e-317,1.0
487,2017-10-17 21:01:53,nan,nan,192.0,nan,nan,nan,nan,nan,0 days 00:00:01,5.3102176e-317,1.0
487,2017-10-17 21:01:53,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,5.3102176e-317,1.0
487,2017-10-17 21:01:54,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,5.3102176e-317,1.0
487,2017-10-17 21:01:55,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,5.3102176e-317,1.0
487,2017-10-17 21:02:02,nan,nan,0.0,nan,nan,nan,nan,nan,0 days 00:00:07,5.3102176e-317,1.0
487,2017-10-17 21:02:27,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:25,5.53e-322,1.0
487,2017-10-17 21:02:53,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:26,5.53e-322,1.0
487,2017-10-17 21:03:18,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:25,2.8270294e-316,1.0
487,2017-10-17 21:03:43,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:25,5.3102176e-317,1.0
487,2017-10-17 21:04:09,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:26,5.3102176e-317,1.0
487,2017-10-17 21:04:34,nan,nan,1350.0,nan,3693503.0,nan,nan,nan,0 days 00:00:25,5.3102176e-317,1.0
