asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-14 11:39:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-14 11:39:54,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,1.59441624e-316,1.0
487,2017-10-14 11:39:56,nan,nan,949.0,nan,nan,nan,nan,nan,0 days 00:00:02,0.0,0.0
487,2017-10-14 11:39:56,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,0.0,0.0
487,2017-10-14 11:39:57,nan,nan,950.0,nan,nan,nan,nan,nan,0 days 00:00:01,nan,1.0
487,2017-10-14 11:39:58,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,nan,1.0
487,2017-10-14 11:39:58,nan,nan,949.0,nan,nan,nan,nan,nan,0 days 00:00:00,nan,1.0
487,2017-10-14 11:39:58,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,nan,1.0
487,2017-10-14 11:39:58,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,nan,1.0
487,2017-10-14 11:40:26,nan,838.0,950.0,33.0,3365942.0,nan,nan,nan,0 days 00:00:28,nan,1.0
487,2017-10-14 11:40:57,nan,689.0,951.0,32.0,3365973.0,nan,nan,nan,0 days 00:00:31,31.0,1.0
487,2017-10-14 11:41:28,nan,0.0,949.0,31.0,3366002.0,nan,nan,nan,0 days 00:00:31,29.0,1.0
487,2017-10-14 11:41:58,nan,nan,951.0,30.0,3366031.0,nan,nan,nan,0 days 00:00:30,29.0,1.0
487,2017-10-14 11:42:28,nan,nan,949.0,29.0,3366057.0,nan,nan,nan,0 days 00:00:30,26.0,1.0
487,2017-10-14 11:42:59,nan,nan,nan,nan,3366085.0,nan,nan,nan,0 days 00:00:31,28.0,1.0
487,2017-10-14 11:43:30,nan,nan,nan,nan,3366113.0,nan,nan,nan,0 days 00:00:31,28.0,1.0
487,2017-10-14 11:44:00,nan,nan,951.0,28.0,3366138.0,nan,nan,nan,0 days 00:00:30,25.0,1.0
487,2017-10-14 11:44:31,nan,nan,950.0,27.0,3366165.0,nan,nan,nan,0 days 00:00:31,27.0,1.0
487,2017-10-14 11:45:02,nan,nan,951.0,nan,3366192.0,nan,nan,nan,0 days 00:00:31,27.0,1.0
487,2017-10-14 11:45:32,nan,nan,950.0,26.0,3366216.0,nan,nan,nan,0 days 00:00:30,24.0,1.0
487,2017-10-14 11:46:03,nan,nan,951.0,nan,3366242.0,nan,nan,nan,0 days 00:00:31,26.0,1.0
487,2017-10-14 11:46:33,nan,346.0,949.0,25.0,3366267.0,nan,nan,nan,0 days 00:00:30,25.0,1.0
487,2017-10-14 11:47:03,nan,469.0,nan,24.0,3366290.0,nan,nan,nan,0 days 00:00:30,23.0,1.0
487,2017-10-14 11:47:34,7.0,2246.0,667.0,nan,3366314.0,nan,nan,60.27777777777779,0 days 00:00:31,24.0,0.0
487,2017-10-14 11:47:35,7.0,nan,1249.0,nan,3366315.0,nan,nan,1.9444444444444444,0 days 00:00:01,1.0,1.0
487,2017-10-14 11:48:04,0.0,0.0,650.0,27.0,3366367.0,3984953.0,nan,0.0,0 days 00:00:29,52.0,0.0
487,2017-10-14 11:48:35,0.0,nan,948.0,23.0,3366389.0,nan,nan,0.0,0 days 00:00:31,22.0,1.0
487,2017-10-14 11:49:06,nan,nan,949.0,nan,3366413.0,nan,nan,0.0,0 days 00:00:31,24.0,1.0
487,2017-10-14 11:49:37,nan,nan,950.0,nan,3366436.0,nan,nan,0.0,0 days 00:00:31,23.0,1.0
487,2017-10-14 11:50:07,nan,nan,948.0,nan,3366458.0,nan,nan,0.0,0 days 00:00:30,22.0,1.0
487,2017-10-14 11:50:37,nan,nan,650.0,7.0,3366471.0,nan,nan,0.0,0 days 00:00:30,13.0,1.0
487,2017-10-14 11:51:07,nan,nan,nan,nan,3366480.0,nan,nan,0.0,0 days 00:00:30,9.0,1.0
487,2017-10-14 11:51:38,nan,nan,nan,nan,3366488.0,nan,nan,0.0,0 days 00:00:31,8.0,1.0
487,2017-10-14 11:52:08,nan,168.0,nan,nan,3366497.0,nan,nan,0.0,0 days 00:00:30,9.0,1.0
487,2017-10-14 11:52:38,nan,272.0,nan,nan,3366506.0,nan,nan,0.0,0 days 00:00:30,9.0,1.0
487,2017-10-14 11:53:08,11.0,5179.0,1551.0,28.0,3366519.0,3984979.0,nan,91.66666666666669,0 days 00:00:30,13.0,0.0
487,2017-10-14 11:53:39,26.0,13258.0,1084.0,37.0,3366604.0,3985270.0,nan,223.88888888888894,0 days 00:00:31,85.0,0.0
487,2017-10-14 11:54:10,40.0,21102.0,1520.0,0.0,3366674.0,3985548.0,nan,344.4444444444445,0 days 00:00:31,70.0,0.0
487,2017-10-14 11:54:40,0.0,811.0,649.0,60.0,3366710.0,3985755.0,nan,0.0,0 days 00:00:30,36.0,0.0
487,2017-10-14 11:55:11,0.0,0.0,644.0,33.0,3366748.0,3985980.0,nan,0.0,0 days 00:00:31,38.0,1.0
487,2017-10-14 11:55:41,65.0,34081.0,1797.0,36.0,3366841.0,3986142.0,nan,541.6666666666667,0 days 00:00:30,93.0,0.0
487,2017-10-14 11:55:45,71.0,38390.0,2050.0,nan,3366861.0,3986209.0,nan,78.88888888888889,0 days 00:00:04,20.0,0.0
487,2017-10-14 11:55:46,75.0,39325.0,nan,nan,3366866.0,3986265.0,nan,20.833333333333332,0 days 00:00:01,5.0,0.0
487,2017-10-14 11:55:48,77.0,41514.0,nan,nan,3366876.0,nan,nan,42.77777777777778,0 days 00:00:02,10.0,0.0
487,2017-10-14 11:55:50,81.0,43219.0,2308.0,nan,3366886.0,3986347.0,nan,45.0,0 days 00:00:02,10.0,0.0
487,2017-10-14 11:55:52,84.0,44684.0,nan,nan,3366903.0,nan,nan,46.666666666666664,0 days 00:00:02,17.0,0.0
487,2017-10-14 11:55:53,85.0,45222.0,nan,nan,3366911.0,nan,nan,23.61111111111111,0 days 00:00:01,8.0,0.0
487,2017-10-14 11:55:55,88.0,46602.0,2060.0,82.0,3366928.0,3986437.0,nan,48.888888888888886,0 days 00:00:02,17.0,0.0
487,2017-10-14 11:55:57,90.0,47540.0,nan,nan,3366945.0,nan,nan,50.0,0 days 00:00:02,17.0,0.0
487,2017-10-14 11:55:59,92.0,48186.0,nan,nan,3366962.0,3986532.0,nan,51.111111111111114,0 days 00:00:02,17.0,0.0
487,2017-10-14 11:56:01,89.0,47892.0,2129.0,nan,3366974.0,3986604.0,nan,49.44444444444444,0 days 00:00:02,12.0,0.0
487,2017-10-14 11:56:03,90.0,47412.0,nan,nan,3366981.0,nan,nan,50.0,0 days 00:00:02,7.0,0.0
487,2017-10-14 11:56:04,90.0,47160.0,nan,nan,3366984.0,nan,nan,25.0,0 days 00:00:01,3.0,1.0
487,2017-10-14 11:56:06,90.0,47217.0,2090.0,nan,3366991.0,3986700.0,nan,50.0,0 days 00:00:02,7.0,1.0
487,2017-10-14 11:56:08,90.0,47586.0,nan,nan,3366998.0,nan,nan,50.0,0 days 00:00:02,7.0,1.0
487,2017-10-14 11:56:10,90.0,48022.0,2115.0,nan,3367006.0,3986820.0,nan,50.0,0 days 00:00:02,8.0,1.0
487,2017-10-14 11:56:11,90.0,48060.0,nan,nan,3367010.0,nan,nan,25.0,0 days 00:00:01,4.0,1.0
487,2017-10-14 11:56:12,91.0,48166.0,nan,nan,3367015.0,nan,nan,25.27777777777778,0 days 00:00:01,5.0,0.0
487,2017-10-14 11:56:14,89.0,48058.0,nan,nan,3367024.0,3986916.0,nan,49.44444444444444,0 days 00:00:02,9.0,0.0
