asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,load_filled,rpm_filled,avrg_speed,acceleration,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter,filled_load,filled_rpm
487,2017-10-12 17:05:11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,False
487,2017-10-12 17:05:11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False,False,False
487,2017-10-12 17:05:15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,nan,False,False,False,False
487,2017-10-12 17:05:16,nan,nan,949.0,nan,nan,nan,nan,nan,nan,nan,nan,949.0,nan,nan,nan,0.0,1.0,nan,False,False,False,False
487,2017-10-12 17:05:17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,949.0,949.0,nan,nan,nan,0.0,1.0,nan,False,False,True,True
487,2017-10-12 17:05:18,nan,nan,951.0,nan,nan,nan,nan,nan,nan,nan,949.0,951.0,nan,nan,nan,0.0,1.0,nan,False,False,True,False
487,2017-10-12 17:05:18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,951.0,951.0,nan,nan,nan,0.0,0.0,nan,False,False,True,True
487,2017-10-12 17:05:18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,951.0,951.0,nan,nan,nan,0.0,0.0,nan,False,False,True,True
487,2017-10-12 17:05:18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,951.0,951.0,nan,nan,nan,0.0,0.0,nan,False,False,True,True
487,2017-10-12 17:05:19,nan,nan,nan,nan,3345745.0,nan,nan,nan,nan,nan,951.0,951.0,nan,nan,nan,0.0,1.0,nan,False,False,True,True
487,2017-10-12 17:05:25,nan,nan,931.0,nan,3345761.0,nan,nan,nan,nan,nan,951.0,931.0,nan,nan,nan,0.0,6.0,16.0,False,False,True,False
487,2017-10-12 17:05:51,nan,nan,951.0,29.0,3345783.0,nan,nan,nan,nan,nan,29.0,951.0,nan,nan,nan,0.0,26.0,22.0,False,False,False,False
487,2017-10-12 17:06:17,nan,nan,650.0,12.0,3345800.0,nan,nan,nan,nan,nan,12.0,650.0,nan,nan,nan,0.0,26.0,17.0,False,False,False,False
487,2017-10-12 17:06:43,nan,nan,951.0,29.0,3345820.0,nan,nan,nan,nan,nan,29.0,951.0,nan,nan,nan,0.0,26.0,20.0,False,False,False,False
487,2017-10-12 17:07:08,nan,nan,nan,nan,3345842.0,nan,nan,nan,nan,nan,951.0,951.0,nan,nan,nan,0.0,25.0,22.0,False,False,True,True
487,2017-10-12 17:07:34,nan,nan,950.0,28.0,3345865.0,nan,nan,nan,nan,nan,28.0,950.0,nan,nan,nan,0.0,26.0,23.0,False,False,False,False
487,2017-10-12 17:07:38,nan,nan,951.0,nan,3345870.0,nan,nan,nan,nan,nan,950.0,951.0,nan,nan,nan,0.0,4.0,5.0,False,False,True,False
487,2017-10-12 17:07:38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,951.0,951.0,nan,nan,nan,0.0,0.0,5.0,False,False,True,True
487,2017-10-12 17:07:44,nan,nan,nan,nan,3345875.0,nan,nan,nan,nan,nan,951.0,951.0,nan,nan,nan,0.0,6.0,5.0,False,False,True,True
