asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-16 15:48:55,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-16 15:48:55,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,6.92729195405176e-310,1.0
487,2017-10-16 15:49:00,nan,nan,988.0,nan,nan,nan,nan,nan,0 days 00:00:05,2.76167914e-316,1.0
487,2017-10-16 15:49:00,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,2.76167914e-316,1.0
487,2017-10-16 15:49:01,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,0.0,0.0
487,2017-10-16 15:49:01,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,0.0,0.0
487,2017-10-16 15:49:02,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,0.0,0.0
487,2017-10-16 15:49:02,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,0.0,0.0
487,2017-10-16 15:49:04,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:02,0.0,0.0
487,2017-10-16 15:49:07,2.0,757.0,647.0,nan,3684721.0,nan,nan,1.6666666666666667,0 days 00:00:03,0.0,0.0
487,2017-10-16 15:49:38,0.0,0.0,949.0,14.0,3684739.0,nan,nan,0.0,0 days 00:00:31,18.0,0.0
487,2017-10-16 15:50:09,0.0,nan,950.0,29.0,3684766.0,nan,nan,0.0,0 days 00:00:31,27.0,1.0
487,2017-10-16 15:50:39,nan,156.0,949.0,28.0,3684793.0,nan,nan,0.0,0 days 00:00:30,27.0,0.0
487,2017-10-16 15:51:10,nan,0.0,951.0,nan,3684819.0,nan,nan,0.0,0 days 00:00:31,26.0,0.0
487,2017-10-16 15:51:40,nan,nan,nan,27.0,3684845.0,nan,nan,0.0,0 days 00:00:30,26.0,0.0
487,2017-10-16 15:52:10,nan,nan,950.0,nan,3684870.0,nan,nan,0.0,0 days 00:00:30,25.0,0.0
487,2017-10-16 15:52:40,nan,320.0,951.0,nan,3684895.0,nan,nan,0.0,0 days 00:00:30,25.0,0.0
487,2017-10-16 15:53:11,nan,0.0,nan,26.0,3684921.0,nan,nan,0.0,0 days 00:00:31,26.0,0.0
487,2017-10-16 15:53:42,nan,nan,nan,25.0,3684946.0,nan,nan,0.0,0 days 00:00:31,25.0,0.0
487,2017-10-16 15:54:09,nan,nan,950.0,24.0,3684967.0,nan,nan,0.0,0 days 00:00:27,21.0,0.0
487,2017-10-16 15:54:39,nan,347.0,nan,nan,3684990.0,nan,nan,0.0,0 days 00:00:30,23.0,0.0
487,2017-10-16 15:55:09,nan,0.0,951.0,nan,3685012.0,nan,nan,0.0,0 days 00:00:30,22.0,0.0
487,2017-10-16 15:55:40,nan,nan,949.0,nan,3685036.0,nan,nan,0.0,0 days 00:00:31,24.0,0.0
487,2017-10-16 15:56:10,nan,nan,nan,nan,3685059.0,nan,nan,0.0,0 days 00:00:30,23.0,0.0
487,2017-10-16 15:56:40,4.0,1966.0,648.0,27.0,3685078.0,5385286.0,nan,33.33333333333334,0 days 00:00:30,19.0,0.0
487,2017-10-16 15:57:00,6.0,3394.0,651.0,24.0,3685087.0,5385306.0,nan,33.333333333333336,0 days 00:00:20,9.0,0.0
487,2017-10-16 15:57:31,45.0,23978.0,1648.0,40.0,3685154.0,5385461.0,nan,387.50000000000006,0 days 00:00:31,67.0,0.0
487,2017-10-16 15:58:01,34.0,17492.0,1550.0,20.0,3685206.0,5385658.0,nan,283.33333333333337,0 days 00:00:30,52.0,0.0
487,2017-10-16 15:58:32,32.0,17253.0,1607.0,21.0,3685250.0,5385906.0,nan,275.5555555555556,0 days 00:00:31,44.0,0.0
487,2017-10-16 15:59:02,27.0,14645.0,1359.0,2.0,3685312.0,5386101.0,nan,225.00000000000006,0 days 00:00:30,62.0,0.0
487,2017-10-16 15:59:33,10.0,8071.0,631.0,26.0,3685351.0,5386325.0,nan,86.11111111111113,0 days 00:00:31,39.0,0.0
487,2017-10-16 16:00:04,19.0,10490.0,1445.0,24.0,3685394.0,5386444.0,nan,163.61111111111114,0 days 00:00:31,43.0,0.0
487,2017-10-16 16:00:35,0.0,0.0,652.0,2.0,3685431.0,5386611.0,nan,0.0,0 days 00:00:31,37.0,0.0
487,2017-10-16 16:01:06,0.0,nan,nan,25.0,3685447.0,nan,nan,0.0,0 days 00:00:31,16.0,1.0
487,2017-10-16 16:01:36,25.0,13140.0,1631.0,23.0,3685476.0,5386634.0,nan,208.33333333333337,0 days 00:00:30,29.0,0.0
487,2017-10-16 16:02:06,41.0,21375.0,1566.0,25.0,3685546.0,5386986.0,nan,341.66666666666674,0 days 00:00:30,70.0,0.0
487,2017-10-16 16:02:37,51.0,25991.0,1787.0,42.0,3685579.0,5387262.0,nan,439.16666666666674,0 days 00:00:31,33.0,0.0
487,2017-10-16 16:03:07,47.0,24386.0,1409.0,44.0,3685629.0,5387630.0,nan,391.66666666666674,0 days 00:00:30,50.0,0.0
