asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-20 23:10:06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-20 23:10:06,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,2.7625479e-316,1.0
487,2017-10-20 23:10:10,nan,nan,950.0,nan,nan,nan,nan,nan,0 days 00:00:04,0.0,0.0
487,2017-10-20 23:10:11,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,0.0,0.0
487,2017-10-20 23:10:11,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,6.9272466460688e-310,1.0
487,2017-10-20 23:10:11,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,6.9272466460728e-310,1.0
487,2017-10-20 23:10:14,nan,nan,949.0,nan,nan,nan,nan,nan,0 days 00:00:03,6.92724665765486e-310,1.0
487,2017-10-20 23:10:15,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,6.92724664607673e-310,1.0
487,2017-10-20 23:10:20,nan,nan,934.0,nan,3734718.0,nan,nan,nan,0 days 00:00:05,3.557e-321,1.0
487,2017-10-20 23:10:28,5.0,nan,932.0,nan,3734722.0,nan,nan,11.11111111111111,0 days 00:00:08,4.0,0.0
487,2017-10-20 23:10:53,2.0,nan,649.0,19.0,3734735.0,nan,nan,13.88888888888889,0 days 00:00:25,13.0,0.0
487,2017-10-20 23:11:18,19.0,nan,1258.0,18.0,3734750.0,nan,nan,131.94444444444446,0 days 00:00:25,15.0,0.0
487,2017-10-20 23:11:43,13.0,nan,1533.0,76.0,3734816.0,nan,nan,90.27777777777777,0 days 00:00:25,66.0,0.0
487,2017-10-20 23:12:10,15.0,nan,709.0,1.0,3734856.0,nan,nan,112.5,0 days 00:00:27,40.0,0.0
487,2017-10-20 23:12:24,0.0,1377.0,650.0,nan,3734862.0,nan,nan,0.0,0 days 00:00:14,6.0,0.0
487,2017-10-20 23:12:24,0.0,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,6.92724664610044e-310,1.0
487,2017-10-20 23:12:55,4.0,2553.0,648.0,27.0,3734877.0,175822.0,nan,34.44444444444445,0 days 00:00:31,15.0,0.0
487,2017-10-20 23:13:25,21.0,11436.0,1511.0,62.0,3734928.0,175985.0,nan,175.00000000000003,0 days 00:00:30,51.0,0.0
487,2017-10-20 23:13:55,17.0,13365.0,1240.0,27.0,3734941.0,176044.0,nan,141.66666666666669,0 days 00:00:30,13.0,0.0
487,2017-10-20 23:14:26,0.0,0.0,628.0,0.0,3734984.0,176298.0,nan,0.0,0 days 00:00:31,43.0,0.0
487,2017-10-20 23:14:56,24.0,12728.0,1241.0,26.0,3735000.0,nan,nan,200.00000000000006,0 days 00:00:30,16.0,0.0
