asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,load_filled,rpm_filled,avrg_speed,acceleration,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter,filled_load,filled_rpm
487,2017-10-20 14:53:14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,False
487,2017-10-20 14:53:14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False,False,False
487,2017-10-20 14:53:17,3.0,nan,677.0,nan,nan,nan,nan,nan,3.0,nan,nan,677.0,nan,nan,2.5,2.5,3.0,nan,False,False,False,False
487,2017-10-20 14:53:18,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,677.0,677.0,3.0,nan,0.8333333333333334,3.3333333333333335,1.0,nan,True,False,True,True
487,2017-10-20 14:53:18,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,677.0,677.0,3.0,nan,0.0,3.3333333333333335,0.0,nan,True,False,True,True
487,2017-10-20 14:53:20,nan,nan,664.0,nan,nan,nan,nan,nan,3.0,nan,677.0,664.0,3.0,nan,1.6666666666666667,5.0,2.0,nan,True,False,True,False
487,2017-10-20 14:53:20,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,664.0,664.0,3.0,nan,0.0,5.0,0.0,nan,True,False,True,True
487,2017-10-20 14:53:20,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,664.0,664.0,3.0,nan,0.0,5.0,0.0,nan,True,False,True,True
487,2017-10-20 14:53:21,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,664.0,664.0,3.0,nan,0.8333333333333334,5.833333333333333,1.0,nan,True,False,True,True
487,2017-10-20 14:53:23,2.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,664.0,664.0,3.0,1.0,1.1111111111111112,6.944444444444445,2.0,nan,False,False,True,True
487,2017-10-20 14:53:26,nan,nan,666.0,nan,3728534.0,nan,nan,nan,2.0,nan,664.0,666.0,2.5,nan,1.6666666666666667,8.61111111111111,3.0,nan,True,False,True,False
487,2017-10-20 14:53:26,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,666.0,666.0,2.5,nan,0.0,8.61111111111111,0.0,nan,True,False,True,True
487,2017-10-20 14:53:57,0.0,nan,0.0,81.0,3728553.0,nan,nan,nan,0.0,nan,81.0,0.0,2.5,2.0,0.0,8.61111111111111,31.000000000000004,19.0,False,False,False,False
487,2017-10-20 14:54:28,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,1.6666666666666667,nan,0.0,8.61111111111111,31.000000000000004,19.0,True,False,False,True
487,2017-10-20 14:54:51,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,1.6666666666666667,nan,0.0,8.61111111111111,23.0,19.0,True,False,True,True
487,2017-10-20 14:54:52,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,1.6666666666666667,nan,0.0,8.61111111111111,1.0,19.0,True,False,True,True
