asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-14 15:43:00,70.0,37012.0,1799.0,83.0,3384650.0,4067647.0,nan,nan,nan,nan,nan
487,2017-10-14 15:43:02,73.0,38945.0,2059.0,nan,3384658.0,4067717.0,nan,40.55555555555556,0 days 00:00:02,8.0,0.0
487,2017-10-14 15:43:03,75.0,39413.0,nan,nan,nan,nan,nan,20.833333333333332,0 days 00:00:01,2.9875454e-316,0.0
487,2017-10-14 15:43:05,77.0,40827.0,nan,nan,3384669.0,4067795.0,nan,42.77777777777778,0 days 00:00:02,11.0,0.0
487,2017-10-14 15:43:06,77.0,41183.0,1818.0,nan,3384675.0,nan,nan,21.38888888888889,0 days 00:00:01,6.0,1.0
487,2017-10-14 15:43:08,79.0,41628.0,nan,nan,3384687.0,nan,nan,43.888888888888886,0 days 00:00:02,12.0,0.0
487,2017-10-14 15:43:09,78.0,41721.0,nan,nan,3384693.0,4067879.0,nan,21.666666666666668,0 days 00:00:01,6.0,0.0
487,2017-10-14 15:43:11,79.0,41931.0,1853.0,nan,3384706.0,nan,nan,43.888888888888886,0 days 00:00:02,13.0,0.0
487,2017-10-14 15:43:13,80.0,42499.0,nan,nan,3384718.0,4067963.0,nan,44.44444444444444,0 days 00:00:02,12.0,0.0
487,2017-10-14 15:43:15,80.0,42115.0,nan,nan,3384722.0,nan,nan,44.44444444444444,0 days 00:00:02,4.0,1.0
487,2017-10-14 15:43:16,81.0,43087.0,1899.0,nan,3384724.0,nan,nan,22.5,0 days 00:00:01,2.0,0.0
487,2017-10-14 15:43:18,83.0,44066.0,nan,nan,3384728.0,4068047.0,nan,46.111111111111114,0 days 00:00:02,4.0,0.0
487,2017-10-14 15:43:20,82.0,44342.0,nan,nan,3384732.0,nan,nan,45.55555555555556,0 days 00:00:02,4.0,0.0
487,2017-10-14 15:43:22,82.0,43950.0,1924.0,nan,3384736.0,4068135.0,nan,45.55555555555556,0 days 00:00:02,4.0,1.0
487,2017-10-14 15:43:23,83.0,44016.0,nan,nan,3384738.0,nan,nan,23.055555555555557,0 days 00:00:01,2.0,0.0
487,2017-10-14 15:43:24,82.0,43856.0,nan,nan,nan,nan,nan,22.77777777777778,0 days 00:00:01,5.1385620938672657e+222,0.0
487,2017-10-14 15:43:26,81.0,43296.0,1900.0,0.0,nan,4068223.0,nan,45.0,0 days 00:00:02,1.0394509025421697e-42,0.0
