asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,load_filled,rpm_filled,avrg_speed,acceleration,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter,filled_load,filled_rpm
487,2017-10-11 16:59:14,56.0,29460.0,1568.0,0.0,3324078.0,3865178.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,False
487,2017-10-11 16:59:45,0.0,0.0,630.0,nan,3324116.0,3865437.0,nan,nan,0.0,3865437.0,nan,630.0,56.0,nan,0.0,0.0,31.000000000000004,nan,False,False,False,False
487,2017-10-11 17:00:15,24.0,12919.0,1165.0,23.0,3324137.0,3865500.0,nan,63.0,24.0,3865500.0,23.0,1165.0,28.0,-24.0,200.00000000000006,200.00000000000006,30.000000000000004,21.0,False,False,False,False
487,2017-10-11 17:00:45,57.0,30164.0,1610.0,25.0,3324197.0,3865804.0,nan,304.0,57.0,3865804.0,25.0,1610.0,26.666666666666668,-33.0,475.0000000000001,675.0000000000002,30.000000000000004,60.0,False,False,False,False
487,2017-10-11 17:00:58,63.0,33343.0,1471.0,35.0,3324236.0,3865992.0,nan,188.0,63.0,3865992.0,35.0,1471.0,34.25,-6.0,227.5,902.5000000000002,13.0,39.0,False,False,False,False
487,2017-10-11 17:01:00,nan,33246.0,nan,nan,3324241.0,3866074.0,nan,82.0,63.0,3866074.0,1471.0,1471.0,40.0,nan,35.0,937.5000000000002,2.0,5.0,True,False,True,True
487,2017-10-11 17:01:02,62.0,33026.0,nan,nan,3324246.0,nan,nan,82.0,62.0,3866074.0,1471.0,1471.0,40.0,1.0,34.44444444444444,971.9444444444447,2.0,5.0,False,True,True,True
487,2017-10-11 17:01:03,nan,33109.0,1456.0,nan,3324248.0,nan,nan,nan,62.0,nan,1471.0,1456.0,43.666666666666664,nan,17.22222222222222,989.1666666666669,1.0,2.0,True,False,True,False
487,2017-10-11 17:01:04,61.0,32646.0,nan,nan,3324251.0,3866123.0,nan,49.0,61.0,3866123.0,1456.0,1456.0,43.666666666666664,1.0,16.944444444444443,1006.1111111111113,1.0,3.0,False,False,True,True
487,2017-10-11 17:01:06,60.0,31559.0,nan,nan,3324256.0,nan,nan,49.0,60.0,3866123.0,1456.0,1456.0,46.142857142857146,1.0,33.333333333333336,1039.4444444444446,2.0,5.0,False,True,True,True
487,2017-10-11 17:01:36,45.0,24423.0,1695.0,0.0,3324275.0,3866540.0,nan,417.0,45.0,3866540.0,0.0,1695.0,47.875,15.0,375.00000000000006,1414.4444444444446,30.000000000000004,19.0,False,False,False,False
487,2017-10-11 17:02:07,36.0,19408.0,1417.0,nan,3324290.0,3866868.0,nan,328.0,36.0,3866868.0,1695.0,1417.0,47.55555555555556,9.0,310.00000000000006,1724.4444444444446,31.000000000000004,15.0,False,False,True,False
487,2017-10-11 17:02:38,0.0,0.0,650.0,22.0,3324301.0,3866925.0,nan,57.0,0.0,3866925.0,22.0,650.0,46.4,36.0,0.0,1724.4444444444446,31.000000000000004,11.0,False,False,False,False
487,2017-10-11 17:03:08,19.0,9752.0,657.0,nan,3324324.0,3866935.0,nan,10.0,19.0,3866935.0,650.0,657.0,42.18181818181818,-19.0,158.33333333333337,1882.7777777777778,30.000000000000004,23.0,False,False,True,False
487,2017-10-11 17:03:39,51.0,27143.0,1417.0,0.0,3324427.0,3867292.0,nan,357.0,51.0,3867292.0,0.0,1417.0,40.25,-32.0,439.16666666666674,2321.9444444444443,31.000000000000004,103.0,False,False,False,False
