asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,load_filled,rpm_filled,avrg_speed,acceleration,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter,filled_load,filled_rpm
487,2017-10-15 02:26:54,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,False,False,True
487,2017-10-15 02:27:02,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,8.0,7.0,True,True,True,True
487,2017-10-15 02:27:02,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,0.0,7.0,True,True,True,True
487,2017-10-15 02:27:03,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,1.0,7.0,True,False,True,True
487,2017-10-15 02:27:03,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,0.0,7.0,True,False,True,True
487,2017-10-15 02:27:03,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,0.0,7.0,True,True,True,True
487,2017-10-15 02:27:03,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,0.0,7.0,True,True,True,True
487,2017-10-15 02:27:03,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,0.0,7.0,True,False,True,True
487,2017-10-15 02:27:33,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,False,True,True
487,2017-10-15 02:27:45,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,12.0,7.0,True,True,True,True
487,2017-10-15 02:28:14,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,29.000000000000004,7.0,True,True,True,True
487,2017-10-15 02:28:45,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,31.000000000000004,7.0,True,False,True,True
487,2017-10-15 02:29:15,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,False,True,True
487,2017-10-15 02:29:45,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,True,True,True
487,2017-10-15 02:30:16,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,31.000000000000004,7.0,True,True,True,True
487,2017-10-15 02:30:46,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,False,True,True
487,2017-10-15 02:31:16,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,False,True,True
487,2017-10-15 02:31:47,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,31.000000000000004,7.0,True,True,True,True
487,2017-10-15 02:32:17,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,True,True,True
487,2017-10-15 02:32:47,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,False,True,True
487,2017-10-15 02:33:18,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,31.000000000000004,7.0,True,False,True,True
487,2017-10-15 02:33:49,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,31.000000000000004,7.0,True,True,True,True
487,2017-10-15 02:34:19,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,True,True,True
487,2017-10-15 02:34:50,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,31.000000000000004,7.0,True,False,True,True
487,2017-10-15 02:35:20,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,False,True,True
487,2017-10-15 02:35:50,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,30.000000000000004,7.0,True,True,True,True
487,2017-10-15 02:36:21,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,4715300.0,0.0,0.0,25.61111111111111,nan,0.0,3250.2777777777787,31.000000000000004,7.0,True,True,True,True
