asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-13 17:59:35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-13 18:00:05,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:30,6.92729195396797e-310,1.0
487,2017-10-13 18:00:36,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,0.0,0.0
487,2017-10-13 18:01:06,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:30,0.0,0.0
487,2017-10-13 18:01:36,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:30,6.92728515861003e-310,1.0
487,2017-10-13 18:02:07,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,6.92728515929935e-310,1.0
487,2017-10-13 18:02:38,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,6.9272466578683e-310,1.0
487,2017-10-13 18:03:09,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,6.92724665997736e-310,1.0
487,2017-10-13 18:03:40,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,0.0,0.0
487,2017-10-13 18:04:11,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,5.3102176e-317,1.0
487,2017-10-13 18:04:41,nan,482.0,nan,nan,nan,nan,nan,nan,0 days 00:00:30,0.0,0.0
487,2017-10-13 18:05:12,nan,399.0,nan,nan,nan,nan,nan,nan,0 days 00:00:31,0.0,0.0
487,2017-10-13 18:05:43,nan,0.0,nan,nan,nan,nan,nan,nan,0 days 00:00:31,0.0,0.0
487,2017-10-13 18:06:13,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:30,6.92725328428464e-310,1.0
487,2017-10-13 18:06:44,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,0.0,0.0
487,2017-10-13 18:07:15,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,6.9272466537956e-310,1.0
487,2017-10-13 18:07:45,nan,169.0,nan,nan,nan,nan,nan,nan,0 days 00:00:30,7.1e-322,1.0
487,2017-10-13 18:07:48,nan,0.0,nan,nan,nan,nan,nan,nan,0 days 00:00:03,1.6e-322,1.0
487,2017-10-13 18:08:11,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:23,2.6132365e-316,1.0
