asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,load_filled,rpm_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter,filled_load,filled_rpm
487,2017-10-07 11:21:43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,False
487,2017-10-07 11:21:43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False,False,False
487,2017-10-07 11:21:45,5.0,nan,971.0,nan,nan,nan,nan,nan,5.0,nan,nan,971.0,nan,2.7777777777777777,2.7777777777777777,2.0,nan,False,False,False,False
487,2017-10-07 11:21:45,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,971.0,971.0,5.0,0.0,2.7777777777777777,0.0,nan,True,False,True,True
487,2017-10-07 11:21:48,7.0,nan,1089.0,nan,nan,nan,nan,nan,7.0,nan,971.0,1089.0,5.0,5.833333333333333,8.61111111111111,3.0,nan,False,False,True,False
487,2017-10-07 11:21:48,nan,nan,nan,nan,nan,nan,nan,nan,7.0,nan,1089.0,1089.0,6.0,0.0,8.61111111111111,0.0,nan,True,False,True,True
487,2017-10-07 11:21:48,nan,nan,nan,nan,nan,nan,nan,nan,7.0,nan,1089.0,1089.0,6.0,0.0,8.61111111111111,0.0,nan,True,False,True,True
487,2017-10-07 11:21:48,nan,nan,nan,nan,nan,nan,nan,nan,7.0,nan,1089.0,1089.0,6.0,0.0,8.61111111111111,0.0,nan,True,False,True,True
487,2017-10-07 11:21:50,9.0,nan,nan,nan,nan,nan,nan,nan,9.0,nan,1089.0,1089.0,6.0,5.0,13.61111111111111,2.0,nan,False,False,True,True
487,2017-10-07 11:21:51,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,1089.0,1089.0,7.0,2.7777777777777777,16.38888888888889,1.0,nan,False,False,True,True
487,2017-10-07 11:21:51,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,1089.0,1089.0,7.75,0.0,16.38888888888889,0.0,nan,True,False,True,True
487,2017-10-07 11:21:56,6.0,nan,799.0,nan,3305070.0,nan,nan,nan,6.0,nan,1089.0,799.0,7.75,8.333333333333334,24.72222222222222,5.0,nan,False,False,True,False
487,2017-10-07 11:22:12,0.0,977.0,649.0,35.0,3305084.0,nan,nan,nan,0.0,nan,35.0,649.0,7.4,0.0,24.72222222222222,16.0,14.0,False,False,False,False
487,2017-10-07 11:22:12,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,649.0,649.0,6.166666666666667,0.0,24.72222222222222,0.0,14.0,True,False,True,True
487,2017-10-07 11:22:43,nan,781.0,0.0,0.0,3305091.0,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,31.000000000000004,7.0,True,False,False,False
487,2017-10-07 11:23:14,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,31.000000000000004,7.0,True,False,True,True
487,2017-10-07 11:23:29,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,15.000000000000002,7.0,True,False,True,True
487,2017-10-07 11:23:29,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,0.0,7.0,True,False,True,True
487,2017-10-07 11:23:30,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,1.0,7.0,True,False,True,True
487,2017-10-07 11:23:30,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,0.0,7.0,True,False,True,True
487,2017-10-07 11:23:30,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,0.0,7.0,True,False,True,True
487,2017-10-07 11:23:30,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,0.0,7.0,True,False,True,True
487,2017-10-07 11:23:30,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,0.0,7.0,True,False,True,True
487,2017-10-07 11:23:59,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,29.000000000000004,7.0,True,False,True,True
487,2017-10-07 11:24:19,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,20.0,7.0,True,False,True,True
487,2017-10-07 11:24:48,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,6.166666666666667,0.0,24.72222222222222,29.000000000000004,7.0,True,False,True,True
