asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,load_filled,rpm_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter,filled_load,filled_rpm
487,2017-10-06 19:53:31,nan,54414.0,2408.0,nan,3274006.0,nan,nan,81.0,103.0,3642062.0,2379.0,2408.0,89.65217391304348,57.22222222222222,1558.0555555555552,2.0,10.0,True,True,True,False
487,2017-10-06 19:53:33,104.0,54835.0,nan,nan,3274020.0,nan,nan,81.0,104.0,3642062.0,2408.0,2408.0,89.65217391304348,57.77777777777778,1615.833333333333,2.0,14.0,False,True,True,True
487,2017-10-06 19:53:35,105.0,55126.0,nan,nan,3274040.0,3642201.0,nan,139.0,105.0,3642201.0,2408.0,2408.0,90.25,58.333333333333336,1674.1666666666663,2.0,20.0,False,False,True,True
487,2017-10-06 19:53:36,104.0,55141.0,2445.0,nan,nan,nan,nan,139.0,104.0,3642201.0,2408.0,2445.0,90.84,28.88888888888889,1703.0555555555552,1.0,20.0,False,True,True,False
487,2017-10-06 19:53:38,nan,54696.0,nan,nan,3274069.0,3642313.0,nan,112.0,104.0,3642313.0,2445.0,2445.0,91.34615384615384,57.77777777777778,1760.833333333333,2.0,29.0,True,False,True,True
487,2017-10-06 19:53:40,102.0,53850.0,nan,nan,3274091.0,nan,nan,112.0,102.0,3642313.0,2445.0,2445.0,91.34615384615384,56.666666666666664,1817.4999999999998,2.0,22.0,False,True,True,True
487,2017-10-06 19:53:41,100.0,53410.0,2344.0,nan,3274100.0,nan,nan,112.0,100.0,3642313.0,2445.0,2344.0,91.74074074074075,27.77777777777778,1845.2777777777776,1.0,9.0,False,True,True,False
487,2017-10-06 19:53:43,98.0,52283.0,nan,nan,3274117.0,3642424.0,nan,111.0,98.0,3642424.0,2344.0,2344.0,92.03571428571429,54.44444444444444,1899.722222222222,2.0,17.0,False,False,True,True
487,2017-10-06 19:53:45,99.0,51709.0,nan,nan,3274131.0,nan,nan,111.0,99.0,3642424.0,2344.0,2344.0,92.24137931034483,55.0,1954.722222222222,2.0,14.0,False,True,True,True
487,2017-10-06 19:53:46,98.0,51816.0,2299.0,nan,3274138.0,3642529.0,nan,105.0,98.0,3642529.0,2344.0,2299.0,92.46666666666667,27.22222222222222,1981.9444444444441,1.0,7.0,False,False,True,False
487,2017-10-06 19:53:48,97.0,51572.0,nan,nan,3274153.0,nan,nan,105.0,97.0,3642529.0,2299.0,2299.0,92.64516129032258,53.888888888888886,2035.833333333333,2.0,15.0,False,True,True,True
487,2017-10-06 19:53:49,nan,50599.0,nan,nan,3274160.0,nan,nan,105.0,97.0,3642529.0,2299.0,2299.0,92.78125,26.944444444444443,2062.7777777777774,1.0,7.0,True,True,True,True
487,2017-10-06 19:53:50,96.0,50864.0,nan,45.0,3274167.0,3642633.0,nan,104.0,96.0,3642633.0,45.0,45.0,92.78125,26.666666666666668,2089.444444444444,1.0,7.0,False,False,False,True
487,2017-10-06 19:53:52,nan,51009.0,2239.0,nan,3274179.0,nan,nan,104.0,96.0,3642633.0,45.0,2239.0,92.87878787878788,53.333333333333336,2142.7777777777774,2.0,12.0,True,True,True,False
487,2017-10-06 19:53:54,nan,51227.0,nan,nan,3274188.0,3642737.0,nan,104.0,96.0,3642737.0,2239.0,2239.0,92.87878787878788,53.333333333333336,2196.111111111111,2.0,9.0,True,False,True,True
487,2017-10-06 19:53:55,nan,51079.0,nan,nan,3274193.0,nan,nan,104.0,96.0,3642737.0,2239.0,2239.0,92.87878787878788,26.666666666666668,2222.7777777777774,1.0,5.0,True,True,True,True
487,2017-10-06 19:53:57,98.0,51732.0,2270.0,nan,3274198.0,nan,nan,104.0,98.0,3642737.0,2239.0,2270.0,92.87878787878788,54.44444444444444,2277.2222222222217,2.0,5.0,False,True,True,False
487,2017-10-06 19:53:59,97.0,52207.0,nan,nan,3274208.0,3642867.0,nan,130.0,97.0,3642867.0,2270.0,2270.0,93.02941176470588,53.888888888888886,2331.1111111111104,2.0,10.0,False,False,True,True
487,2017-10-06 19:54:00,99.0,52511.0,nan,nan,3274213.0,nan,nan,130.0,99.0,3642867.0,2270.0,2270.0,93.14285714285714,27.5,2358.6111111111104,1.0,5.0,False,True,True,True
487,2017-10-06 19:54:02,100.0,53091.0,2332.0,nan,3274223.0,nan,nan,130.0,100.0,3642867.0,2270.0,2332.0,93.30555555555556,55.55555555555556,2414.166666666666,2.0,10.0,False,True,True,False
487,2017-10-06 19:54:04,99.0,52125.0,nan,nan,3274234.0,3642973.0,nan,106.0,99.0,3642973.0,2332.0,2332.0,93.48648648648648,55.0,2469.166666666666,2.0,11.0,False,False,True,True
487,2017-10-06 19:54:06,96.0,51097.0,2265.0,nan,3274245.0,nan,nan,106.0,96.0,3642973.0,2332.0,2265.0,93.63157894736842,53.333333333333336,2522.4999999999995,2.0,11.0,False,True,True,False
487,2017-10-06 19:54:08,nan,50491.0,nan,nan,3274256.0,3643078.0,nan,105.0,96.0,3643078.0,2265.0,2265.0,93.6923076923077,53.333333333333336,2575.833333333333,2.0,11.0,True,False,True,True
487,2017-10-06 19:54:10,nan,50686.0,nan,nan,3274267.0,nan,nan,105.0,96.0,3643078.0,2265.0,2265.0,93.6923076923077,53.333333333333336,2629.1666666666665,2.0,11.0,True,True,True,True
487,2017-10-06 19:54:11,nan,50793.0,2248.0,nan,3274273.0,3643182.0,nan,104.0,96.0,3643182.0,2265.0,2248.0,93.6923076923077,26.666666666666668,2655.833333333333,1.0,6.0,True,False,True,False
487,2017-10-06 19:54:13,97.0,50996.0,nan,nan,3274284.0,nan,nan,104.0,97.0,3643182.0,2248.0,2248.0,93.6923076923077,53.888888888888886,2709.7222222222217,2.0,11.0,False,True,True,True
487,2017-10-06 19:54:14,99.0,51612.0,nan,nan,3274294.0,nan,nan,104.0,99.0,3643182.0,2248.0,2248.0,93.775,27.5,2737.2222222222217,1.0,10.0,False,True,True,True
487,2017-10-06 19:54:16,100.0,51764.0,2340.0,nan,3274316.0,3643285.0,nan,103.0,100.0,3643285.0,2248.0,2340.0,93.90243902439025,55.55555555555556,2792.7777777777774,2.0,22.0,False,False,True,False
487,2017-10-06 19:54:17,nan,52684.0,nan,nan,3274326.0,nan,nan,103.0,100.0,3643285.0,2340.0,2340.0,94.04761904761905,27.77777777777778,2820.555555555555,1.0,10.0,True,True,True,True
487,2017-10-06 19:54:18,101.0,52473.0,nan,nan,3274337.0,3643363.0,nan,78.0,101.0,3643363.0,2340.0,2340.0,94.04761904761905,28.055555555555557,2848.611111111111,1.0,11.0,False,False,True,True
487,2017-10-06 19:54:20,102.0,53054.0,nan,nan,3274359.0,nan,nan,78.0,102.0,3643363.0,2340.0,2340.0,94.20930232558139,56.666666666666664,2905.2777777777774,2.0,22.0,False,True,True,True
487,2017-10-06 19:54:21,101.0,53046.0,2378.0,100.0,nan,3643444.0,nan,81.0,101.0,3643444.0,100.0,2378.0,94.38636363636364,28.055555555555557,2933.333333333333,1.0,22.0,False,False,False,False
487,2017-10-06 19:54:23,103.0,53844.0,nan,nan,3274395.0,nan,nan,81.0,103.0,3643444.0,2378.0,2378.0,94.53333333333333,57.22222222222222,2990.555555555555,2.0,36.0,False,True,True,True
487,2017-10-06 19:54:24,102.0,53758.0,nan,nan,3274406.0,nan,nan,81.0,102.0,3643444.0,2378.0,2378.0,94.71739130434783,28.333333333333332,3018.8888888888887,1.0,11.0,False,True,True,True
487,2017-10-06 19:54:26,103.0,53943.0,2417.0,nan,3274429.0,3643579.0,nan,135.0,103.0,3643579.0,2378.0,2417.0,94.87234042553192,57.22222222222222,3076.111111111111,2.0,23.0,False,False,True,False
487,2017-10-06 19:54:27,nan,55331.0,nan,nan,3274440.0,nan,nan,135.0,103.0,3643579.0,2417.0,2417.0,95.04166666666667,28.61111111111111,3104.722222222222,1.0,11.0,True,True,True,True
487,2017-10-06 19:54:28,105.0,54796.0,nan,nan,3274451.0,nan,nan,135.0,105.0,3643579.0,2417.0,2417.0,95.04166666666667,29.166666666666668,3133.8888888888887,1.0,11.0,False,True,True,True
487,2017-10-06 19:54:30,104.0,55537.0,nan,nan,3274474.0,3643686.0,nan,107.0,104.0,3643686.0,2417.0,2417.0,95.24489795918367,57.77777777777778,3191.6666666666665,2.0,23.0,False,False,True,True
487,2017-10-06 19:54:31,106.0,55793.0,nan,nan,3274485.0,nan,nan,107.0,106.0,3643686.0,2417.0,2417.0,95.42,29.444444444444443,3221.111111111111,1.0,11.0,False,True,True,True
487,2017-10-06 19:54:32,nan,56151.0,2476.0,nan,3274496.0,nan,nan,107.0,106.0,3643686.0,2417.0,2476.0,95.62745098039215,29.444444444444443,3250.555555555555,1.0,11.0,True,True,True,False
487,2017-10-06 19:54:34,108.0,56672.0,nan,nan,3274510.0,3643771.0,nan,85.0,108.0,3643771.0,2476.0,2476.0,95.62745098039215,60.0,3310.555555555555,2.0,14.0,False,False,True,True
487,2017-10-06 19:54:35,nan,56769.0,nan,nan,3274517.0,nan,nan,85.0,108.0,3643771.0,2476.0,2476.0,95.86538461538461,30.0,3340.555555555555,1.0,7.0,True,True,True,True
487,2017-10-06 19:54:37,105.0,56122.0,2492.0,nan,3274531.0,3643886.0,nan,115.0,105.0,3643886.0,2476.0,2492.0,95.86538461538461,58.333333333333336,3398.8888888888887,2.0,14.0,False,False,True,False
487,2017-10-06 19:54:38,104.0,55488.0,nan,nan,3274538.0,nan,nan,115.0,104.0,3643886.0,2492.0,2492.0,96.0377358490566,28.88888888888889,3427.7777777777774,1.0,7.0,False,True,True,True
487,2017-10-06 19:54:39,103.0,55129.0,nan,nan,nan,nan,nan,115.0,103.0,3643886.0,2492.0,2492.0,96.18518518518519,28.61111111111111,3456.3888888888887,1.0,7.0,False,True,True,True
487,2017-10-06 19:54:40,nan,54415.0,nan,nan,3274546.0,nan,nan,115.0,103.0,3643886.0,2492.0,2492.0,96.30909090909091,28.61111111111111,3485.0,1.0,8.0,True,True,True,True
487,2017-10-06 19:54:42,nan,54117.0,2403.0,nan,3274560.0,3643997.0,nan,111.0,103.0,3643997.0,2492.0,2403.0,96.30909090909091,57.22222222222222,3542.222222222222,2.0,14.0,True,False,True,False
487,2017-10-06 19:54:44,104.0,54356.0,nan,nan,3274574.0,3644079.0,nan,82.0,104.0,3644079.0,2403.0,2403.0,96.30909090909091,57.77777777777778,3600.0,2.0,14.0,False,False,True,True
487,2017-10-06 19:54:46,nan,54804.0,2442.0,nan,3274588.0,nan,nan,82.0,104.0,3644079.0,2403.0,2442.0,96.44642857142857,57.77777777777778,3657.777777777778,2.0,14.0,True,True,True,False
487,2017-10-06 19:54:48,106.0,55585.0,nan,nan,3274601.0,3644189.0,nan,110.0,106.0,3644189.0,2442.0,2442.0,96.44642857142857,58.888888888888886,3716.6666666666665,2.0,13.0,False,False,True,True
487,2017-10-06 19:54:50,105.0,55731.0,nan,nan,3274615.0,nan,nan,110.0,105.0,3644189.0,2442.0,2442.0,96.6140350877193,58.333333333333336,3775.0,2.0,14.0,False,True,True,True
487,2017-10-06 19:54:51,106.0,55914.0,2483.0,58.0,3274622.0,nan,nan,110.0,106.0,3644189.0,58.0,2483.0,96.75862068965517,29.444444444444443,3804.4444444444443,1.0,7.0,False,True,False,False
487,2017-10-06 19:54:53,nan,55852.0,nan,nan,3274636.0,3644301.0,nan,112.0,106.0,3644301.0,2483.0,2483.0,96.91525423728814,58.888888888888886,3863.333333333333,2.0,14.0,True,False,True,True
487,2017-10-06 19:54:54,105.0,55885.0,nan,nan,3274642.0,nan,nan,112.0,105.0,3644301.0,2483.0,2483.0,96.91525423728814,29.166666666666668,3892.4999999999995,1.0,6.0,False,True,True,True
487,2017-10-06 19:54:56,nan,55216.0,2440.0,nan,3274653.0,3644413.0,nan,112.0,105.0,3644413.0,2483.0,2440.0,97.05,58.333333333333336,3950.833333333333,2.0,11.0,True,False,True,False
487,2017-10-06 19:54:58,nan,55181.0,nan,nan,3274663.0,nan,nan,112.0,105.0,3644413.0,2440.0,2440.0,97.05,58.333333333333336,4009.1666666666665,2.0,10.0,True,True,True,True
487,2017-10-06 19:55:00,nan,54761.0,nan,nan,3274674.0,3644497.0,nan,84.0,105.0,3644497.0,2440.0,2440.0,97.05,58.333333333333336,4067.5,2.0,11.0,True,False,True,True
487,2017-10-06 19:55:01,104.0,54703.0,2425.0,nan,3274680.0,nan,nan,84.0,104.0,3644497.0,2440.0,2425.0,97.05,28.88888888888889,4096.388888888889,1.0,6.0,False,True,True,False
487,2017-10-06 19:55:03,103.0,54716.0,nan,nan,3274691.0,3644609.0,nan,112.0,103.0,3644609.0,2425.0,2425.0,97.1639344262295,57.22222222222222,4153.611111111111,2.0,11.0,False,False,True,True
487,2017-10-06 19:55:05,nan,54266.0,nan,nan,3274707.0,nan,nan,112.0,103.0,3644609.0,2425.0,2425.0,97.25806451612904,57.22222222222222,4210.833333333334,2.0,16.0,True,True,True,True
487,2017-10-06 19:55:07,104.0,54509.0,2422.0,nan,3274723.0,3644718.0,nan,109.0,104.0,3644718.0,2425.0,2422.0,97.25806451612904,57.77777777777778,4268.611111111111,2.0,16.0,False,False,True,False
487,2017-10-06 19:55:08,103.0,54716.0,nan,nan,3274733.0,nan,nan,109.0,103.0,3644718.0,2422.0,2422.0,97.36507936507937,28.61111111111111,4297.222222222223,1.0,10.0,False,True,True,True
487,2017-10-06 19:55:10,106.0,55107.0,nan,nan,3274748.0,3644802.0,nan,84.0,106.0,3644802.0,2422.0,2422.0,97.453125,58.888888888888886,4356.111111111111,2.0,15.0,False,False,True,True
487,2017-10-06 19:55:11,105.0,55851.0,2478.0,nan,3274756.0,nan,nan,84.0,105.0,3644802.0,2422.0,2478.0,97.58461538461539,29.166666666666668,4385.277777777778,1.0,8.0,False,True,True,False
487,2017-10-06 19:55:13,107.0,56054.0,nan,nan,3274772.0,nan,nan,84.0,107.0,3644802.0,2478.0,2478.0,97.6969696969697,59.44444444444444,4444.722222222223,2.0,16.0,False,True,True,True
487,2017-10-06 19:55:15,106.0,56540.0,nan,nan,3274789.0,3644914.0,nan,112.0,106.0,3644914.0,2478.0,2478.0,97.83582089552239,58.888888888888886,4503.611111111111,2.0,17.0,False,False,True,True
487,2017-10-06 19:55:16,nan,56442.0,2484.0,nan,3274797.0,nan,nan,112.0,106.0,3644914.0,2478.0,2484.0,97.95588235294117,29.444444444444443,4533.055555555556,1.0,8.0,True,True,True,False
487,2017-10-06 19:55:18,107.0,56487.0,nan,nan,3274814.0,3645029.0,nan,115.0,107.0,3645029.0,2484.0,2484.0,97.95588235294117,59.44444444444444,4592.5,2.0,17.0,False,False,True,True
487,2017-10-06 19:55:19,106.0,56399.0,nan,nan,3274822.0,nan,nan,115.0,106.0,3645029.0,2484.0,2484.0,98.08695652173913,29.444444444444443,4621.944444444444,1.0,8.0,False,True,True,True
487,2017-10-06 19:55:20,105.0,56100.0,nan,nan,3274831.0,nan,nan,115.0,105.0,3645029.0,2484.0,2484.0,98.2,29.166666666666668,4651.111111111111,1.0,9.0,False,True,True,True
487,2017-10-06 19:55:21,104.0,55238.0,2454.0,0.0,3274839.0,nan,nan,115.0,104.0,3645029.0,0.0,2454.0,98.29577464788733,28.88888888888889,4680.0,1.0,8.0,False,True,False,False
487,2017-10-06 19:55:23,103.0,55051.0,nan,nan,3274849.0,3645143.0,nan,114.0,103.0,3645143.0,2454.0,2454.0,98.375,57.22222222222222,4737.222222222223,2.0,10.0,False,False,True,True
487,2017-10-06 19:55:25,nan,54291.0,nan,nan,3274853.0,nan,nan,114.0,103.0,3645143.0,2454.0,2454.0,98.43835616438356,57.22222222222222,4794.444444444445,2.0,4.0,True,True,True,True
487,2017-10-06 19:55:26,102.0,53905.0,2396.0,nan,3274855.0,3645255.0,nan,112.0,102.0,3645255.0,2454.0,2396.0,98.43835616438356,28.333333333333332,4822.777777777778,1.0,2.0,False,False,True,False
487,2017-10-06 19:55:28,nan,54038.0,nan,nan,3274858.0,nan,nan,112.0,102.0,3645255.0,2396.0,2396.0,98.48648648648648,56.666666666666664,4879.444444444445,2.0,3.0,True,True,True,True
487,2017-10-06 19:55:30,103.0,54229.0,nan,nan,3274862.0,3645365.0,nan,110.0,103.0,3645365.0,2396.0,2396.0,98.48648648648648,57.22222222222222,4936.666666666668,2.0,4.0,False,False,True,True
487,2017-10-06 19:55:31,nan,54338.0,2422.0,nan,3274864.0,nan,nan,110.0,103.0,3645365.0,2396.0,2422.0,98.54666666666667,28.61111111111111,4965.277777777779,1.0,2.0,True,True,True,False
487,2017-10-06 19:55:33,104.0,54799.0,nan,nan,3274876.0,nan,nan,110.0,104.0,3645365.0,2422.0,2422.0,98.54666666666667,57.77777777777778,5023.055555555557,2.0,12.0,False,True,True,True
487,2017-10-06 19:55:34,nan,55369.0,nan,nan,3274886.0,3645475.0,nan,110.0,104.0,3645475.0,2422.0,2422.0,98.61842105263158,28.88888888888889,5051.944444444445,1.0,10.0,True,False,True,True
487,2017-10-06 19:55:35,106.0,54720.0,nan,nan,3274897.0,nan,nan,110.0,106.0,3645475.0,2422.0,2422.0,98.61842105263158,29.444444444444443,5081.38888888889,1.0,11.0,False,True,True,True
487,2017-10-06 19:55:37,105.0,55484.0,2472.0,nan,3274918.0,nan,nan,110.0,105.0,3645475.0,2422.0,2472.0,98.71428571428571,58.333333333333336,5139.722222222223,2.0,21.0,False,True,True,False
487,2017-10-06 19:55:39,nan,55386.0,nan,nan,3274939.0,3645558.0,nan,83.0,105.0,3645558.0,2472.0,2472.0,98.7948717948718,58.333333333333336,5198.055555555556,2.0,21.0,True,False,True,True
487,2017-10-06 19:55:40,106.0,55795.0,nan,nan,3274950.0,3645642.0,nan,84.0,106.0,3645642.0,2472.0,2472.0,98.7948717948718,29.444444444444443,5227.5,1.0,11.0,False,False,True,True
487,2017-10-06 19:55:42,104.0,55136.0,2461.0,nan,3274960.0,nan,nan,84.0,104.0,3645642.0,2472.0,2461.0,98.88607594936708,57.77777777777778,5285.277777777777,2.0,10.0,False,True,True,False
487,2017-10-06 19:55:43,105.0,55419.0,nan,nan,3274971.0,nan,nan,84.0,105.0,3645642.0,2461.0,2461.0,98.95,29.166666666666668,5314.444444444444,1.0,11.0,False,True,True,True
487,2017-10-06 19:55:45,104.0,55202.0,nan,nan,3274984.0,3645754.0,nan,112.0,104.0,3645754.0,2461.0,2461.0,99.0246913580247,57.77777777777778,5372.222222222222,2.0,13.0,False,False,True,True
487,2017-10-06 19:55:47,nan,54824.0,2430.0,nan,3274997.0,nan,nan,112.0,104.0,3645754.0,2461.0,2430.0,99.08536585365853,57.77777777777778,5429.999999999999,2.0,13.0,True,True,True,False
487,2017-10-06 19:55:48,103.0,54885.0,nan,nan,3275003.0,3645866.0,nan,112.0,103.0,3645866.0,2430.0,2430.0,99.08536585365853,28.61111111111111,5458.61111111111,1.0,6.0,False,False,True,True
487,2017-10-06 19:55:50,105.0,55050.0,nan,nan,3275017.0,nan,nan,112.0,105.0,3645866.0,2430.0,2430.0,99.13253012048193,58.333333333333336,5516.944444444443,2.0,14.0,False,True,True,True
487,2017-10-06 19:55:52,104.0,55579.0,2449.0,77.0,3275030.0,nan,nan,112.0,104.0,3645866.0,77.0,2449.0,99.20238095238095,57.77777777777778,5574.722222222221,2.0,13.0,False,True,False,False
487,2017-10-06 19:55:53,106.0,55515.0,nan,nan,nan,3646006.0,nan,140.0,106.0,3646006.0,2449.0,2449.0,99.25882352941177,29.444444444444443,5604.166666666665,1.0,13.0,False,False,True,True
