asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE
34,2017-10-02T08:23:39Z, ,54274,1643,29,3144341,7423828,862176
34,2017-10-02T08:24:09Z,106,54169,1652, ,3144567,7424649, 
34,2017-10-02T08:24:40Z,105,54092,1632, ,3144791,7425459, 
34,2017-10-02T08:25:11Z,104,53961,1633, ,3145029,7426270, 
34,2017-10-02T08:25:41Z, ,53597,1635, ,3145288,7427082,862180
34,2017-10-02T08:26:12Z,106,55048,1646, ,3145563,7428009, 
34,2017-10-02T08:26:42Z,105,54809,1644, ,3145829,7428747, 
34,2017-10-02T08:27:13Z, ,54174,1641, ,3146094,7429683, 
34,2017-10-02T08:27:44Z, ,54066,1650, ,3146309,7430533, 
34,2017-10-02T08:28:14Z, ,54219,1635, ,3146443,7431263, 
34,2017-10-02T08:28:45Z, ,54312,1638, ,3146586,7432158, 
34,2017-10-02T08:29:15Z, ,53752,1632,60,3146723,7432916, 
34,2017-10-02T08:29:45Z, ,54607,1640, ,3146901,7433738, 
34,2017-10-02T08:30:16Z,101,54223,1637, ,3147114,7434664, 
34,2017-10-02T08:30:46Z,104,54000,1624, ,3147319,7435423, 
34,2017-10-02T08:31:17Z, ,54021,1631, ,3147525,7436326, 
34,2017-10-02T08:31:47Z,105,54134,1635, ,3147730,7437028, 
34,2017-10-02T08:32:18Z,104,54519,1628, ,3147947,7437949,862191
34,2017-10-02T08:32:49Z,105,54101,1631,30,3148169,7438797, 
34,2017-10-02T08:33:19Z, ,54033,1632, ,3148391,7439580, 
34,2017-10-02T08:33:50Z, ,54166,1634,27,3148612,7440395,862193
34,2017-10-02T08:34:21Z, ,54039,1627, ,3148868,7441314, 
34,2017-10-02T08:34:52Z,101,54056,1633, ,3149196,7442165, 
34,2017-10-02T08:35:23Z, ,53992,1638, ,3149473,7442924, 
34,2017-10-02T08:35:53Z,105,53831,1635, ,3149725,7443735, 
34,2017-10-02T08:36:23Z, ,53976,1642,63,3149967,7444612,862198
34,2017-10-02T08:36:54Z, ,54318,1634, ,3150232,7445456, 
34,2017-10-02T08:37:24Z, ,54303,1636, ,3150487,7446213, 
34,2017-10-02T08:37:54Z, ,54209,1635, ,3150727,7447079,862201
34,2017-10-02T08:38:24Z,101,54366,1640, ,3151001,7447919, 
34,2017-10-02T08:38:55Z,105,54278,1642, ,3151269,7448758, 
34,2017-10-02T08:39:26Z, ,54291,1638, ,3151502,7449596, 
34,2017-10-02T08:39:57Z,98,40892,1520,32,3151759,7450379, 
34,2017-10-02T08:40:27Z,52,26464,1250, ,3151827,7450879, 
34,2017-10-02T08:40:57Z,96,49831,1450, , ,7451379, 
34,2017-10-02T08:41:28Z,105,54497,1631, , ,7452259, 
34,2017-10-02T08:41:41Z,108,55919,1674, , ,7452623, 
34,2017-10-02T08:41:42Z, , , , , , , 
34,2017-10-02T08:41:52Z,107, ,1672, ,3151843,7452685, 
34,2017-10-02T08:42:18Z,105, ,1631, ,3151994, , 
34,2017-10-02T08:42:31Z, ,22179,1642, ,3152097, , 
34,2017-10-02T08:42:31Z, , , , , , , 
34,2017-10-02T08:43:02Z,101,50994,1604,58,3152341,7454909, 
34,2017-10-02T08:43:32Z,87,40654,1393, ,3152562,7455599, 
34,2017-10-02T08:44:03Z,79,44315,1350, ,3152786,7456136, 
34,2017-10-02T08:44:33Z,86,47170,1399, ,3153057,7456877, 
34,2017-10-02T08:45:04Z,100,51681,1580, ,3153369,7457723,862212
34,2017-10-02T08:45:34Z,97,46329,1566, ,3153663,7458508, 
34,2017-10-02T08:46:05Z,92,49238,1446, ,3153900,7459166,862213
34,2017-10-02T08:46:36Z,37,8509,900,0,3154090,7459790,862214
34,2017-10-02T08:47:07Z,32,14221,952, ,3154273,7459959, 
34,2017-10-02T08:47:37Z,53,20655,1331, ,3154629,7460284,862215
34,2017-10-02T08:48:08Z,27,10578,873, ,3155093,7460555, 
34,2017-10-02T08:48:39Z,28,13966,1574, ,3155566,7460738, 
34,2017-10-02T08:49:10Z,13,6292,931, ,3156038,7460871, 
34,2017-10-02T08:49:41Z,0,0,797, ,3156497,7460895, 
34,2017-10-02T08:50:11Z, , ,800, ,3156956, , 
34,2017-10-02T08:50:41Z, , ,900, ,3157117,7460904,862216
34,2017-10-02T08:51:12Z, , ,903, ,3157155, , 
34,2017-10-02T08:51:42Z, , ,902, ,3157192, , 
34,2017-10-02T08:52:13Z, , ,897, ,3157223, , 
34,2017-10-02T08:52:43Z, , ,905, ,3157256, , 
34,2017-10-02T08:53:13Z, , ,899, ,3157285, , 
34,2017-10-02T08:53:44Z, , ,900, ,3157317, , 
34,2017-10-02T08:54:14Z, , ,907, ,3157348, , 
34,2017-10-02T08:54:20Z, , , , ,3157354, , 
34,2017-10-02T08:54:49Z, , ,904, ,3157383, , 
34,2017-10-02T08:55:19Z, , ,900, ,3157413, , 
34,2017-10-02T08:55:50Z, , ,899, ,3157444, , 
34,2017-10-02T08:56:20Z, , ,900, ,3157473, , 
34,2017-10-02T08:56:51Z, , ,896, ,3157505, , 
34,2017-10-02T08:57:21Z, ,57,898, ,3157536, , 
34,2017-10-02T08:57:52Z, ,0,899, ,3157567, , 
34,2017-10-02T08:58:23Z, , , , ,3157599, , 
34,2017-10-02T08:58:54Z, , ,905, ,3157631, , 
34,2017-10-02T08:59:24Z, , ,898, ,3157660, , 
34,2017-10-02T08:59:55Z, , ,897, ,3157691, , 
34,2017-10-02T09:00:26Z, , ,901, ,3157723, , 
34,2017-10-02T09:00:56Z, , ,900, ,3157752, , 
34,2017-10-02T09:01:27Z, , ,905, ,3157783, , 
34,2017-10-02T09:01:57Z, , ,899, ,3157814, , 
34,2017-10-02T09:02:28Z, , , , ,3157844, , 
34,2017-10-02T09:02:58Z, , ,898, ,3157875, , 
34,2017-10-02T09:03:28Z, , ,897, ,3157904, , 
34,2017-10-02T09:03:58Z, , ,893, ,3157933, , 
34,2017-10-02T09:04:29Z, , ,901, ,3157964, , 
34,2017-10-02T09:04:59Z, , ,900, ,3157995, , 
34,2017-10-02T09:05:29Z, , , , ,3158025, , 
34,2017-10-02T09:06:00Z, , ,903, ,3158057, , 
34,2017-10-02T09:06:30Z, , ,901, ,3158088, , 
34,2017-10-02T09:07:00Z, , ,903, ,3158118, , 
34,2017-10-02T09:07:31Z, , ,897, ,3158150, , 
34,2017-10-02T09:08:02Z, , ,901, ,3158182, , 
34,2017-10-02T09:08:32Z, , ,903, ,3158208, , 
34,2017-10-02T09:09:02Z, , ,898, ,3158235, , 
34,2017-10-02T09:09:32Z, , , , ,3158262, , 
34,2017-10-02T09:10:03Z, , ,899, ,3158292, , 
34,2017-10-02T09:10:33Z, , ,902, ,3158320, , 
34,2017-10-02T09:11:03Z, , ,897, ,3158350, , 
34,2017-10-02T09:11:34Z, , , , ,3158384, , 
34,2017-10-02T09:12:05Z, , ,891, ,3158420, , 
34,2017-10-02T09:12:35Z, ,622,901, ,3158450, , 
34,2017-10-02T09:13:05Z, ,0, , ,3158482, , 
34,2017-10-02T09:13:36Z, , ,906, ,3158513, , 
34,2017-10-02T09:14:06Z, ,88,907, ,3158543, , 
34,2017-10-02T09:14:37Z, ,0,900, ,3158574, , 
34,2017-10-02T09:15:08Z, , ,899, ,3158605, , 
34,2017-10-02T09:15:38Z, , ,900, ,3158635, , 
34,2017-10-02T09:16:09Z, , ,899, ,3158667, , 
34,2017-10-02T09:16:40Z, , ,902, ,3158698, , 
34,2017-10-02T09:17:10Z, , ,900, ,3158727, , 
34,2017-10-02T09:17:41Z, , ,905, ,3158757, , 
34,2017-10-02T09:18:12Z, , , , ,3158787, , 
34,2017-10-02T09:18:42Z, , ,901, ,3158816, , 
34,2017-10-02T09:19:13Z, , ,898, ,3158846, , 
34,2017-10-02T09:19:43Z, , ,894, ,3158876, , 
34,2017-10-02T09:20:13Z, , ,901, ,3158905, , 
34,2017-10-02T09:20:44Z, , ,907, ,3158937, , 
34,2017-10-02T09:21:14Z, , ,899, ,3158967, , 
34,2017-10-02T09:21:44Z, , ,902, ,3158997, , 
34,2017-10-02T09:22:15Z, , ,898, ,3159030, , 
34,2017-10-02T09:22:45Z, , , , ,3159061, , 
34,2017-10-02T09:23:16Z, , ,895, ,3159094, , 
34,2017-10-02T09:23:46Z, , ,901, ,3159126, , 
34,2017-10-02T09:24:16Z, , ,893, ,3159157, , 
34,2017-10-02T09:24:47Z, , ,901, ,3159190, , 
34,2017-10-02T09:25:17Z, , ,902, ,3159220, , 
34,2017-10-02T09:25:48Z, , ,899, ,3159251, , 
34,2017-10-02T09:26:18Z, , ,901, ,3159281, , 
34,2017-10-02T09:26:48Z, , ,900, ,3159310, , 
34,2017-10-02T09:27:19Z, , ,897, ,3159341, , 
34,2017-10-02T09:27:49Z, , ,901, ,3159372, , 
34,2017-10-02T09:28:19Z, , ,904, ,3159403, , 
34,2017-10-02T09:28:50Z, , ,907, ,3159439, , 
34,2017-10-02T09:29:20Z, , ,903, ,3159473, , 
34,2017-10-02T09:29:51Z, , ,904, ,3159508, , 
34,2017-10-02T09:30:21Z, , ,899, ,3159542, , 
34,2017-10-02T09:30:51Z, , ,907, ,3159575, , 
34,2017-10-02T09:31:22Z, , ,899, ,3159609, , 
34,2017-10-02T09:31:53Z, , ,903, ,3159641, , 
34,2017-10-02T09:32:23Z, , ,897, ,3159669, , 
34,2017-10-02T09:32:54Z, , ,906, ,3159700, , 
34,2017-10-02T09:33:24Z, , ,900, ,3159730, , 
34,2017-10-02T09:33:54Z, , ,897, ,3159760, , 
34,2017-10-02T09:34:25Z, , ,902, ,3159793, , 
34,2017-10-02T09:34:56Z, , ,897, ,3159827, , 
34,2017-10-02T09:35:26Z, , ,904, ,3159859, , 
34,2017-10-02T09:35:57Z, , ,897, ,3159893, , 
34,2017-10-02T09:36:27Z, ,71, , ,3159926, , 
34,2017-10-02T09:36:58Z, ,0, , ,3159955, , 
34,2017-10-02T09:37:29Z, , ,899, ,3159986, , 
34,2017-10-02T09:37:59Z, , ,895, ,3160017, , 
34,2017-10-02T09:38:30Z, , ,903, ,3160045, , 
34,2017-10-02T09:39:01Z, , , , ,3160075, , 
34,2017-10-02T09:39:31Z, , ,899, ,3160102, , 
34,2017-10-02T09:40:01Z, , ,904, ,3160129, , 
34,2017-10-02T09:40:32Z, , ,905, ,3160160, , 
34,2017-10-02T09:41:02Z, , ,902, ,3160190, , 
34,2017-10-02T09:41:33Z, , ,900, ,3160221, , 
34,2017-10-02T09:42:03Z, , ,897, ,3160251, , 
34,2017-10-02T09:42:34Z, , ,902, ,3160283, , 
34,2017-10-02T09:43:05Z, , ,899, ,3160313, , 
34,2017-10-02T09:43:36Z, , ,898, ,3160342, , 
34,2017-10-02T09:44:07Z, , ,899, ,3160371, , 
34,2017-10-02T09:44:37Z, , ,901, ,3160398, , 
34,2017-10-02T09:45:08Z, , ,900, ,3160427, , 
34,2017-10-02T09:45:39Z, , ,899, ,3160459, , 
34,2017-10-02T09:46:10Z, , ,904, ,3160491, , 
34,2017-10-02T09:46:41Z, , ,899, ,3160524, , 
34,2017-10-02T09:47:12Z, , ,898, ,3160557, , 
34,2017-10-02T09:47:42Z, , ,901, ,3160587, , 
34,2017-10-02T09:48:12Z, , ,895, ,3160618, , 
34,2017-10-02T09:48:42Z, , ,894, ,3160650, , 
34,2017-10-02T09:49:13Z, , ,902, ,3160680, , 
34,2017-10-02T09:49:44Z, , ,897, ,3160711, , 
34,2017-10-02T09:50:14Z, , ,904, ,3160741, , 
34,2017-10-02T09:50:44Z, , ,906, ,3160770, , 
34,2017-10-02T09:51:15Z, , ,895, ,3160801, , 
34,2017-10-02T09:51:45Z, , ,897, ,3160831, , 
34,2017-10-02T09:52:16Z, , ,904, ,3160861, , 
34,2017-10-02T09:52:46Z, , ,900, ,3160890, , 
34,2017-10-02T09:53:16Z, , ,896, ,3160919, , 
34,2017-10-02T09:53:47Z, , ,900, ,3160951, , 
34,2017-10-02T09:54:17Z, , ,899, ,3160981, , 
34,2017-10-02T09:54:47Z, , ,904, ,3161012, , 
34,2017-10-02T09:55:17Z, ,492,900, ,3161042, , 
34,2017-10-02T09:55:48Z, ,0,895, ,3161072, , 
34,2017-10-02T09:56:19Z, , ,903, ,3161100, , 
34,2017-10-02T09:56:50Z, , ,898, ,3161132, , 
34,2017-10-02T09:57:20Z, , ,903, ,3161165, , 
34,2017-10-02T09:57:50Z, , ,902, ,3161196, , 
34,2017-10-02T09:58:21Z, , ,900, ,3161229, , 
34,2017-10-02T11:59:02Z, , ,895, ,3173716, , 
34,2017-10-02T11:59:33Z, , ,907, ,3173749, , 
34,2017-10-02T12:00:03Z, , ,902, ,3173777, , 
34,2017-10-02T12:00:34Z, , ,895, ,3173806, , 
34,2017-10-02T12:01:05Z, , ,903, ,3173836, , 
34,2017-10-02T12:01:35Z, , , , ,3173863, , 
34,2017-10-02T12:02:00Z, , , , ,3173887, , 
34,2017-10-02T12:02:01Z, , , , , , , 
34,2017-10-02T12:02:02Z, , , , , , , 
34,2017-10-02T12:02:02Z, , , , , , , 
34,2017-10-02T12:02:02Z, , , , , , , 
34,2017-10-02T12:02:02Z, , , , , , , 
34,2017-10-02T12:02:02Z, , , , , , , 
34,2017-10-02T12:02:31Z, ,6085,780, , , , 
34,2017-10-02T12:02:43Z, ,9536,1216, , , , 
34,2017-10-02T12:03:13Z,6,12079,807, , , , 
34,2017-10-02T12:03:22Z, ,21979,1398, , , , 
34,2017-10-02T12:03:23Z, ,22221, , , , , 
34,2017-10-02T12:03:23Z, , , , , , , 
34,2017-10-02T12:03:23Z, , , , , , , 
34,2017-10-02T12:03:23Z, , , , , , , 
34,2017-10-02T12:03:53Z, ,33444,796, ,3173916,7477107, 
34,2017-10-02T12:04:24Z, ,0,844, ,3173944,7477455, 
34,2017-10-02T12:04:54Z, ,23726, , ,3173972,7477613, 
34,2017-10-02T12:05:25Z, ,11090,1527, ,3174002,7477811, 
34,2017-10-02T12:05:56Z, ,0, , ,3174030,7477834, 
34,2017-10-02T12:06:26Z, ,26292,715, ,3174058,7478020, 
34,2017-10-02T12:06:56Z, ,29614, , ,3174087,7478412, 
34,2017-10-02T12:07:26Z, ,17809, , ,3174114,7478843, 
34,2017-10-02T12:07:57Z, ,6254,819, ,3174144,7478998, 
34,2017-10-02T12:08:27Z, ,12019,1151, ,3174172,7479129, 
34,2017-10-02T12:08:58Z, ,29552,1209, ,3174201,7479452, 
34,2017-10-02T12:09:29Z, ,12030,806, ,3174230,7479814, 
34,2017-10-02T12:10:00Z, ,17004,1032, ,3174259,7480015, 
34,2017-10-02T12:10:31Z, ,23386,1151, ,3174288,7480307, 
34,2017-10-02T12:11:02Z,44,12742,1054, ,3174317,7480565, 
34,2017-10-02T12:11:32Z,20,21045, , ,3174346,7480776, 
34,2017-10-02T12:12:03Z, ,23784, , ,3174374,7481121, 
34,2017-10-02T12:12:34Z, ,21643,1420, ,3174404,7481529, 
34,2017-10-02T12:13:04Z,47,28168,1357, ,3174431,7481890, 
34,2017-10-02T12:13:34Z,52,35647,1515, ,3174460,7482358, 
34,2017-10-02T12:14:05Z, ,33307,1368, ,3174489,7482969, 
34,2017-10-02T12:14:35Z,64,33984,1297, ,3174516,7483435, 
34,2017-10-02T12:15:05Z, ,46606, , ,3174545,7484063, 
34,2017-10-02T12:15:35Z, ,49996, , ,3174573,7484797, 
34,2017-10-02T12:16:06Z, ,43790,1482, ,3174602,7485558, 
34,2017-10-02T12:16:36Z, ,40463, , ,3174630,7486209, 
34,2017-10-02T12:17:07Z, ,43997, , ,3174659,7486898, 
34,2017-10-02T12:17:38Z, ,31756,1320, ,3174688,7487498, 
34,2017-10-02T12:18:08Z, ,34476,940, ,3174716,7488015, 
34,2017-10-02T12:18:38Z, ,38413, , ,3174744,7488592, 
34,2017-10-02T12:19:09Z, ,30558,1124, ,3174774,7489167, 
34,2017-10-02T12:19:40Z,56,0, , ,3174802,7489434, 
34,2017-10-02T12:19:52Z, , , , ,3174814, , 
34,2017-10-02T12:19:53Z, , , , , , , 
34,2017-10-02T12:19:53Z, , , , , , , 
34,2017-10-02T12:19:53Z, , , , , , , 
34,2017-10-02T12:19:53Z, , , , , , , 
34,2017-10-02T12:19:53Z, , , , , , , 
34,2017-10-02T12:20:22Z, ,13147, , , , , 
34,2017-10-02T12:20:38Z, ,8084,915, , , , 
34,2017-10-02T12:21:07Z, ,12337,1507, , , , 
34,2017-10-02T12:21:38Z, ,2792,1000, , , , 
34,2017-10-02T12:22:09Z,21,0,1309, , , , 
34,2017-10-02T12:22:39Z, , , , , , , 
34,2017-10-02T12:23:09Z, ,14831, , , , , 
34,2017-10-02T12:23:40Z, ,11288,1303, , , , 
34,2017-10-02T12:24:06Z, ,7419,915, , , , 
34,2017-10-02T12:24:06Z, , , , , , , 
34,2017-10-02T12:24:07Z, ,7841, , , , , 
34,2017-10-02T12:24:07Z, , , , , , , 
34,2017-10-02T12:24:37Z, ,0,801, ,3174843,7489459, 
34,2017-10-02T12:25:07Z, ,2927, , ,3174871, , 
34,2017-10-02T12:25:28Z, ,0, , ,3174891,7489465, 
34,2017-10-02T12:25:29Z, , , , , , , 
34,2017-10-02T12:25:29Z, , , , , , , 
34,2017-10-02T12:25:29Z, , , , , , , 
34,2017-10-02T12:25:29Z, , , , , , , 
34,2017-10-02T12:26:00Z, , , , , , , 
34,2017-10-02T12:26:13Z, ,189, , , , , 
34,2017-10-02T12:26:43Z, ,0, , , , , 
34,2017-10-02T12:27:13Z, , , , , , , 
34,2017-10-02T12:27:43Z, , , , , , , 
34,2017-10-02T12:28:14Z, , , , , , , 
34,2017-10-02T12:28:44Z, , , , , , , 
34,2017-10-02T12:29:14Z, , , , , , , 
34,2017-10-02T12:29:45Z, , , , , , , 
34,2017-10-02T12:30:15Z, , , , , , , 
34,2017-10-02T12:30:46Z, , , , , , , 
34,2017-10-02T12:31:16Z, , , , , , , 
34,2017-10-02T12:31:46Z, , , , , , , 
34,2017-10-02T12:32:17Z, , , , , , , 
34,2017-10-02T12:32:48Z, , , , , , , 
34,2017-10-02T12:33:19Z, , , , , , , 
34,2017-10-02T12:33:49Z, , , , , , , 
34,2017-10-02T12:34:20Z, , , , , , , 
34,2017-10-02T12:34:50Z, , , , , , , 
34,2017-10-02T12:35:21Z,21,0,801,0,3174891,7489465,862233
34,2017-10-02T12:35:29Z, , , , , , , 
34,2017-10-02T12:35:58Z, , , , , , , 
34,2017-10-02T12:38:16Z, , , , , , , 
34,2017-10-02T12:38:24Z, , , , , , , 
34,2017-10-02T12:38:24Z, , , , , , , 
34,2017-10-02T12:38:48Z, , , , , , , 
34,2017-10-02T12:39:19Z, , , , , , , 
34,2017-10-02T12:39:50Z, , , , , , , 
34,2017-10-02T12:40:20Z, , , , , , , 
34,2017-10-02T12:40:51Z, , , , , , , 
34,2017-10-02T12:41:21Z, , , , , , , 
34,2017-10-02T12:41:51Z, , , , , , , 
34,2017-10-02T12:42:22Z, , , , , , , 
34,2017-10-02T12:42:53Z, , , , , , , 
34,2017-10-02T12:43:23Z, , , , , , , 
34,2017-10-02T12:43:53Z, , , , , , , 
34,2017-10-02T12:44:24Z, , , , , , , 
34,2017-10-02T12:44:54Z, , , , , , , 
34,2017-10-02T12:45:25Z, , , , , , , 
34,2017-10-02T12:45:56Z, , , , , , , 
34,2017-10-02T12:46:27Z, , , , , , , 
34,2017-10-02T12:46:57Z, , , , , , , 
34,2017-10-02T12:47:28Z, , , , , , , 
34,2017-10-02T12:47:32Z, , , , , , , 
34,2017-10-02T12:48:01Z, , , , , , , 
34,2017-10-02T12:48:04Z, , , , , , , 
34,2017-10-02T12:52:12Z, , , , , , , 
34,2017-10-02T12:52:12Z, , , , , , , 
34,2017-10-02T12:52:15Z, , , , , , , 
34,2017-10-02T12:52:20Z, , , , , , , 
34,2017-10-02T12:52:20Z, , , , , , , 
34,2017-10-02T12:52:51Z, , , , , , , 
34,2017-10-02T12:53:21Z, , , , , , , 
34,2017-10-02T12:53:51Z, , , , , , , 
34,2017-10-02T12:54:22Z, , , , , , , 
34,2017-10-02T12:54:52Z, , , , , , , 
34,2017-10-02T12:55:22Z, , , , , , , 
34,2017-10-02T12:55:53Z, , , , , , , 
34,2017-10-02T12:56:23Z, , , , , , , 
34,2017-10-02T12:56:54Z, , , , , , , 
34,2017-10-02T12:57:24Z, , , , , , , 
34,2017-10-02T12:57:54Z, , , , , , , 
34,2017-10-02T12:58:25Z, , , , , , , 
34,2017-10-02T13:43:06Z, , , , , , , 
34,2017-10-02T13:43:36Z, , , , , , , 
34,2017-10-02T13:44:07Z, , , , , , , 
34,2017-10-02T13:44:17Z, , , , , , , 
34,2017-10-02T13:44:44Z, , , , , , , 
34,2017-10-02T14:08:32Z, , , , , , , 
34,2017-10-02T14:08:32Z, , , , , , , 
34,2017-10-02T14:08:35Z, , , , , , , 
34,2017-10-02T14:08:38Z, ,487, , , , , 
34,2017-10-02T14:08:38Z, , , , , , , 
34,2017-10-02T14:09:03Z, ,0, , , , , 
34,2017-10-02T14:09:06Z,0, ,806, , , , 
34,2017-10-02T14:09:07Z, , , , , , , 
34,2017-10-02T14:09:07Z, , , , , , , 
34,2017-10-02T14:09:37Z, , ,906, ,3174932,7489482, 
34,2017-10-02T14:10:08Z, , ,895, ,3174973, ,862249
34,2017-10-02T14:10:39Z, , ,901, ,3175006, , 
34,2017-10-02T14:11:10Z, , ,899, ,3175039, , 
34,2017-10-02T14:11:40Z, , ,902, ,3175066, , 
34,2017-10-02T14:12:11Z, , , , ,3175093, , 
34,2017-10-02T14:12:41Z,1,2349,781, ,3175120, , 
34,2017-10-02T14:13:11Z,12,7462,710, ,3175146,7489560, 
34,2017-10-02T14:13:42Z,13,7695,789,26,3175150,7489650, 
34,2017-10-02T14:14:12Z,19,16588,912, , ,7489740, 
34,2017-10-02T14:14:43Z,0,0,797,0,3175170,7489824, 
34,2017-10-02T14:15:13Z,32,19808,1582, ,3175197,7489935, 
34,2017-10-02T14:15:44Z,0,0,798,45,3175226,7490066, 
34,2017-10-02T14:16:14Z, ,1346,782, ,3175252, , 
34,2017-10-02T14:16:45Z,52,28889,1379,57,3175280,7490236,862250
34,2017-10-02T14:17:15Z,81,43609,1605, ,3175306,7490787, 
34,2017-10-02T14:17:46Z,72,42164,1138,59,3175332,7491474, 
34,2017-10-02T14:18:16Z,91,48913,1424, ,3175466,7492118, 
