asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE
29,2017-10-01T03:02:47Z, , , , , , , 
29,2017-10-01T03:02:47Z, , ,663, , , , 
29,2017-10-01T03:02:47Z, , , , , , , 
29,2017-10-01T03:02:47Z, , , , , , , 
29,2017-10-01T03:02:50Z, , ,650, , , , 
29,2017-10-01T03:02:50Z, , , , , , , 
29,2017-10-01T03:02:51Z, , , , , , , 
29,2017-10-01T03:03:03Z, , ,613, ,4744708, , 
29,2017-10-01T03:03:04Z, , , , , , , 
29,2017-10-01T03:03:04Z, , , , , , , 
29,2017-10-01T03:03:04Z, , , , , , , 
29,2017-10-01T03:03:04Z, , , , , , , 
29,2017-10-01T03:03:12Z, , ,650, , , , 
29,2017-10-01T03:03:12Z, , , , , , , 
29,2017-10-01T03:03:13Z, , ,638, , , , 
29,2017-10-01T03:03:42Z, , ,613,20,4744718, , 
29,2017-10-01T03:03:42Z, , , , , , , 
29,2017-10-01T03:03:42Z, , , , , , , 
29,2017-10-01T03:03:42Z, , , , , , , 
29,2017-10-01T03:03:42Z, , , , , , , 
29,2017-10-01T03:03:45Z, , ,612, , , , 
29,2017-10-01T03:03:45Z, , , , ,4744719, , 
29,2017-10-01T03:03:45Z, , , , , , , 
29,2017-10-01T03:05:46Z, , ,663, ,4744763, , 
29,2017-10-01T03:07:46Z, , ,600,26,4744806, , 
29,2017-10-01T03:08:45Z, , ,613,21,4744828, , 
29,2017-10-01T03:10:46Z, , ,638,22,4744873, , 
29,2017-10-01T03:12:46Z, , ,613,25,4744917, , 
29,2017-10-01T03:14:46Z, , , ,26,4744961, , 
29,2017-10-01T03:16:47Z, , ,638,20,4745007, , 
29,2017-10-01T03:18:48Z, , ,600,28,4745053, , 
29,2017-10-01T03:20:49Z, , ,688,26,4745099, , 
29,2017-10-01T03:22:49Z, , ,675, ,4745145, , 
29,2017-10-01T03:24:49Z, , ,613, ,4745191, , 
29,2017-10-01T03:26:49Z, , ,663,24,4745236, , 
29,2017-10-01T03:28:49Z, , ,613,45,4745283,76095848, 
29,2017-10-01T03:28:53Z,14,7537, , ,4745289, , 
29,2017-10-01T03:30:53Z,0,0,638,21,4745379,76096162, 
29,2017-10-01T03:32:53Z,2,1892,625,27,4745446,76096390, 
29,2017-10-01T03:34:54Z,92,50064,1713,42,4745723,76098371,69884
29,2017-10-01T03:36:55Z,98,52854,1888,45,4746016,76101513,69886
29,2017-10-01T03:37:51Z,52,0,1763, ,4746105,76102422, 
29,2017-10-01T03:39:52Z,22,12325,1300,18,4746307,76103635,69887
29,2017-10-01T03:41:53Z,0,0,0,26,4746370,76103928,0
29,2017-10-01T03:41:53Z, , , , , , , 
29,2017-10-01T03:41:54Z, , , , , , , 
29,2017-10-01T03:41:54Z, , , , , , , 
29,2017-10-01T03:41:54Z, , , , , , , 
29,2017-10-01T03:41:54Z, , , , , , , 
29,2017-10-01T03:41:54Z, , , , , , , 
29,2017-10-01T03:42:36Z, ,107, , , , , 
29,2017-10-01T03:44:36Z, ,0, , , , , 
29,2017-10-01T03:45:33Z, , ,1175, , , ,69887
29,2017-10-01T03:45:33Z, , , , , , , 
29,2017-10-01T03:45:34Z, , , , , , , 
29,2017-10-01T03:45:34Z, , , , , , , 
29,2017-10-01T03:45:34Z, , , , , , , 
29,2017-10-01T03:47:34Z, , ,613,27,4746456,76104183, 
29,2017-10-01T03:49:34Z,14,7792,838,18,4746519,76104450,69888
29,2017-10-01T03:51:35Z,0,0,613,32,4746635,76105044, 
29,2017-10-01T03:53:35Z,8,5036,763,27,4746721,76105364, 
29,2017-10-01T03:55:36Z,10,4898,1025,17,4746808,76105679, 
29,2017-10-01T03:57:37Z,0,0,663,25,4746867,76105854,69889
29,2017-10-01T03:59:38Z, , , ,21,4746913, , 
29,2017-10-01T04:01:38Z, , ,638,20,4746960, , 
29,2017-10-01T04:01:52Z, , , ,21,4746966, , 
29,2017-10-01T04:03:39Z,20,10943,1175,27,4747011,76105887, 
29,2017-10-01T04:05:40Z,0,0,650,35,4747072,76105951, 
29,2017-10-01T04:07:40Z, , ,625,32,4747138, , 
29,2017-10-01T04:08:55Z, , ,675,35,4747177, , 
29,2017-10-01T04:09:03Z,6,3574,650, ,4747181,76105954, 
29,2017-10-01T04:11:03Z,0,0,638, ,4747252,76106123, 
29,2017-10-01T04:13:03Z,52,28276,1825,43,4747374,76106498, 
29,2017-10-01T04:15:03Z,94,50612,1725,49,4747677,76108251,69890
29,2017-10-01T04:17:04Z,104,55359,1888,58,4747998,76111489,69892
29,2017-10-01T04:19:04Z,54,28284,1525,53,4748261,76113743,69894
29,2017-10-01T04:21:05Z,12,6970,1100,18,4748371,76114685, 
29,2017-10-01T04:21:45Z,0,0,0,20,4748400,76114770,0
29,2017-10-01T04:21:46Z, , , , , , , 
29,2017-10-01T04:21:46Z, , , , , , , 
29,2017-10-01T04:21:46Z, , , , , , , 
29,2017-10-01T04:21:46Z, , , , , , , 
29,2017-10-01T04:21:46Z, , , , , , , 
29,2017-10-01T04:21:46Z, , , , , , , 
29,2017-10-01T04:22:31Z, , , , , , , 
29,2017-10-01T04:24:32Z, , , , , , , 
29,2017-10-01T04:25:46Z, , ,1212, , , , 
29,2017-10-01T04:25:46Z, , , , , , , 
29,2017-10-01T04:25:47Z, , , , ,4748401, , 
29,2017-10-01T04:25:47Z, , , , , , , 
29,2017-10-01T04:25:47Z, , , , , , , 
29,2017-10-01T04:27:47Z, , ,613, ,4748479,76115059,69895
29,2017-10-01T04:29:48Z, , ,638, ,4748523, , 
29,2017-10-01T04:31:48Z, , ,613,22,4748569, , 
29,2017-10-01T04:32:05Z, , ,650,25,4748577, , 
29,2017-10-01T04:33:34Z,10,5845,1038,20,4748616,76115073, 
29,2017-10-01T04:35:35Z,16,8638,1438,22,4748711,76115489, 
29,2017-10-01T04:36:13Z,0,0,0,18,4748728,76115603,0
29,2017-10-01T04:36:14Z, , , , , , , 
29,2017-10-01T04:36:14Z, , , , , , , 
29,2017-10-01T04:36:14Z, , , , , , , 
29,2017-10-01T04:36:14Z, , , , , , , 
29,2017-10-01T04:36:14Z, , , , , , , 
29,2017-10-01T04:37:01Z, , , , , , , 
29,2017-10-01T04:39:00Z, , , , , , , 
29,2017-10-01T04:41:00Z, , , , , , , 
29,2017-10-01T04:42:28Z, , ,1187, , , ,69895
29,2017-10-01T04:42:28Z, , , , , , , 
29,2017-10-01T04:42:29Z, , ,1075, , , , 
29,2017-10-01T04:42:29Z, , , , , , , 
29,2017-10-01T04:44:29Z, , ,750,25,4748794,76115690, 
29,2017-10-01T04:46:29Z,18,10573,1025,20,4748877,76115866, 
29,2017-10-01T04:48:30Z,34,19348,2175,21,4749128,76117329,69896
29,2017-10-01T04:48:37Z,20,11787,1075, ,4749134,76117384, 
29,2017-10-01T04:48:40Z, , , , , , , 
29,2017-10-01T04:48:46Z,66,35611,2400, ,4749171,76117573, 
29,2017-10-01T04:50:46Z,86,46881,1613,71,4749416,76120305,69898
29,2017-10-01T04:52:14Z,0,0,700,33,4749509,76121311,69899
29,2017-10-01T04:52:15Z, , , , , , , 
29,2017-10-01T04:52:15Z, , , , , , , 
29,2017-10-01T04:52:15Z, , , , , , , 
29,2017-10-01T04:52:15Z, , , , , , , 
29,2017-10-01T04:52:15Z, , , , , , , 
29,2017-10-01T04:52:15Z, , , , , , , 
29,2017-10-01T04:52:17Z, , , , , , , 
29,2017-10-01T04:52:18Z, , , , ,4749510, , 
29,2017-10-01T04:52:18Z, , , , , , , 
29,2017-10-01T04:52:18Z, , , , , , , 
29,2017-10-01T04:52:18Z, , , , , , , 
29,2017-10-01T04:52:27Z, , ,713,27,4749514, , 
29,2017-10-01T04:52:27Z, , , , , , , 
29,2017-10-01T04:52:28Z,2, , , , , , 
29,2017-10-01T04:52:28Z, , , , , , , 
29,2017-10-01T04:52:28Z, , , , , , , 
29,2017-10-01T04:52:29Z,12,3879,1487, , , , 
29,2017-10-01T04:52:30Z,22,7765, , ,4749515, , 
29,2017-10-01T04:52:30Z, , ,2350, , , , 
29,2017-10-01T04:54:30Z,20,11552,1063,18,4749781,76123087,69900
29,2017-10-01T04:56:31Z,8,4263,800,22,4749851,76123479, 
29,2017-10-01T04:58:32Z,0,0,688, ,4749913,76123695, 
29,2017-10-01T04:58:43Z, , ,650, ,4749918, , 
29,2017-10-01T04:58:43Z, , , , , , , 
29,2017-10-01T04:58:44Z, , , , , , , 
29,2017-10-01T04:58:44Z, , , , , , , 
29,2017-10-01T04:58:44Z, , , , , , , 
29,2017-10-01T04:58:44Z, , , , , , , 
29,2017-10-01T04:58:44Z, , , , , , , 
29,2017-10-01T04:58:54Z, , , ,27, , , 
29,2017-10-01T04:58:55Z, , , , , , , 
29,2017-10-01T04:58:55Z, , , , , , , 
29,2017-10-01T04:58:55Z, , , , , , , 
29,2017-10-01T04:58:55Z, , , , , , , 
29,2017-10-01T04:59:03Z, ,410, , ,4749921, , 
29,2017-10-01T04:59:03Z, ,0, , , , , 
29,2017-10-01T04:59:03Z, , , , , , , 
29,2017-10-01T04:59:03Z, , , , , , , 
29,2017-10-01T04:59:04Z, , , , , , , 
29,2017-10-01T04:59:05Z, , ,700, , , , 
29,2017-10-01T04:59:05Z, , , , , , , 
29,2017-10-01T04:59:06Z, , , , , , , 
29,2017-10-01T04:59:11Z, , ,688, ,4749924, , 
29,2017-10-01T04:59:11Z, , , , , , , 
29,2017-10-01T04:59:12Z, , , , , , , 
29,2017-10-01T04:59:12Z, , , , , , , 
29,2017-10-01T04:59:12Z, , , , , , , 
29,2017-10-01T04:59:16Z, , ,712, , , , 
29,2017-10-01T04:59:17Z, , ,713, , , , 
29,2017-10-01T04:59:17Z, , , , , , , 
29,2017-10-01T05:58:17Z, , , ,22,4753040, , 
29,2017-10-01T05:59:22Z,12,6299,1050,25,4753066,76143288, 
29,2017-10-01T06:01:21Z,10,5289,963,27,4753141,76143555, 
29,2017-10-01T06:03:22Z,58,31194,1063,66,4753331,76144665,69914
29,2017-10-01T06:05:22Z,24,12306,1975,22,4753481,76146105,69915
29,2017-10-01T06:07:20Z,0,0,0, ,4753575,76146560,0
29,2017-10-01T06:07:21Z, , , , , , , 
29,2017-10-01T06:07:21Z, , , , , , , 
29,2017-10-01T06:07:21Z, , , , , , , 
29,2017-10-01T06:07:21Z, , , , , , , 
29,2017-10-01T06:07:21Z, , , , , , , 
29,2017-10-01T06:07:21Z, , , , , , , 
29,2017-10-01T06:08:06Z, , , , , , , 
29,2017-10-01T06:09:02Z, , ,1125, , , , 
29,2017-10-01T06:09:02Z, ,228, , , , , 
29,2017-10-01T06:09:02Z, , , , , , , 
29,2017-10-01T06:09:02Z, , , , , , , 
29,2017-10-01T06:09:02Z, , , , , , , 
29,2017-10-01T06:11:03Z,10,5455,863,26,4753625,76146610,69915
29,2017-10-01T06:13:04Z,92,49186,1688,13,4753774,76147749,69916
29,2017-10-01T06:15:04Z,94,51312,1763,37,4754150,76151173,69918
29,2017-10-01T06:17:04Z, ,50739,1738,36,4754395,76154133,69920
29,2017-10-01T06:19:05Z,100,54724,1875,46,4754705,76157245,69922
29,2017-10-01T06:21:05Z,0,0,688,19,4754964,76160186,69924
29,2017-10-01T06:21:22Z, , ,650, ,4754972, , 
29,2017-10-01T06:21:22Z, , , , , , , 
29,2017-10-01T06:21:23Z, , , , , , , 
29,2017-10-01T06:21:23Z, , , , , , , 
29,2017-10-01T06:21:23Z, , , , , , , 
29,2017-10-01T06:21:23Z, , , , , , , 
29,2017-10-01T06:21:23Z, , , , , , , 
29,2017-10-01T06:21:25Z, , ,675, , , , 
29,2017-10-01T06:21:26Z, , , , , , , 
29,2017-10-01T06:21:26Z, , , , , , , 
29,2017-10-01T06:21:26Z, , , , , , , 
29,2017-10-01T06:21:26Z, , , , , , , 
29,2017-10-01T06:21:55Z,52,27918,1838,27,4755010,76160250, 
29,2017-10-01T06:23:55Z,20,9351,1488,25,4755204,76162050,69925
29,2017-10-01T06:25:56Z,10,6661,913,18,4755275,76162409, 
29,2017-10-01T06:27:57Z,12,6833,1150,19,4755357,76162805,69926
29,2017-10-01T06:29:25Z,0,0,663,21,4755408,76162941, 
29,2017-10-01T06:29:25Z, , , , , , , 
29,2017-10-01T06:29:26Z, , , , , , , 
29,2017-10-01T06:29:26Z, , , , , , , 
29,2017-10-01T06:29:26Z, , , , , , , 
29,2017-10-01T06:29:26Z, , , , , , , 
29,2017-10-01T06:29:26Z, , , , , , , 
29,2017-10-01T06:29:27Z, , ,675, , , , 
29,2017-10-01T06:29:28Z, , , , , , , 
29,2017-10-01T06:29:28Z, , , , , , , 
29,2017-10-01T06:29:28Z, , , , , , , 
29,2017-10-01T06:29:28Z, , , , , , , 
29,2017-10-01T06:31:27Z,62,33199,1138,32,4755500,76163276, 
29,2017-10-01T06:33:27Z,74,39788,1363,51,4755747,76165429,69927
29,2017-10-01T06:35:27Z,64,34348,1175,62,4755939,76167289,69929
29,2017-10-01T06:37:27Z,16,9312,1338,32,4756016,76167776, 
29,2017-10-01T06:39:28Z,0,0,638,23,4756093,76168206, 
29,2017-10-01T06:41:28Z, , ,613,20,4756136, , 
29,2017-10-01T06:42:42Z, , , ,21,4756162, , 
29,2017-10-01T06:42:42Z, , , , , , , 
29,2017-10-01T06:42:42Z, , , , , , , 
29,2017-10-01T06:42:42Z, , , , , , , 
29,2017-10-01T06:42:42Z, , , , , , , 
29,2017-10-01T06:42:42Z, , , , , , , 
29,2017-10-01T06:42:43Z, , , , , , , 
29,2017-10-01T06:42:47Z, , ,612, , , , 
29,2017-10-01T06:42:47Z, , , , , , , 
29,2017-10-01T06:42:48Z, , , , , , , 
29,2017-10-01T06:42:48Z, , , , , , , 
29,2017-10-01T06:42:48Z, , , , , , , 
29,2017-10-01T06:44:48Z, , ,638,22,4756310,76168854,69930
29,2017-10-01T06:46:48Z,14,7534,988,16,4756403,76169219, 
29,2017-10-01T06:48:49Z,0,0,625,26,4756460,76169355, 
29,2017-10-01T06:49:51Z, , ,613, ,4756482, , 
29,2017-10-01T06:49:51Z, , , , , , , 
29,2017-10-01T06:49:51Z, , , , , , , 
29,2017-10-01T06:49:51Z, , , , , , , 
29,2017-10-01T06:49:51Z, , , , , , , 
29,2017-10-01T06:49:51Z, , , , , , , 
29,2017-10-01T06:49:52Z, , , , , , , 
29,2017-10-01T06:49:55Z, , ,575, , , , 
29,2017-10-01T06:49:56Z, , , , , , , 
29,2017-10-01T06:49:56Z, , , , , , , 
29,2017-10-01T06:49:56Z, , , , , , , 
29,2017-10-01T06:49:56Z, , , , , , , 
29,2017-10-01T06:50:14Z, , ,613,25,4756489, , 
29,2017-10-01T06:50:14Z, , , , , , , 
29,2017-10-01T06:50:14Z, , , , , , , 
29,2017-10-01T06:50:14Z, , , , , , , 
29,2017-10-01T06:50:15Z, , , , , , , 
29,2017-10-01T06:50:16Z, , ,587, , , , 
29,2017-10-01T06:50:16Z, , , , , , , 
29,2017-10-01T06:50:17Z, , ,700, , , , 
29,2017-10-01T06:50:25Z, , ,613, ,4756492, , 
29,2017-10-01T06:50:25Z, , , , , , , 
29,2017-10-01T06:50:26Z, , , , , , , 
29,2017-10-01T06:50:26Z, , , , , , , 
29,2017-10-01T06:50:26Z, , , , , , , 
29,2017-10-01T06:50:27Z, , ,650, , , , 
29,2017-10-01T06:50:27Z, , , , , , , 
29,2017-10-01T06:50:28Z, , , , , , , 
29,2017-10-01T06:51:27Z, , ,638,26,4756514, , 
29,2017-10-01T06:51:27Z, , , , , , , 
29,2017-10-01T06:51:28Z, , , , , , , 
29,2017-10-01T06:51:28Z, , , , , , , 
29,2017-10-01T06:51:28Z, , , , , , , 
29,2017-10-01T06:51:29Z, , ,650, , , , 
29,2017-10-01T06:51:30Z, , , , , , , 
29,2017-10-01T06:51:30Z, , , , , , , 
29,2017-10-01T06:51:56Z, , ,638,24,4756523, , 
29,2017-10-01T06:51:56Z, , , , , , , 
29,2017-10-01T06:51:57Z, , , , , , , 
29,2017-10-01T06:51:57Z, , , , , , , 
29,2017-10-01T06:51:57Z, , , , , , , 
29,2017-10-01T06:51:58Z, , ,637, , , , 
29,2017-10-01T06:51:59Z, , , , , , , 
29,2017-10-01T06:52:00Z, , , , ,4756524, , 
29,2017-10-01T06:52:53Z, , ,613,20,4756544, , 
29,2017-10-01T06:52:53Z, , , , , , , 
29,2017-10-01T06:52:54Z, , , , , , , 
29,2017-10-01T06:52:54Z, , , , , , , 
29,2017-10-01T06:52:54Z, , , , , , , 
29,2017-10-01T06:52:56Z, , ,650, , , , 
29,2017-10-01T06:52:57Z, , , , , , , 
29,2017-10-01T06:52:57Z, , ,638, , , , 
29,2017-10-01T06:54:57Z, , ,613,27,4756590, , 
29,2017-10-01T06:56:57Z, , ,650, ,4756635, , 
29,2017-10-01T07:58:24Z, , ,625,24,4759068, , 
29,2017-10-01T08:00:25Z, , , ,25,4759112, , 
29,2017-10-01T08:02:25Z, , , ,26,4759158, , 
29,2017-10-01T08:03:27Z, , ,600,27,4759181, , 
29,2017-10-01T08:03:28Z, , , , , , , 
29,2017-10-01T08:03:28Z, , , , , , , 
29,2017-10-01T08:03:28Z, , , , , , , 
29,2017-10-01T08:03:28Z, , , , , , , 
29,2017-10-01T08:03:28Z, , ,625, , , , 
29,2017-10-01T08:05:29Z, , ,613,21,4759228, , 
29,2017-10-01T08:07:29Z, , , , ,4759274, , 
29,2017-10-01T08:09:30Z, , ,625,26,4759321, , 
29,2017-10-01T08:11:30Z,52,27979,1175,18,4759430,76178807, 
29,2017-10-01T08:13:30Z, ,28398,2150,34,4759642,76179971,69937
29,2017-10-01T08:15:31Z,84,44940,1488,64,4760027,76182861,69939
29,2017-10-01T08:16:11Z,76,41212,1425,36,4760106,76183848, 
29,2017-10-01T08:16:11Z, , , , , , , 
29,2017-10-01T08:18:11Z,74,39950,1338,39,4760309,76185927,69941
29,2017-10-01T08:20:11Z,6,3439,763,22,4760418,76186701, 
29,2017-10-01T08:22:12Z, ,4103,675,28,4760490,76186986,69942
29,2017-10-01T08:23:58Z,0,0,625,27,4760563,76187266, 
29,2017-10-01T08:23:59Z, , , , , , , 
29,2017-10-01T08:23:59Z, , , , , , , 
29,2017-10-01T08:24:00Z, , , , , , , 
29,2017-10-01T08:24:01Z, , , , , , , 
29,2017-10-01T08:24:01Z, , , , , , , 
29,2017-10-01T08:24:06Z, , , , ,4760565, , 
29,2017-10-01T08:24:06Z, , , , , , , 
29,2017-10-01T08:24:06Z, , , , , , , 
29,2017-10-01T08:24:06Z, , , , , , , 
29,2017-10-01T08:24:06Z, , , , , , , 
29,2017-10-01T08:24:08Z, , ,675, , , , 
29,2017-10-01T08:24:08Z, , , , , , , 
29,2017-10-01T08:24:08Z, , , , , , , 
29,2017-10-01T08:26:08Z, , ,625,31,4760630,76187452, 
29,2017-10-01T08:26:56Z, , ,688,27,4760653, , 
29,2017-10-01T08:26:57Z, , , , , , , 
29,2017-10-01T08:26:57Z, , , , , , , 
29,2017-10-01T08:26:57Z, , , , , , , 
29,2017-10-01T08:26:57Z, , , , , , , 
29,2017-10-01T08:26:57Z, , , , , , , 
29,2017-10-01T08:27:05Z, ,484,762, , , , 
29,2017-10-01T08:27:05Z, ,0, , , , , 
29,2017-10-01T08:27:05Z, , , , , , , 
29,2017-10-01T08:27:06Z, , , , , , , 
29,2017-10-01T08:27:11Z, , ,700, ,4760656, , 
29,2017-10-01T08:27:11Z, , , , , , , 
29,2017-10-01T08:27:11Z, , , , , , , 
29,2017-10-01T08:27:11Z, , , , , , , 
29,2017-10-01T08:27:11Z, , , , , , , 
29,2017-10-01T08:27:32Z, , ,725, , , , 
29,2017-10-01T08:27:33Z, , , , , , , 
29,2017-10-01T08:27:33Z, , , , , , , 
29,2017-10-01T08:28:00Z, , ,700,32,4760671,76187457, 
29,2017-10-01T08:28:01Z, , , , , , , 
29,2017-10-01T08:28:01Z, , , , , , , 
29,2017-10-01T08:28:01Z, , , , , , , 
29,2017-10-01T08:28:01Z, , , , , , , 
29,2017-10-01T08:28:01Z, , , , , , , 
29,2017-10-01T08:28:05Z, ,618, , , , , 
29,2017-10-01T08:28:05Z, , , , , , , 
29,2017-10-01T08:28:06Z,2,1030, ,27, , , 
29,2017-10-01T08:28:06Z, , , , , , , 
29,2017-10-01T08:30:06Z,0,0,613,32,4760801,76187982, 
29,2017-10-01T08:30:07Z, , , , ,4760802, , 
29,2017-10-01T08:30:07Z, , , , , , , 
29,2017-10-01T08:30:07Z, , , , , , , 
29,2017-10-01T08:30:07Z, , , , , , , 
29,2017-10-01T08:30:07Z, , , , , , , 
29,2017-10-01T08:30:07Z, , , , , , , 
29,2017-10-01T08:30:12Z,4, ,838, , , , 
29,2017-10-01T08:30:12Z, , , , , , , 
29,2017-10-01T08:30:13Z, ,1386, , , , , 
29,2017-10-01T08:30:13Z, , , , , , , 
29,2017-10-01T08:32:13Z,60,32692,1125,15,4761048,76190047,69944
29,2017-10-01T08:34:14Z,18,9912,1175,40,4761162,76190608, 
29,2017-10-01T08:34:54Z,0,0,0,18,4761186,76190723,0
29,2017-10-01T08:34:55Z, , , , , , , 
29,2017-10-01T08:34:55Z, , , , , , , 
29,2017-10-01T08:34:55Z, , , , , , , 
29,2017-10-01T08:34:55Z, , , , , , , 
29,2017-10-01T08:34:55Z, , , , , , , 
29,2017-10-01T08:34:55Z, , , , , , , 
29,2017-10-01T08:35:37Z, , , , , , , 
29,2017-10-01T08:36:17Z, , ,1237, , , ,69944
29,2017-10-01T08:36:17Z, , , , , , , 
29,2017-10-01T08:36:18Z, , , , , , , 
29,2017-10-01T08:36:18Z, , , , , , , 
29,2017-10-01T08:36:18Z, , , , , , , 
29,2017-10-01T08:38:17Z,42,23263,1875,20,4761264,76190872, 
29,2017-10-01T08:40:17Z,16,8475,825,15,4761451,76192269,69945
29,2017-10-01T08:42:18Z,24,13299,900,44,4761680,76194298,69946
29,2017-10-01T08:44:18Z,12,7035,1075,25,4761748,76194709,69947
29,2017-10-01T08:46:19Z, ,6852,1063,21,4761822,76194998, 
29,2017-10-01T08:46:54Z,0,0,650, ,4761842,76195065, 
29,2017-10-01T08:46:54Z, , , , , , , 
29,2017-10-01T08:46:55Z, , , , , , , 
29,2017-10-01T08:46:55Z, , , , , , , 
29,2017-10-01T08:46:55Z, , , , , , , 
29,2017-10-01T08:46:55Z, , , , , , , 
29,2017-10-01T08:46:55Z, , , , , , , 
29,2017-10-01T08:46:59Z, , ,662, , , , 
29,2017-10-01T08:46:59Z, , , , , , , 
29,2017-10-01T08:47:00Z, , , , , , , 
29,2017-10-01T08:47:00Z, , , , , , , 
29,2017-10-01T08:47:00Z, , , , , , , 
29,2017-10-01T08:47:19Z, , ,650,26,4761849, , 
29,2017-10-01T08:47:19Z, , , , , , , 
29,2017-10-01T08:47:20Z, , , , , , , 
29,2017-10-01T08:47:20Z, , , , , , , 
29,2017-10-01T08:47:20Z, , , , , , , 
29,2017-10-01T08:47:27Z, , , , , , , 
29,2017-10-01T08:47:28Z, , , , , , , 
29,2017-10-01T08:47:28Z, , , , , , , 
29,2017-10-01T08:48:02Z, , ,613, ,4761862, , 
29,2017-10-01T08:48:03Z, , , , , , , 
29,2017-10-01T08:48:03Z, , , , , , , 
29,2017-10-01T08:48:03Z, , , , , , , 
29,2017-10-01T08:48:03Z, , , , , , , 
29,2017-10-01T08:48:09Z, , ,675, , , , 
29,2017-10-01T08:48:10Z, , , , , , , 
29,2017-10-01T08:48:10Z, , , , , , , 
29,2017-10-01T08:50:11Z, , ,638, ,4761929,76195365, 
29,2017-10-01T08:52:11Z,62,33730,1138,58,4762111,76196754,69948
29,2017-10-01T08:54:11Z,58,31780,1713,77,4762268,76198328,69949
29,2017-10-01T08:56:05Z,0,0,638,28,4762366,76198711, 
29,2017-10-01T08:56:05Z, , , , , , , 
29,2017-10-01T08:56:06Z, , , , , , , 
29,2017-10-01T08:56:06Z, , , , , , , 
29,2017-10-01T08:56:06Z, , , , , , , 
29,2017-10-01T08:56:06Z, , , , , , , 
29,2017-10-01T08:56:06Z, , , , , , , 
29,2017-10-01T08:56:11Z, , ,650, , , , 
29,2017-10-01T08:56:12Z, ,1701, , , , , 
29,2017-10-01T08:56:12Z, , , , , , , 
29,2017-10-01T08:56:12Z, , , , , , , 
29,2017-10-01T08:56:12Z, , , , , , , 
29,2017-10-01T08:57:30Z, ,0,625,35,4762412,76198980, 
29,2017-10-01T08:57:30Z, , , , , , , 
29,2017-10-01T08:57:30Z, , , , , , , 
29,2017-10-01T08:57:31Z, , , , , , , 
29,2017-10-01T08:57:31Z, , , , , , , 
29,2017-10-01T08:57:31Z, , , , , , , 
29,2017-10-01T08:57:41Z, , ,612, , , , 
29,2017-10-01T08:57:42Z, , , , , , , 
29,2017-10-01T08:57:42Z, , , , , , , 
29,2017-10-01T08:57:42Z, , , , , , , 
29,2017-10-02T02:58:18Z,90,48160,1650,38,4771259,76252927,69985
29,2017-10-02T03:00:19Z, ,48423,1663,44,4771537,76255912,69987
29,2017-10-02T03:02:02Z,0,0,663,32,4771680,76257610,69988
29,2017-10-02T03:02:02Z,4,1748, , , , , 
29,2017-10-02T03:02:02Z, , , , , , , 
29,2017-10-02T03:02:02Z, , , , , , , 
