asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-23 12:39:18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-23 12:39:18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-23 12:39:21,nan,nan,950.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,nan,False,False
487,2017-10-23 12:39:21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-23 12:39:23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,nan,False,False
487,2017-10-23 12:39:23,nan,nan,949.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-23 12:39:23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-23 12:39:23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-23 12:39:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-23 12:39:25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-23 12:39:31,nan,nan,927.0,nan,3760918.0,nan,nan,nan,nan,nan,nan,nan,0.0,6.0,nan,False,False
487,2017-10-23 12:39:52,nan,nan,950.0,22.0,3760932.0,nan,nan,nan,nan,nan,nan,nan,0.0,21.0,14.0,False,False
487,2017-10-23 12:39:52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,14.0,False,False
487,2017-10-23 12:40:23,nan,nan,949.0,nan,3760954.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,22.0,False,False
487,2017-10-23 12:40:53,nan,308.0,651.0,27.0,3760972.0,272210.0,nan,nan,nan,272210.0,nan,nan,0.0,30.000000000000004,18.0,False,False
487,2017-10-23 12:41:24,21.0,10897.0,1225.0,37.0,3761027.0,272353.0,nan,143.0,21.0,272353.0,nan,180.83333333333337,180.83333333333337,31.000000000000004,55.0,False,False
487,2017-10-23 12:41:54,nan,9525.0,1347.0,66.0,3761085.0,272521.0,nan,168.0,21.0,272521.0,21.0,175.00000000000003,355.83333333333337,30.000000000000004,58.0,True,False
487,2017-10-23 12:42:25,25.0,14290.0,1434.0,7.0,3761226.0,272833.0,nan,312.0,25.0,272833.0,21.0,215.27777777777783,571.1111111111112,31.000000000000004,141.0,False,False
487,2017-10-23 12:42:56,16.0,9165.0,1623.0,0.0,3761280.0,273100.0,nan,267.0,16.0,273100.0,23.0,137.7777777777778,708.888888888889,31.000000000000004,54.0,False,False
487,2017-10-23 12:43:26,57.0,29806.0,1322.0,nan,3761406.0,273414.0,nan,314.0,57.0,273414.0,20.666666666666668,475.0000000000001,1183.8888888888891,30.000000000000004,126.0,False,False
487,2017-10-23 12:43:57,35.0,18673.0,1775.0,46.0,3761426.0,273748.0,nan,334.0,35.0,273748.0,29.75,301.3888888888889,1485.277777777778,31.000000000000004,20.0,False,False
487,2017-10-23 12:44:27,53.0,28429.0,1517.0,17.0,3761541.0,274128.0,nan,380.0,53.0,274128.0,30.8,441.66666666666674,1926.9444444444448,30.000000000000004,115.0,False,False
487,2017-10-23 12:44:58,0.0,0.0,650.0,24.0,3761550.0,274299.0,nan,171.0,0.0,274299.0,34.5,0.0,1926.9444444444448,31.000000000000004,9.0,False,False
487,2017-10-23 12:45:28,46.0,24457.0,2336.0,1.0,3761590.0,274377.0,nan,78.0,46.0,274377.0,29.571428571428573,383.33333333333337,2310.2777777777783,30.000000000000004,40.0,False,False
487,2017-10-23 12:45:44,60.0,31806.0,1406.0,nan,3761657.0,274606.0,nan,229.0,60.0,274606.0,31.625,266.6666666666667,2576.944444444445,16.0,67.0,False,False
487,2017-10-23 12:46:15,4.0,1810.0,637.0,0.0,3761678.0,275011.0,nan,405.0,4.0,275011.0,34.77777777777778,34.44444444444445,2611.388888888889,31.000000000000004,21.0,False,False
487,2017-10-23 12:46:45,58.0,30386.0,1608.0,23.0,3761768.0,275233.0,nan,222.0,58.0,275233.0,31.7,483.3333333333334,3094.7222222222226,30.000000000000004,90.0,False,False
487,2017-10-23 12:47:02,61.0,32085.0,1448.0,39.0,3761809.0,275516.0,nan,283.0,61.0,275516.0,34.09090909090909,288.05555555555554,3382.7777777777783,17.0,41.0,False,False
487,2017-10-23 12:47:04,60.0,31760.0,1397.0,nan,3761810.0,nan,nan,283.0,60.0,275516.0,36.333333333333336,33.333333333333336,3416.1111111111118,2.0,1.0,False,True
487,2017-10-23 12:47:35,58.0,30425.0,1345.0,48.0,3761869.0,275969.0,nan,453.0,58.0,275969.0,38.15384615384615,499.44444444444457,3915.5555555555566,31.000000000000004,59.0,False,False
487,2017-10-23 12:47:53,61.0,31892.0,1781.0,47.0,3761888.0,276275.0,nan,306.0,61.0,276275.0,39.57142857142857,305.0,4220.555555555557,18.0,19.0,False,False
487,2017-10-23 12:47:54,58.0,31159.0,1305.0,nan,3761889.0,nan,nan,306.0,58.0,276275.0,41.0,16.11111111111111,4236.666666666668,1.0,1.0,False,True
487,2017-10-23 12:48:25,nan,30707.0,1653.0,0.0,3761962.0,276758.0,nan,483.0,58.0,276758.0,42.0625,499.44444444444457,4736.111111111112,31.000000000000004,73.0,True,False
487,2017-10-23 12:48:55,9.0,4558.0,637.0,nan,3762001.0,277101.0,nan,343.0,9.0,277101.0,42.0625,75.00000000000001,4811.111111111112,30.000000000000004,39.0,False,False
487,2017-10-23 12:49:25,51.0,27206.0,1868.0,30.0,3762083.0,277313.0,nan,212.0,51.0,277313.0,40.11764705882353,425.0000000000001,5236.111111111112,30.000000000000004,82.0,False,False
487,2017-10-23 12:49:56,18.0,9847.0,1461.0,3.0,3762126.0,277572.0,nan,259.0,18.0,277572.0,40.72222222222222,155.00000000000003,5391.111111111112,31.000000000000004,43.0,False,False
487,2017-10-23 12:50:27,0.0,0.0,649.0,25.0,3762139.0,277664.0,nan,92.0,0.0,277664.0,39.526315789473685,0.0,5391.111111111112,31.000000000000004,13.0,False,False
487,2017-10-23 12:50:57,nan,nan,nan,5.0,3762148.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,30.000000000000004,9.0,True,True
487,2017-10-23 12:51:27,nan,nan,650.0,nan,3762156.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,30.000000000000004,8.0,True,True
487,2017-10-23 12:51:58,nan,nan,651.0,nan,3762164.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,31.000000000000004,8.0,True,True
487,2017-10-23 12:52:28,nan,nan,650.0,nan,3762172.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,30.000000000000004,8.0,True,True
487,2017-10-23 12:52:59,nan,nan,651.0,nan,3762180.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,31.000000000000004,8.0,True,True
487,2017-10-23 12:53:29,nan,nan,650.0,nan,3762188.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,30.000000000000004,8.0,True,True
487,2017-10-23 12:53:59,nan,nan,nan,nan,3762196.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,30.000000000000004,8.0,True,True
487,2017-10-23 12:54:30,nan,nan,652.0,nan,3762204.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,31.000000000000004,8.0,True,True
487,2017-10-23 12:55:00,nan,nan,651.0,nan,3762212.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,30.000000000000004,8.0,True,True
487,2017-10-23 12:55:19,nan,nan,nan,nan,3762217.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,19.0,5.0,True,True
487,2017-10-23 12:55:50,nan,nan,650.0,nan,3762225.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,31.000000000000004,8.0,True,True
487,2017-10-23 12:56:20,nan,nan,649.0,nan,3762233.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,30.000000000000004,8.0,True,True
487,2017-10-23 12:56:50,nan,nan,650.0,nan,3762241.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,30.000000000000004,8.0,True,True
487,2017-10-23 12:57:21,nan,nan,nan,nan,3762249.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,31.000000000000004,8.0,True,True
487,2017-10-23 12:57:52,nan,nan,nan,nan,3762258.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,31.000000000000004,9.0,True,True
487,2017-10-23 12:58:23,nan,nan,649.0,nan,3762266.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,31.000000000000004,8.0,True,True
487,2017-10-23 12:58:54,nan,nan,631.0,nan,3762274.0,nan,nan,92.0,0.0,277664.0,37.55,0.0,5391.111111111112,31.000000000000004,8.0,True,True
487,2017-10-23 12:59:01,15.0,7960.0,1473.0,nan,3762278.0,277668.0,nan,4.0,15.0,277668.0,37.55,29.166666666666668,5420.277777777779,7.0,4.0,False,False
487,2017-10-23 12:59:32,27.0,13390.0,1598.0,41.0,3762301.0,277786.0,nan,118.0,27.0,277786.0,36.476190476190474,232.50000000000006,5652.777777777779,31.000000000000004,23.0,False,False
487,2017-10-23 13:00:02,46.0,25710.0,1474.0,80.0,3762395.0,278063.0,nan,277.0,46.0,278063.0,36.04545454545455,383.33333333333337,6036.111111111112,30.000000000000004,94.0,False,False
487,2017-10-23 13:00:33,0.0,0.0,651.0,0.0,3762407.0,278372.0,nan,309.0,0.0,278372.0,36.47826086956522,0.0,6036.111111111112,31.000000000000004,12.0,False,False
487,2017-10-23 13:01:04,nan,nan,650.0,22.0,3762422.0,nan,nan,309.0,0.0,278372.0,34.958333333333336,0.0,6036.111111111112,31.000000000000004,15.0,True,True
487,2017-10-23 13:01:34,59.0,31794.0,1407.0,69.0,3762531.0,278673.0,nan,301.0,59.0,278673.0,34.958333333333336,491.66666666666674,6527.777777777779,30.000000000000004,109.0,False,False
487,2017-10-23 13:02:05,0.0,0.0,652.0,1.0,3762543.0,278917.0,nan,244.0,0.0,278917.0,35.92,0.0,6527.777777777779,31.000000000000004,12.0,False,False
487,2017-10-23 13:02:35,48.0,24820.0,2056.0,22.0,3762608.0,278958.0,nan,41.0,48.0,278958.0,34.53846153846154,400.0000000000001,6927.777777777779,30.000000000000004,65.0,False,False
487,2017-10-23 13:03:06,3.0,0.0,647.0,0.0,3762647.0,279313.0,nan,355.0,3.0,279313.0,35.03703703703704,25.83333333333334,6953.611111111112,31.000000000000004,39.0,False,False
487,2017-10-23 13:03:37,0.0,nan,650.0,22.0,3762662.0,nan,nan,355.0,0.0,279313.0,33.892857142857146,0.0,6953.611111111112,31.000000000000004,15.0,False,True
487,2017-10-23 13:04:07,52.0,27831.0,1959.0,nan,3762685.0,279354.0,nan,41.0,52.0,279354.0,32.724137931034484,433.3333333333334,7386.944444444445,30.000000000000004,23.0,False,False
487,2017-10-23 13:04:37,61.0,32229.0,2221.0,8.0,3762863.0,279692.0,nan,338.0,61.0,279692.0,33.36666666666667,508.3333333333334,7895.277777777778,30.000000000000004,178.0,False,False
487,2017-10-23 13:04:40,49.0,27062.0,1394.0,nan,nan,279740.0,nan,48.0,49.0,279740.0,34.25806451612903,40.833333333333336,7936.111111111111,3.0,178.0,False,False
487,2017-10-23 13:05:11,nan,25727.0,1491.0,85.0,3762934.0,280069.0,nan,329.0,49.0,280069.0,34.71875,421.94444444444457,8358.055555555557,31.000000000000004,71.0,True,False
487,2017-10-23 13:05:38,65.0,34469.0,1528.0,0.0,3763041.0,280415.0,nan,346.0,65.0,280415.0,34.71875,487.5,8845.555555555557,27.0,107.0,False,False
487,2017-10-23 13:05:39,63.0,33130.0,nan,nan,nan,nan,nan,346.0,63.0,280415.0,35.63636363636363,17.5,8863.055555555557,1.0,107.0,False,True
487,2017-10-23 13:05:41,59.0,31130.0,nan,nan,nan,280484.0,nan,69.0,59.0,280484.0,36.44117647058823,32.77777777777778,8895.833333333334,2.0,107.0,False,False
487,2017-10-23 13:06:11,57.0,29634.0,1589.0,52.0,3763108.0,280885.0,nan,401.0,57.0,280885.0,37.08571428571429,475.0000000000001,9370.833333333334,30.000000000000004,67.0,False,False
487,2017-10-23 13:06:27,71.0,37332.0,1961.0,89.0,3763148.0,281154.0,nan,269.0,71.0,281154.0,37.638888888888886,315.55555555555554,9686.388888888889,16.0,40.0,False,False
487,2017-10-23 13:06:29,69.0,36616.0,1615.0,nan,3763155.0,nan,nan,269.0,69.0,281154.0,38.54054054054054,38.333333333333336,9724.722222222223,2.0,7.0,False,True
487,2017-10-23 13:06:31,68.0,36081.0,nan,nan,3763162.0,281247.0,nan,93.0,68.0,281247.0,39.3421052631579,37.77777777777778,9762.5,2.0,7.0,False,False
487,2017-10-23 13:06:33,nan,36099.0,1604.0,nan,3763168.0,nan,nan,93.0,68.0,281247.0,40.07692307692308,37.77777777777778,9800.277777777777,2.0,6.0,True,True
487,2017-10-23 13:06:34,69.0,36370.0,nan,nan,3763172.0,nan,nan,93.0,69.0,281247.0,40.07692307692308,19.166666666666668,9819.444444444443,1.0,4.0,False,True
487,2017-10-23 13:06:35,nan,36711.0,nan,nan,3763175.0,nan,nan,93.0,69.0,281247.0,40.8,19.166666666666668,9838.61111111111,1.0,3.0,True,True
487,2017-10-23 13:06:36,70.0,37026.0,nan,nan,3763179.0,281338.0,nan,91.0,70.0,281338.0,40.8,19.444444444444443,9858.055555555555,1.0,4.0,False,False
487,2017-10-23 13:06:37,71.0,37626.0,nan,nan,nan,nan,nan,91.0,71.0,281338.0,41.51219512195122,19.72222222222222,9877.777777777777,1.0,4.0,False,True
487,2017-10-23 13:06:39,74.0,39249.0,2095.0,nan,3763189.0,nan,nan,91.0,74.0,281338.0,42.214285714285715,41.111111111111114,9918.888888888889,2.0,10.0,False,True
487,2017-10-23 13:06:40,75.0,40060.0,nan,nan,3763196.0,nan,nan,91.0,75.0,281338.0,42.95348837209303,20.833333333333332,9939.722222222223,1.0,7.0,False,True
487,2017-10-23 13:06:41,76.0,40407.0,nan,nan,3763203.0,281435.0,nan,97.0,76.0,281435.0,43.68181818181818,21.11111111111111,9960.833333333334,1.0,7.0,False,False
487,2017-10-23 13:06:43,nan,40357.0,1751.0,nan,3763217.0,nan,nan,97.0,76.0,281435.0,44.4,42.22222222222222,10003.055555555557,2.0,14.0,True,True
487,2017-10-23 13:06:44,75.0,39736.0,nan,nan,3763224.0,281495.0,nan,60.0,75.0,281495.0,44.4,20.833333333333332,10023.88888888889,1.0,7.0,False,False
487,2017-10-23 13:06:46,72.0,38246.0,nan,nan,3763237.0,nan,nan,60.0,72.0,281495.0,45.06521739130435,40.0,10063.88888888889,2.0,13.0,False,True
487,2017-10-23 13:06:48,69.0,36819.0,1584.0,nan,3763244.0,281573.0,nan,78.0,69.0,281573.0,45.638297872340424,38.333333333333336,10102.222222222224,2.0,7.0,False,False
487,2017-10-23 13:06:49,67.0,35349.0,nan,nan,nan,nan,nan,78.0,67.0,281573.0,46.125,18.61111111111111,10120.833333333336,1.0,7.0,False,True
487,2017-10-23 13:06:50,63.0,33651.0,nan,0.0,nan,nan,nan,78.0,63.0,281573.0,46.55102040816327,17.5,10138.333333333336,1.0,7.0,False,True
487,2017-10-23 13:06:52,59.0,31575.0,nan,nan,nan,281642.0,nan,69.0,59.0,281642.0,46.88,32.77777777777778,10171.111111111113,2.0,7.0,False,False
487,2017-10-23 13:07:01,77.0,40610.0,2133.0,nan,3763280.0,281779.0,nan,137.0,77.0,281779.0,47.11764705882353,192.5,10363.611111111113,9.0,36.0,False,False
487,2017-10-23 13:07:03,79.0,42192.0,2286.0,nan,3763299.0,281839.0,nan,60.0,79.0,281839.0,47.69230769230769,43.888888888888886,10407.500000000002,2.0,19.0,False,False
487,2017-10-23 13:07:05,82.0,43165.0,nan,nan,3763317.0,nan,nan,60.0,82.0,281839.0,48.283018867924525,45.55555555555556,10453.055555555557,2.0,18.0,False,True
487,2017-10-23 13:07:06,nan,43584.0,nan,nan,3763328.0,nan,nan,60.0,82.0,281839.0,48.907407407407405,22.77777777777778,10475.833333333334,1.0,11.0,True,True
487,2017-10-23 13:07:07,84.0,44136.0,nan,nan,3763338.0,281925.0,nan,86.0,84.0,281925.0,48.907407407407405,23.333333333333332,10499.166666666668,1.0,10.0,False,False
487,2017-10-23 13:07:09,82.0,43334.0,1911.0,nan,nan,nan,nan,86.0,82.0,281925.0,49.54545454545455,45.55555555555556,10544.722222222223,2.0,10.0,False,True
487,2017-10-23 13:07:11,83.0,43503.0,nan,nan,nan,nan,nan,86.0,83.0,281925.0,50.125,46.111111111111114,10590.833333333334,2.0,10.0,False,True
487,2017-10-23 13:07:12,nan,44078.0,nan,nan,nan,282035.0,nan,110.0,83.0,282035.0,50.70175438596491,23.055555555555557,10613.888888888889,1.0,10.0,True,False
487,2017-10-23 13:07:13,85.0,44531.0,2651.0,nan,nan,nan,nan,110.0,85.0,282035.0,50.70175438596491,23.61111111111111,10637.5,1.0,10.0,False,True
487,2017-10-23 13:07:15,87.0,45990.0,nan,nan,nan,nan,nan,110.0,87.0,282035.0,51.293103448275865,48.333333333333336,10685.833333333334,2.0,10.0,False,True
