asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-19 16:57:23,51.0,27436.0,1363.0,71.0,3717298.0,106716.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-19 16:57:51,76.0,39619.0,1997.0,78.0,3717428.0,107048.0,nan,nan,76.0,107048.0,51.0,591.1111111111111,591.1111111111111,28.0,nan,False,False
487,2017-10-19 16:57:52,77.0,40674.0,nan,nan,nan,nan,nan,nan,77.0,107048.0,63.5,21.38888888888889,612.5,1.0,nan,False,True
487,2017-10-19 16:57:53,78.0,41408.0,2249.0,nan,3717436.0,107107.0,nan,59.0,78.0,107107.0,68.0,21.666666666666668,634.1666666666666,1.0,8.0,False,False
487,2017-10-19 16:57:55,80.0,41799.0,nan,nan,3717452.0,nan,nan,59.0,80.0,107107.0,70.5,44.44444444444444,678.6111111111111,2.0,16.0,False,True
487,2017-10-19 16:57:57,82.0,43518.0,nan,nan,3717467.0,nan,nan,59.0,82.0,107107.0,72.4,45.55555555555556,724.1666666666666,2.0,15.0,False,True
487,2017-10-19 16:57:59,83.0,43730.0,1933.0,nan,3717483.0,107191.0,nan,84.0,83.0,107191.0,74.0,46.111111111111114,770.2777777777777,2.0,16.0,False,False
487,2017-10-19 16:58:01,nan,43465.0,nan,nan,3717492.0,107279.0,nan,88.0,83.0,107279.0,75.28571428571429,46.111111111111114,816.3888888888888,2.0,9.0,True,False
487,2017-10-19 16:58:02,84.0,43753.0,nan,nan,3717497.0,nan,nan,88.0,84.0,107279.0,75.28571428571429,23.333333333333332,839.7222222222222,1.0,5.0,False,True
487,2017-10-19 16:58:04,nan,43420.0,1974.0,nan,3717507.0,nan,nan,88.0,84.0,107279.0,76.375,46.666666666666664,886.3888888888888,2.0,10.0,True,True
487,2017-10-19 16:58:06,nan,42791.0,nan,nan,3717517.0,107367.0,nan,88.0,84.0,107367.0,76.375,46.666666666666664,933.0555555555554,2.0,10.0,True,False
487,2017-10-19 16:58:07,nan,44953.0,nan,nan,3717521.0,nan,nan,88.0,84.0,107367.0,76.375,23.333333333333332,956.3888888888888,1.0,4.0,True,True
487,2017-10-19 16:58:09,85.0,44913.0,1995.0,nan,3717531.0,107455.0,nan,88.0,85.0,107455.0,76.375,47.22222222222222,1003.611111111111,2.0,10.0,False,False
487,2017-10-19 16:58:11,86.0,45519.0,nan,nan,3717541.0,nan,nan,88.0,86.0,107455.0,77.33333333333333,47.77777777777778,1051.3888888888887,2.0,10.0,False,True
487,2017-10-19 16:58:12,nan,45225.0,nan,nan,3717547.0,nan,nan,88.0,86.0,107455.0,78.2,23.88888888888889,1075.2777777777776,1.0,6.0,True,True
487,2017-10-19 16:58:13,87.0,46454.0,2040.0,nan,3717552.0,107550.0,nan,95.0,87.0,107550.0,78.2,24.166666666666668,1099.4444444444443,1.0,5.0,False,False
487,2017-10-19 16:58:15,nan,46385.0,nan,35.0,3717564.0,nan,nan,95.0,87.0,107550.0,79.0,48.333333333333336,1147.7777777777776,2.0,12.0,True,True
487,2017-10-19 16:58:17,nan,46347.0,nan,nan,3717574.0,nan,nan,95.0,87.0,107550.0,79.0,48.333333333333336,1196.1111111111109,2.0,10.0,True,True
487,2017-10-19 16:58:18,89.0,46504.0,2070.0,nan,3717579.0,107670.0,nan,120.0,89.0,107670.0,79.0,24.72222222222222,1220.833333333333,1.0,5.0,False,False
487,2017-10-19 16:58:19,nan,46651.0,nan,nan,3717584.0,nan,nan,120.0,89.0,107670.0,79.83333333333333,24.72222222222222,1245.5555555555552,1.0,5.0,True,True
487,2017-10-19 16:58:21,nan,46914.0,nan,nan,3717595.0,nan,nan,120.0,89.0,107670.0,79.83333333333333,49.44444444444444,1294.9999999999995,2.0,11.0,True,True
487,2017-10-19 16:58:22,nan,47849.0,nan,nan,3717601.0,nan,nan,120.0,89.0,107670.0,79.83333333333333,24.72222222222222,1319.7222222222217,1.0,6.0,True,True
487,2017-10-19 16:58:23,90.0,48131.0,2130.0,nan,3717607.0,107766.0,nan,96.0,90.0,107766.0,79.83333333333333,25.0,1344.7222222222217,1.0,6.0,False,False
487,2017-10-19 16:58:25,92.0,48414.0,nan,nan,3717619.0,nan,nan,96.0,92.0,107766.0,80.61538461538461,51.111111111111114,1395.8333333333328,2.0,12.0,False,True
487,2017-10-19 16:58:27,93.0,49099.0,nan,nan,3717630.0,107888.0,nan,122.0,93.0,107888.0,81.42857142857143,51.666666666666664,1447.4999999999995,2.0,11.0,False,False
487,2017-10-19 16:58:29,94.0,49608.0,2190.0,nan,3717636.0,nan,nan,122.0,94.0,107888.0,82.2,52.22222222222222,1499.7222222222217,2.0,6.0,False,True
487,2017-10-19 16:58:31,95.0,50068.0,nan,nan,3717654.0,107989.0,nan,101.0,95.0,107989.0,82.9375,52.77777777777778,1552.4999999999995,2.0,18.0,False,False
487,2017-10-19 16:58:33,97.0,50455.0,2261.0,nan,3717661.0,nan,nan,101.0,97.0,107989.0,83.6470588235294,53.888888888888886,1606.3888888888885,2.0,7.0,False,True
487,2017-10-19 16:58:34,96.0,51038.0,nan,nan,3717667.0,nan,nan,101.0,96.0,107989.0,84.38888888888889,26.666666666666668,1633.0555555555552,1.0,6.0,False,True
487,2017-10-19 16:58:36,97.0,51423.0,nan,nan,3717686.0,108093.0,nan,104.0,97.0,108093.0,85.0,53.888888888888886,1686.9444444444441,2.0,19.0,False,False
487,2017-10-19 16:58:37,98.0,51523.0,nan,nan,nan,nan,nan,104.0,98.0,108093.0,85.6,27.22222222222222,1714.1666666666663,1.0,19.0,False,True
487,2017-10-19 16:58:38,97.0,51427.0,2282.0,nan,3717692.0,108172.0,nan,79.0,97.0,108172.0,86.19047619047619,26.944444444444443,1741.1111111111106,1.0,6.0,False,False
487,2017-10-19 16:58:40,98.0,51776.0,nan,nan,3717706.0,nan,nan,79.0,98.0,108172.0,86.68181818181819,54.44444444444444,1795.555555555555,2.0,14.0,False,True
487,2017-10-19 16:58:42,96.0,51097.0,nan,nan,3717716.0,nan,nan,79.0,96.0,108172.0,87.17391304347827,53.333333333333336,1848.8888888888882,2.0,10.0,False,True
487,2017-10-19 16:58:43,nan,50862.0,2241.0,nan,3717722.0,108305.0,nan,133.0,96.0,108305.0,87.54166666666667,26.666666666666668,1875.555555555555,1.0,6.0,True,False
487,2017-10-19 16:58:44,nan,50793.0,nan,nan,3717728.0,nan,nan,133.0,96.0,108305.0,87.54166666666667,26.666666666666668,1902.2222222222217,1.0,6.0,True,True
487,2017-10-19 16:58:46,93.0,50426.0,nan,31.0,3717738.0,nan,nan,133.0,93.0,108305.0,87.54166666666667,51.666666666666664,1953.8888888888885,2.0,10.0,False,True
487,2017-10-19 16:58:48,nan,49556.0,2183.0,nan,3717749.0,108383.0,nan,78.0,93.0,108383.0,87.76,51.666666666666664,2005.5555555555552,2.0,11.0,True,False
487,2017-10-19 16:58:49,nan,49737.0,nan,nan,3717755.0,nan,nan,78.0,93.0,108383.0,87.76,25.833333333333332,2031.3888888888885,1.0,6.0,True,True
487,2017-10-19 16:58:50,nan,49593.0,nan,nan,3717759.0,nan,nan,78.0,93.0,108383.0,87.76,25.833333333333332,2057.2222222222217,1.0,4.0,True,True
487,2017-10-19 16:58:52,94.0,49541.0,nan,nan,3717767.0,108509.0,nan,126.0,94.0,108509.0,87.76,52.22222222222222,2109.444444444444,2.0,8.0,False,False
