asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-19 21:07:04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-19 21:07:05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-19 21:07:07,2.0,nan,656.0,nan,nan,nan,nan,nan,2.0,nan,nan,1.1111111111111112,1.1111111111111112,2.0,nan,False,False
487,2017-10-19 21:07:10,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,2.0,2.5,3.611111111111111,3.0,nan,False,False
487,2017-10-19 21:07:10,4.0,nan,769.0,nan,nan,nan,nan,nan,4.0,nan,2.5,0.0,3.611111111111111,0.0,nan,False,False
487,2017-10-19 21:07:10,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,0.0,3.611111111111111,0.0,nan,True,False
487,2017-10-19 21:07:12,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,2.2222222222222223,5.833333333333334,2.0,nan,True,False
487,2017-10-19 21:07:12,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,0.0,5.833333333333334,0.0,nan,True,False
487,2017-10-19 21:07:17,5.0,nan,654.0,nan,3725378.0,nan,nan,nan,5.0,nan,3.0,6.944444444444445,12.777777777777779,5.0,nan,False,False
487,2017-10-19 21:07:26,6.0,3870.0,648.0,nan,3725385.0,nan,nan,nan,6.0,nan,3.5,15.0,27.77777777777778,9.0,7.0,False,False
487,2017-10-19 21:07:26,nan,nan,nan,nan,nan,nan,nan,nan,6.0,nan,4.0,0.0,27.77777777777778,0.0,7.0,True,False
487,2017-10-19 21:07:31,0.0,123.0,689.0,nan,3725387.0,nan,nan,nan,0.0,nan,4.0,0.0,27.77777777777778,5.0,2.0,False,False
487,2017-10-19 21:08:02,nan,287.0,950.0,12.0,3725407.0,nan,nan,nan,0.0,nan,3.3333333333333335,0.0,27.77777777777778,31.000000000000004,20.0,True,False
487,2017-10-19 21:08:33,nan,0.0,949.0,26.0,3725432.0,nan,nan,nan,0.0,nan,3.3333333333333335,0.0,27.77777777777778,31.000000000000004,25.0,True,False
487,2017-10-19 21:09:03,15.0,7559.0,980.0,nan,3725463.0,145008.0,nan,nan,15.0,145008.0,3.3333333333333335,125.00000000000003,152.7777777777778,30.000000000000004,31.0,False,False
487,2017-10-19 21:09:34,9.0,6138.0,642.0,11.0,3725499.0,145015.0,nan,7.0,9.0,145015.0,5.0,77.50000000000001,230.27777777777783,31.000000000000004,36.0,False,False
487,2017-10-19 21:10:05,0.0,0.0,638.0,25.0,3725513.0,145086.0,nan,71.0,0.0,145086.0,5.5,0.0,230.27777777777783,31.000000000000004,14.0,False,False
487,2017-10-19 21:10:35,34.0,17614.0,1567.0,28.0,3725586.0,145226.0,nan,140.0,34.0,145226.0,4.888888888888889,283.33333333333337,513.6111111111112,30.000000000000004,73.0,False,False
487,2017-10-19 21:11:06,35.0,18045.0,1246.0,32.0,3725626.0,145486.0,nan,260.0,35.0,145486.0,7.8,301.3888888888889,815.0000000000001,31.000000000000004,40.0,False,False
487,2017-10-19 21:11:37,0.0,0.0,649.0,26.0,3725651.0,145675.0,nan,189.0,0.0,145675.0,10.272727272727273,0.0,815.0000000000001,31.000000000000004,25.0,False,False
487,2017-10-19 21:12:07,43.0,22269.0,1673.0,46.0,3725718.0,145770.0,nan,95.0,43.0,145770.0,9.416666666666666,358.33333333333337,1173.3333333333335,30.000000000000004,67.0,False,False
487,2017-10-19 21:12:38,0.0,0.0,648.0,25.0,3725720.0,146100.0,nan,330.0,0.0,146100.0,12.0,0.0,1173.3333333333335,31.000000000000004,2.0,False,False
487,2017-10-19 21:13:08,32.0,16505.0,1848.0,75.0,3725748.0,146126.0,nan,26.0,32.0,146126.0,11.142857142857142,266.66666666666674,1440.0000000000002,30.000000000000004,28.0,False,False
487,2017-10-19 21:13:38,37.0,19135.0,1943.0,77.0,3725847.0,146319.0,nan,193.0,37.0,146319.0,12.533333333333333,308.33333333333337,1748.3333333333335,30.000000000000004,99.0,False,False
487,2017-10-19 21:14:08,32.0,16118.0,1351.0,0.0,3725902.0,146641.0,nan,322.0,32.0,146641.0,14.0625,266.66666666666674,2015.0000000000002,30.000000000000004,55.0,False,False
487,2017-10-19 21:14:38,31.0,16711.0,1247.0,nan,3725964.0,146837.0,nan,196.0,31.0,146837.0,15.117647058823529,258.33333333333337,2273.3333333333335,30.000000000000004,62.0,False,False
487,2017-10-19 21:15:08,28.0,15274.0,1556.0,nan,3726042.0,147002.0,nan,165.0,28.0,147002.0,16.0,233.33333333333337,2506.666666666667,30.000000000000004,78.0,False,False
487,2017-10-19 21:15:39,54.0,29369.0,2076.0,66.0,3726133.0,147275.0,nan,273.0,54.0,147275.0,16.63157894736842,465.0000000000001,2971.666666666667,31.000000000000004,91.0,False,False
487,2017-10-19 21:16:10,50.0,26491.0,1802.0,45.0,3726196.0,147734.0,nan,459.0,50.0,147734.0,18.5,430.55555555555566,3402.2222222222226,31.000000000000004,63.0,False,False
487,2017-10-19 21:16:40,54.0,29144.0,1514.0,22.0,3726283.0,148126.0,nan,392.0,54.0,148126.0,20.0,450.0000000000001,3852.2222222222226,30.000000000000004,87.0,False,False
487,2017-10-19 21:17:11,52.0,28127.0,1494.0,15.0,3726335.0,148530.0,nan,404.0,52.0,148530.0,21.545454545454547,447.7777777777779,4300.000000000001,31.000000000000004,52.0,False,False
487,2017-10-19 21:17:42,nan,27888.0,1485.0,46.0,3726397.0,148979.0,nan,449.0,52.0,148979.0,22.869565217391305,447.7777777777779,4747.777777777779,31.000000000000004,62.0,True,False
487,2017-10-19 21:18:13,31.0,17046.0,1316.0,0.0,3726459.0,149393.0,nan,414.0,31.0,149393.0,22.869565217391305,266.9444444444445,5014.7222222222235,31.000000000000004,62.0,False,False
487,2017-10-19 21:18:43,38.0,21328.0,1878.0,35.0,3726501.0,149620.0,nan,227.0,38.0,149620.0,23.208333333333332,316.66666666666674,5331.3888888888905,30.000000000000004,42.0,False,False
487,2017-10-19 21:19:14,40.0,21815.0,1521.0,0.0,3726566.0,149975.0,nan,355.0,40.0,149975.0,23.8,344.4444444444445,5675.833333333335,31.000000000000004,65.0,False,False
487,2017-10-19 21:19:45,0.0,0.0,655.0,23.0,3726575.0,150132.0,nan,157.0,0.0,150132.0,24.423076923076923,0.0,5675.833333333335,31.000000000000004,9.0,False,False
487,2017-10-19 21:20:15,nan,nan,648.0,24.0,3726590.0,nan,nan,157.0,0.0,150132.0,23.51851851851852,0.0,5675.833333333335,30.000000000000004,15.0,True,True
487,2017-10-19 21:20:46,14.0,7930.0,1384.0,25.0,3726628.0,150156.0,nan,24.0,14.0,150156.0,23.51851851851852,120.55555555555559,5796.3888888888905,31.000000000000004,38.0,False,False
487,2017-10-19 21:21:16,0.0,0.0,650.0,24.0,3726661.0,150202.0,nan,46.0,0.0,150202.0,23.178571428571427,0.0,5796.3888888888905,30.000000000000004,33.0,False,False
487,2017-10-19 21:21:46,9.0,4054.0,651.0,nan,3726676.0,nan,nan,46.0,9.0,150202.0,22.379310344827587,75.00000000000001,5871.3888888888905,30.000000000000004,15.0,False,True
487,2017-10-19 21:22:17,5.0,2739.0,634.0,2.0,3726697.0,150294.0,nan,92.0,5.0,150294.0,21.933333333333334,43.055555555555564,5914.444444444446,31.000000000000004,21.0,False,False
487,2017-10-19 21:22:48,0.0,0.0,650.0,5.0,3726719.0,150307.0,nan,13.0,0.0,150307.0,21.387096774193548,0.0,5914.444444444446,31.000000000000004,22.0,False,False
487,2017-10-19 21:23:18,nan,nan,649.0,6.0,3726727.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,30.000000000000004,8.0,True,True
487,2017-10-19 21:23:49,nan,nan,650.0,nan,3726735.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,31.000000000000004,8.0,True,True
487,2017-10-19 21:24:19,nan,nan,649.0,nan,3726743.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,30.000000000000004,8.0,True,True
487,2017-10-19 21:24:50,nan,283.0,651.0,nan,3726752.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,31.000000000000004,9.0,True,True
487,2017-10-19 21:25:21,nan,0.0,nan,nan,3726760.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,31.000000000000004,8.0,True,True
487,2017-10-19 21:25:51,nan,nan,652.0,nan,3726768.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,30.000000000000004,8.0,True,True
487,2017-10-19 21:26:22,nan,272.0,651.0,nan,3726777.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,31.000000000000004,9.0,True,True
487,2017-10-19 21:26:53,nan,0.0,649.0,nan,3726785.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,31.000000000000004,8.0,True,True
487,2017-10-19 21:27:24,nan,nan,650.0,5.0,3726793.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,31.000000000000004,8.0,True,True
487,2017-10-19 21:27:28,nan,nan,nan,nan,3726794.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,4.0,1.0,True,True
487,2017-10-19 21:27:58,nan,nan,637.0,6.0,3726803.0,nan,nan,13.0,0.0,150307.0,20.71875,0.0,5914.444444444446,30.000000000000004,9.0,True,True
487,2017-10-19 21:28:27,14.0,4809.0,1531.0,9.0,3726816.0,150342.0,nan,35.0,14.0,150342.0,20.71875,112.7777777777778,6027.2222222222235,29.000000000000004,13.0,False,False
487,2017-10-19 21:28:57,13.0,8113.0,1280.0,0.0,3726861.0,150495.0,nan,153.0,13.0,150495.0,20.515151515151516,108.33333333333336,6135.555555555557,30.000000000000004,45.0,False,False
