asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-14 11:39:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-14 11:39:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-14 11:39:56,nan,nan,949.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,nan,False,False
487,2017-10-14 11:39:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-14 11:39:57,nan,nan,950.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-14 11:39:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-14 11:39:58,nan,nan,949.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-14 11:39:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-14 11:39:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-14 11:40:26,nan,838.0,950.0,33.0,3365942.0,nan,nan,nan,nan,nan,nan,nan,0.0,28.0,nan,False,False
487,2017-10-14 11:40:57,nan,689.0,951.0,32.0,3365973.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,31.0,False,False
487,2017-10-14 11:41:28,nan,0.0,949.0,31.0,3366002.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,29.0,False,False
487,2017-10-14 11:41:58,nan,nan,951.0,30.0,3366031.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,29.0,False,False
487,2017-10-14 11:42:28,nan,nan,949.0,29.0,3366057.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,26.0,False,False
487,2017-10-14 11:42:59,nan,nan,nan,nan,3366085.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,28.0,False,False
487,2017-10-14 11:43:30,nan,nan,nan,nan,3366113.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,28.0,False,False
487,2017-10-14 11:44:00,nan,nan,951.0,28.0,3366138.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,25.0,False,False
487,2017-10-14 11:44:31,nan,nan,950.0,27.0,3366165.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,27.0,False,False
487,2017-10-14 11:45:02,nan,nan,951.0,nan,3366192.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,27.0,False,False
487,2017-10-14 11:45:32,nan,nan,950.0,26.0,3366216.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,24.0,False,False
487,2017-10-14 11:46:03,nan,nan,951.0,nan,3366242.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,26.0,False,False
487,2017-10-14 11:46:33,nan,346.0,949.0,25.0,3366267.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,25.0,False,False
487,2017-10-14 11:47:03,nan,469.0,nan,24.0,3366290.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,23.0,False,False
487,2017-10-14 11:47:34,7.0,2246.0,667.0,nan,3366314.0,nan,nan,nan,7.0,nan,nan,60.27777777777779,60.27777777777779,31.000000000000004,24.0,False,False
487,2017-10-14 11:47:35,nan,nan,1249.0,nan,3366315.0,nan,nan,nan,7.0,nan,7.0,1.9444444444444444,62.222222222222236,1.0,1.0,True,False
487,2017-10-14 11:48:04,0.0,0.0,650.0,27.0,3366367.0,3984953.0,nan,nan,0.0,3984953.0,7.0,0.0,62.222222222222236,29.000000000000004,52.0,False,False
487,2017-10-14 11:48:35,nan,nan,948.0,23.0,3366389.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,62.222222222222236,31.000000000000004,22.0,True,True
487,2017-10-14 11:49:06,nan,nan,949.0,nan,3366413.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,62.222222222222236,31.000000000000004,24.0,True,True
487,2017-10-14 11:49:37,nan,nan,950.0,nan,3366436.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,62.222222222222236,31.000000000000004,23.0,True,True
487,2017-10-14 11:50:07,nan,nan,948.0,nan,3366458.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,62.222222222222236,30.000000000000004,22.0,True,True
487,2017-10-14 11:50:37,nan,nan,650.0,7.0,3366471.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,62.222222222222236,30.000000000000004,13.0,True,True
487,2017-10-14 11:51:07,nan,nan,nan,nan,3366480.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,62.222222222222236,30.000000000000004,9.0,True,True
487,2017-10-14 11:51:38,nan,nan,nan,nan,3366488.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,62.222222222222236,31.000000000000004,8.0,True,True
487,2017-10-14 11:52:08,nan,168.0,nan,nan,3366497.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,62.222222222222236,30.000000000000004,9.0,True,True
487,2017-10-14 11:52:38,nan,272.0,nan,nan,3366506.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,62.222222222222236,30.000000000000004,9.0,True,True
487,2017-10-14 11:53:08,11.0,5179.0,1551.0,28.0,3366519.0,3984979.0,nan,26.0,11.0,3984979.0,3.5,91.66666666666669,153.8888888888889,30.000000000000004,13.0,False,False
487,2017-10-14 11:53:39,26.0,13258.0,1084.0,37.0,3366604.0,3985270.0,nan,291.0,26.0,3985270.0,6.0,223.88888888888894,377.7777777777778,31.000000000000004,85.0,False,False
487,2017-10-14 11:54:10,40.0,21102.0,1520.0,0.0,3366674.0,3985548.0,nan,278.0,40.0,3985548.0,11.0,344.4444444444445,722.2222222222224,31.000000000000004,70.0,False,False
487,2017-10-14 11:54:40,0.0,811.0,649.0,60.0,3366710.0,3985755.0,nan,207.0,0.0,3985755.0,16.8,0.0,722.2222222222224,30.000000000000004,36.0,False,False
487,2017-10-14 11:55:11,nan,0.0,644.0,33.0,3366748.0,3985980.0,nan,225.0,0.0,3985980.0,14.0,0.0,722.2222222222224,31.000000000000004,38.0,True,False
487,2017-10-14 11:55:41,65.0,34081.0,1797.0,36.0,3366841.0,3986142.0,nan,162.0,65.0,3986142.0,14.0,541.6666666666667,1263.8888888888891,30.000000000000004,93.0,False,False
487,2017-10-14 11:55:45,71.0,38390.0,2050.0,nan,3366861.0,3986209.0,nan,67.0,71.0,3986209.0,21.285714285714285,78.88888888888889,1342.777777777778,4.0,20.0,False,False
487,2017-10-14 11:55:46,75.0,39325.0,nan,nan,3366866.0,3986265.0,nan,56.0,75.0,3986265.0,27.5,20.833333333333332,1363.6111111111113,1.0,5.0,False,False
