asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-21 14:47:04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-21 14:47:04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-21 14:47:06,nan,nan,668.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,nan,False,False
487,2017-10-21 14:47:09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,nan,False,False
487,2017-10-21 14:47:09,nan,nan,722.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-21 14:47:09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-21 14:47:11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,nan,False,False
487,2017-10-21 14:47:12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-21 14:47:12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-21 14:47:16,nan,nan,650.0,nan,3746937.0,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,nan,False,False
487,2017-10-21 14:47:16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-21 14:47:47,5.0,4311.0,653.0,6.0,3746949.0,217759.0,nan,nan,5.0,217759.0,nan,43.055555555555564,43.055555555555564,31.000000000000004,12.0,False,False
487,2017-10-21 14:48:18,6.0,1308.0,641.0,3.0,3746970.0,217880.0,nan,121.0,6.0,217880.0,5.0,51.66666666666668,94.72222222222224,31.000000000000004,21.0,False,False
487,2017-10-21 14:48:49,5.0,2195.0,632.0,22.0,3747014.0,218068.0,nan,188.0,5.0,218068.0,5.5,43.055555555555564,137.7777777777778,31.000000000000004,44.0,False,False
487,2017-10-21 14:49:19,15.0,8283.0,1010.0,59.0,3747048.0,218107.0,nan,39.0,15.0,218107.0,5.333333333333333,125.00000000000003,262.7777777777778,30.000000000000004,34.0,False,False
487,2017-10-21 14:49:50,6.0,2054.0,634.0,1.0,3747057.0,218265.0,nan,158.0,6.0,218265.0,7.75,51.66666666666668,314.4444444444445,31.000000000000004,9.0,False,False
487,2017-10-21 14:50:20,14.0,8423.0,1012.0,25.0,3747071.0,218286.0,nan,21.0,14.0,218286.0,7.4,116.66666666666669,431.1111111111112,30.000000000000004,14.0,False,False
487,2017-10-21 14:50:51,0.0,0.0,641.0,17.0,3747099.0,218464.0,nan,178.0,0.0,218464.0,8.5,0.0,431.1111111111112,31.000000000000004,28.0,False,False
487,2017-10-21 14:51:22,nan,nan,652.0,24.0,3747114.0,nan,nan,178.0,0.0,218464.0,7.285714285714286,0.0,431.1111111111112,31.000000000000004,15.0,True,True
487,2017-10-21 14:51:52,25.0,12905.0,1877.0,23.0,3747129.0,218486.0,nan,22.0,25.0,218486.0,7.285714285714286,208.33333333333337,639.4444444444446,30.000000000000004,15.0,False,False
487,2017-10-21 14:52:22,6.0,4450.0,632.0,0.0,3747179.0,218674.0,nan,188.0,6.0,218674.0,9.5,50.000000000000014,689.4444444444446,30.000000000000004,50.0,False,False
