asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-05 11:36:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-05 11:36:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 11:36:58,nan,nan,951.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,nan,False,False
487,2017-10-05 11:36:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 11:36:59,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-05 11:36:59,nan,nan,950.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 11:36:59,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 11:36:59,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 11:37:02,nan,nan,940.0,nan,3205596.0,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,nan,False,False
487,2017-10-05 11:37:02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 11:37:32,nan,39.0,950.0,34.0,3205627.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,31.0,False,False
487,2017-10-05 11:38:03,nan,0.0,952.0,33.0,3205658.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,31.0,False,False
487,2017-10-05 11:38:33,nan,359.0,951.0,32.0,3205687.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,29.0,False,False
487,2017-10-05 11:39:04,nan,1096.0,949.0,31.0,3205717.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,30.0,False,False
487,2017-10-05 11:39:35,nan,0.0,nan,nan,3205746.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,29.0,False,False
487,2017-10-05 11:40:06,nan,nan,951.0,29.0,3205773.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,27.0,False,False
487,2017-10-05 11:40:36,nan,117.0,950.0,nan,3205800.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,27.0,False,False
487,2017-10-05 11:41:07,nan,0.0,951.0,nan,3205827.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,27.0,False,False
487,2017-10-05 11:41:37,nan,nan,950.0,28.0,3205853.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,26.0,False,False
487,2017-10-05 11:42:08,nan,2052.0,nan,nan,3205880.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,27.0,False,False
487,2017-10-05 11:42:39,nan,0.0,nan,27.0,3205906.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,26.0,False,False
