asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-18 15:55:21,58.0,30606.0,1613.0,73.0,3696741.0,13833.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-18 15:55:42,71.0,37536.0,1588.0,12.0,3696770.0,14170.0,nan,nan,71.0,14170.0,58.0,414.1666666666667,414.1666666666667,21.0,nan,False,False
487,2017-10-18 15:55:44,74.0,38202.0,1726.0,nan,3696779.0,nan,nan,nan,74.0,14170.0,64.5,41.111111111111114,455.2777777777778,2.0,9.0,False,True
487,2017-10-18 15:55:45,75.0,36992.0,nan,nan,3696784.0,14228.0,nan,58.0,75.0,14228.0,67.66666666666667,20.833333333333332,476.11111111111114,1.0,5.0,False,False
487,2017-10-18 15:55:47,77.0,39661.0,nan,nan,3696788.0,nan,nan,58.0,77.0,14228.0,69.5,42.77777777777778,518.8888888888889,2.0,4.0,False,True
487,2017-10-18 15:55:48,78.0,40638.0,nan,nan,3696793.0,nan,nan,58.0,78.0,14228.0,71.0,21.666666666666668,540.5555555555555,1.0,5.0,False,True
487,2017-10-18 15:55:49,79.0,40932.0,1819.0,nan,3696798.0,14325.0,nan,97.0,79.0,14325.0,72.16666666666667,21.944444444444443,562.5,1.0,5.0,False,False
487,2017-10-18 15:55:51,80.0,41750.0,nan,nan,3696807.0,nan,nan,97.0,80.0,14325.0,73.14285714285714,44.44444444444444,606.9444444444445,2.0,9.0,False,True
487,2017-10-18 15:55:52,nan,42115.0,nan,nan,3696811.0,nan,nan,97.0,80.0,14325.0,74.0,22.22222222222222,629.1666666666666,1.0,4.0,True,True
487,2017-10-18 15:55:54,81.0,42811.0,1898.0,nan,3696823.0,14409.0,nan,84.0,81.0,14409.0,74.0,45.0,674.1666666666666,2.0,12.0,False,False
487,2017-10-18 15:55:56,82.0,43662.0,nan,nan,3696836.0,nan,nan,84.0,82.0,14409.0,74.77777777777777,45.55555555555556,719.7222222222222,2.0,13.0,False,True
487,2017-10-18 15:55:57,84.0,44101.0,nan,nan,3696842.0,nan,nan,84.0,84.0,14409.0,75.5,23.333333333333332,743.0555555555555,1.0,6.0,False,True
487,2017-10-18 15:55:59,86.0,44926.0,1988.0,84.0,3696855.0,14497.0,nan,88.0,86.0,14497.0,76.27272727272727,47.77777777777778,790.8333333333334,2.0,13.0,False,False
487,2017-10-18 15:56:00,nan,45173.0,nan,nan,3696862.0,nan,nan,88.0,86.0,14497.0,77.08333333333333,23.88888888888889,814.7222222222223,1.0,7.0,True,True
487,2017-10-18 15:56:01,nan,45763.0,nan,nan,3696869.0,nan,nan,88.0,86.0,14497.0,77.08333333333333,23.88888888888889,838.6111111111112,1.0,7.0,True,True
487,2017-10-18 15:56:02,88.0,46087.0,nan,nan,3696875.0,14609.0,nan,112.0,88.0,14609.0,77.08333333333333,24.444444444444443,863.0555555555557,1.0,6.0,False,False
487,2017-10-18 15:56:04,89.0,46505.0,2067.0,nan,3696888.0,nan,nan,112.0,89.0,14609.0,77.92307692307692,49.44444444444444,912.5000000000001,2.0,13.0,False,True
487,2017-10-18 15:56:05,90.0,46784.0,nan,nan,3696893.0,nan,nan,112.0,90.0,14609.0,78.71428571428571,25.0,937.5000000000001,1.0,5.0,False,True
487,2017-10-18 15:56:06,nan,46995.0,nan,nan,nan,14703.0,nan,94.0,90.0,14703.0,79.46666666666667,25.0,962.5000000000001,1.0,5.0,True,False
487,2017-10-18 15:56:07,nan,47067.0,nan,nan,3696907.0,nan,nan,94.0,90.0,14703.0,79.46666666666667,25.0,987.5000000000001,1.0,14.0,True,True
487,2017-10-18 15:56:09,nan,47488.0,2113.0,nan,3696919.0,nan,nan,94.0,90.0,14703.0,79.46666666666667,50.0,1037.5,2.0,12.0,True,True
