asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel
487,2017-10-19 12:40:30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-19 12:40:30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-19 12:40:33,nan,nan,950.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,nan
487,2017-10-19 12:40:34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan
487,2017-10-19 12:40:35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan
487,2017-10-19 12:40:35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-19 12:40:35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-19 12:40:35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-19 12:40:36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan
487,2017-10-19 12:40:41,2.0,nan,657.0,nan,nan,nan,nan,nan,2.0,nan,nan,2.7777777777777777,2.7777777777777777,5.0,nan
487,2017-10-19 12:40:43,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,1.1111111111111112,3.888888888888889,2.0,nan
487,2017-10-19 12:40:45,0.0,2503.0,649.0,nan,nan,nan,nan,nan,0.0,nan,2.0,0.0,3.888888888888889,2.0,nan
487,2017-10-19 12:40:45,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,1.0,0.0,3.888888888888889,0.0,nan
487,2017-10-19 12:41:16,nan,72.0,650.0,35.0,nan,71785.0,nan,nan,0.0,71785.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:41:47,nan,348.0,949.0,33.0,nan,nan,nan,nan,0.0,71785.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:42:18,nan,171.0,946.0,32.0,nan,nan,nan,nan,0.0,71785.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:42:49,nan,1422.0,632.0,24.0,nan,71814.0,nan,29.0,0.0,71814.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:43:20,nan,0.0,0.0,29.0,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:43:50,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:44:13,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,23.0,nan
487,2017-10-19 12:44:13,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,0.0,nan
487,2017-10-19 12:44:14,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,1.0,nan
487,2017-10-19 12:44:14,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,0.0,nan
487,2017-10-19 12:44:14,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,0.0,nan
487,2017-10-19 12:44:14,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,0.0,nan
487,2017-10-19 12:44:44,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:44:57,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,13.0,nan
487,2017-10-19 12:45:26,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,29.000000000000004,nan
487,2017-10-19 12:45:56,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:46:27,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:46:57,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:47:28,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:47:58,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:48:28,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:48:58,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:49:29,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:49:59,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:50:30,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:51:01,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:51:32,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:52:02,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:52:33,nan,334.0,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:53:03,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:53:34,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,31.000000000000004,nan
487,2017-10-19 12:54:04,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
487,2017-10-19 12:54:13,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,9.0,nan
487,2017-10-19 12:54:43,nan,nan,nan,nan,nan,nan,nan,nan,0.0,71814.0,1.0,0.0,3.888888888888889,30.000000000000004,nan
