asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel
487,2017-10-12 20:53:34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-12 20:53:34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-12 20:53:38,2.0,nan,651.0,nan,nan,nan,nan,nan,2.0,nan,nan,2.2222222222222223,2.2222222222222223,4.0,nan
487,2017-10-12 20:53:39,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,0.5555555555555556,2.7777777777777777,1.0,nan
487,2017-10-12 20:53:40,3.0,nan,650.0,nan,nan,nan,nan,nan,3.0,nan,2.0,0.8333333333333334,3.611111111111111,1.0,nan
487,2017-10-12 20:53:40,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,2.5,0.0,3.611111111111111,0.0,nan
487,2017-10-12 20:53:40,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,2.5,0.0,3.611111111111111,0.0,nan
487,2017-10-12 20:53:41,2.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.5,0.5555555555555556,4.166666666666667,1.0,nan
487,2017-10-12 20:53:42,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,2.3333333333333335,0.0,4.166666666666667,1.0,nan
487,2017-10-12 20:53:48,2.0,590.0,651.0,nan,3348114.0,nan,nan,nan,2.0,nan,1.75,3.3333333333333335,7.5,6.0,nan
487,2017-10-12 20:53:48,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,1.8,0.0,7.5,0.0,nan
487,2017-10-12 20:54:19,nan,1515.0,659.0,69.0,3348132.0,3912272.0,nan,nan,2.0,3912272.0,1.8,17.222222222222225,24.722222222222225,31.000000000000004,18.0
487,2017-10-12 20:54:50,0.0,143.0,950.0,28.0,3348150.0,nan,nan,nan,0.0,3912272.0,1.8,0.0,24.722222222222225,31.000000000000004,18.0
487,2017-10-12 20:55:21,2.0,0.0,646.0,25.0,3348174.0,nan,nan,nan,2.0,3912272.0,1.5,17.222222222222225,41.94444444444445,31.000000000000004,24.0
487,2017-10-12 20:55:52,0.0,222.0,653.0,27.0,3348193.0,nan,nan,nan,0.0,3912272.0,1.5714285714285714,0.0,41.94444444444445,31.000000000000004,19.0
487,2017-10-12 20:56:22,nan,327.0,649.0,28.0,3348210.0,nan,nan,nan,0.0,3912272.0,1.375,0.0,41.94444444444445,30.000000000000004,17.0
487,2017-10-12 20:56:53,nan,0.0,0.0,0.0,3348216.0,nan,nan,nan,0.0,3912272.0,1.375,0.0,41.94444444444445,31.000000000000004,6.0
487,2017-10-12 20:57:23,nan,502.0,nan,nan,nan,nan,nan,nan,0.0,3912272.0,1.375,0.0,41.94444444444445,30.000000000000004,nan
487,2017-10-12 20:57:31,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,3912272.0,1.375,0.0,41.94444444444445,8.0,nan
487,2017-10-12 20:57:32,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3912272.0,1.375,0.0,41.94444444444445,1.0,nan
