asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel
487,2017-10-25 18:36:04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-25 18:36:04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-25 18:36:07,nan,nan,949.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,nan
487,2017-10-25 18:36:07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-25 18:36:08,nan,nan,657.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan
487,2017-10-25 18:36:09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan
487,2017-10-25 18:36:09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-25 18:36:09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-25 18:36:11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,nan
487,2017-10-25 18:36:15,nan,nan,650.0,nan,3831500.0,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,nan
487,2017-10-25 18:36:15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-25 18:36:46,nan,nan,nan,5.0,3831508.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,8.0
487,2017-10-25 18:37:08,19.0,11958.0,869.0,27.0,3831520.0,578551.0,nan,nan,19.0,578551.0,nan,116.11111111111111,116.11111111111111,22.0,12.0
487,2017-10-25 18:37:37,26.0,13850.0,1169.0,0.0,3831591.0,578778.0,nan,227.0,26.0,578778.0,19.0,209.44444444444449,325.5555555555556,29.000000000000004,71.0
487,2017-10-25 18:38:08,24.0,12470.0,1555.0,62.0,3831649.0,578932.0,nan,154.0,24.0,578932.0,22.5,206.6666666666667,532.2222222222223,31.000000000000004,58.0
487,2017-10-25 18:38:39,13.0,6780.0,753.0,0.0,3831775.0,579141.0,nan,209.0,13.0,579141.0,23.0,111.94444444444447,644.1666666666667,31.000000000000004,126.0
487,2017-10-25 18:39:09,38.0,19429.0,1783.0,82.0,3831863.0,579311.0,nan,170.0,38.0,579311.0,20.5,316.66666666666674,960.8333333333335,30.000000000000004,88.0
487,2017-10-25 18:39:39,33.0,19044.0,1477.0,0.0,3831942.0,579646.0,nan,335.0,33.0,579646.0,24.0,275.00000000000006,1235.8333333333335,30.000000000000004,79.0
487,2017-10-25 18:40:10,37.0,18818.0,1486.0,25.0,3831983.0,579906.0,nan,260.0,37.0,579906.0,25.5,318.61111111111114,1554.4444444444446,31.000000000000004,41.0
487,2017-10-25 18:40:40,32.0,15744.0,1320.0,56.0,3832026.0,580075.0,nan,169.0,32.0,580075.0,27.142857142857142,266.66666666666674,1821.1111111111113,30.000000000000004,43.0
487,2017-10-25 18:41:11,34.0,17850.0,1920.0,9.0,3832098.0,580247.0,nan,172.0,34.0,580247.0,27.75,292.7777777777778,2113.888888888889,31.000000000000004,72.0
487,2017-10-25 18:41:41,39.0,20255.0,1596.0,59.0,3832146.0,580471.0,nan,224.0,39.0,580471.0,28.444444444444443,325.00000000000006,2438.888888888889,30.000000000000004,48.0
487,2017-10-25 18:42:11,26.0,13707.0,1615.0,55.0,3832190.0,580753.0,nan,282.0,26.0,580753.0,29.5,216.6666666666667,2655.5555555555557,30.000000000000004,44.0
487,2017-10-25 18:42:42,38.0,19306.0,2010.0,1.0,3832269.0,580958.0,nan,205.0,38.0,580958.0,29.181818181818183,327.2222222222223,2982.777777777778,31.000000000000004,79.0
487,2017-10-25 18:43:12,40.0,20571.0,2068.0,8.0,3832339.0,581229.0,nan,271.0,40.0,581229.0,29.916666666666668,333.33333333333337,3316.1111111111113,30.000000000000004,70.0
487,2017-10-25 18:43:43,37.0,19963.0,1565.0,36.0,3832403.0,581507.0,nan,278.0,37.0,581507.0,30.692307692307693,318.61111111111114,3634.7222222222226,31.000000000000004,64.0
487,2017-10-25 18:44:13,45.0,23813.0,1699.0,28.0,3832460.0,581733.0,nan,226.0,45.0,581733.0,31.142857142857142,375.00000000000006,4009.7222222222226,30.000000000000004,57.0
487,2017-10-25 18:44:44,18.0,9032.0,1134.0,44.0,3832497.0,581918.0,nan,185.0,18.0,581918.0,32.06666666666667,155.00000000000003,4164.722222222223,31.000000000000004,37.0
487,2017-10-25 18:45:14,0.0,0.0,650.0,2.0,3832515.0,581989.0,nan,71.0,0.0,581989.0,31.1875,0.0,4164.722222222223,30.000000000000004,18.0
487,2017-10-25 18:45:45,nan,nan,646.0,22.0,3832530.0,nan,nan,nan,0.0,581989.0,29.352941176470587,0.0,4164.722222222223,31.000000000000004,15.0
487,2017-10-25 18:46:15,nan,nan,651.0,23.0,3832544.0,581992.0,nan,3.0,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,30.000000000000004,14.0
487,2017-10-25 18:46:46,nan,nan,650.0,6.0,3832553.0,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,31.000000000000004,9.0
487,2017-10-25 18:47:17,nan,nan,0.0,0.0,3832556.0,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,31.000000000000004,3.0
487,2017-10-25 18:47:47,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,30.000000000000004,nan
487,2017-10-25 18:48:17,nan,74.0,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,30.000000000000004,nan
487,2017-10-25 18:48:45,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,28.0,nan
487,2017-10-25 18:48:45,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,0.0,nan
487,2017-10-25 18:48:46,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,1.0,nan
487,2017-10-25 18:48:46,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,0.0,nan
487,2017-10-25 18:48:46,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,0.0,nan
487,2017-10-25 18:48:46,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,0.0,nan
487,2017-10-25 18:48:46,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,0.0,nan
487,2017-10-25 18:49:15,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,29.000000000000004,nan
487,2017-10-25 18:49:26,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,11.0,nan
487,2017-10-25 18:49:56,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,30.000000000000004,nan
487,2017-10-25 18:50:27,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,31.000000000000004,nan
487,2017-10-25 18:50:57,nan,4.0,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,30.000000000000004,nan
487,2017-10-25 18:51:28,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,31.000000000000004,nan
487,2017-10-25 18:51:59,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,31.000000000000004,nan
487,2017-10-25 18:52:29,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,30.000000000000004,nan
487,2017-10-25 18:53:00,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,31.000000000000004,nan
487,2017-10-25 18:53:30,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,30.000000000000004,nan
487,2017-10-25 18:54:01,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,31.000000000000004,nan
487,2017-10-25 18:54:31,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,30.000000000000004,nan
487,2017-10-25 18:55:02,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,31.000000000000004,nan
487,2017-10-25 18:55:33,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,31.000000000000004,nan
487,2017-10-25 18:56:03,nan,1821.0,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,30.000000000000004,nan
487,2017-10-25 18:56:22,nan,0.0,651.0,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,19.0,nan
487,2017-10-25 18:56:23,nan,nan,650.0,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,1.0,nan
487,2017-10-25 18:56:23,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,0.0,nan
487,2017-10-25 18:56:23,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,0.0,nan
487,2017-10-25 18:56:23,nan,nan,nan,nan,nan,nan,nan,nan,0.0,581992.0,29.352941176470587,0.0,4164.722222222223,0.0,nan
487,2017-10-25 18:56:53,15.0,8392.0,1260.0,25.0,3832572.0,582019.0,nan,27.0,15.0,582019.0,29.352941176470587,125.00000000000003,4289.722222222223,30.000000000000004,16.0
