asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel
487,2017-10-21 22:11:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-21 22:11:25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan
487,2017-10-21 22:11:28,10.0,nan,1196.0,nan,nan,nan,nan,nan,10.0,nan,nan,8.333333333333334,8.333333333333334,3.0,nan
487,2017-10-21 22:11:29,12.0,nan,nan,nan,nan,nan,nan,nan,12.0,nan,10.0,3.3333333333333335,11.666666666666668,1.0,nan
487,2017-10-21 22:11:30,nan,nan,1015.0,nan,nan,nan,nan,nan,12.0,nan,11.0,3.3333333333333335,15.000000000000002,1.0,nan
487,2017-10-21 22:11:30,nan,nan,nan,nan,nan,nan,nan,nan,12.0,nan,11.0,0.0,15.000000000000002,0.0,nan
487,2017-10-21 22:11:30,nan,nan,nan,nan,nan,nan,nan,nan,12.0,nan,11.0,0.0,15.000000000000002,0.0,nan
487,2017-10-21 22:11:32,13.0,nan,nan,nan,nan,nan,nan,nan,13.0,nan,11.0,7.222222222222222,22.222222222222225,2.0,nan
487,2017-10-21 22:11:32,14.0,nan,nan,nan,nan,nan,nan,nan,14.0,nan,11.666666666666666,0.0,22.222222222222225,0.0,nan
487,2017-10-21 22:11:32,nan,nan,nan,nan,nan,nan,nan,nan,14.0,nan,12.25,0.0,22.222222222222225,0.0,nan
487,2017-10-21 22:11:38,7.0,nan,638.0,nan,3751583.0,nan,nan,nan,7.0,nan,12.25,11.666666666666666,33.88888888888889,6.0,nan
487,2017-10-21 22:11:43,3.0,1364.0,650.0,nan,3751584.0,nan,nan,nan,3.0,nan,11.2,4.166666666666667,38.05555555555556,5.0,1.0
487,2017-10-21 22:11:43,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,9.833333333333334,0.0,38.05555555555556,0.0,nan
487,2017-10-21 22:12:14,0.0,1209.0,949.0,23.0,3751604.0,227094.0,nan,nan,0.0,227094.0,9.833333333333334,0.0,38.05555555555556,31.000000000000004,20.0
487,2017-10-21 22:12:44,nan,0.0,nan,22.0,3751625.0,nan,nan,nan,0.0,227094.0,8.428571428571429,0.0,38.05555555555556,30.000000000000004,21.0
487,2017-10-21 22:13:15,20.0,7507.0,1126.0,nan,3751646.0,227154.0,nan,60.0,20.0,227154.0,8.428571428571429,172.22222222222226,210.27777777777783,31.000000000000004,21.0
487,2017-10-21 22:13:46,23.0,10905.0,716.0,10.0,3751699.0,227303.0,nan,149.0,23.0,227303.0,9.875,198.05555555555557,408.33333333333337,31.000000000000004,53.0
487,2017-10-21 22:14:17,12.0,6784.0,875.0,2.0,3751709.0,227398.0,nan,95.0,12.0,227398.0,11.333333333333334,103.33333333333336,511.66666666666674,31.000000000000004,10.0
487,2017-10-21 22:14:47,43.0,21571.0,2087.0,25.0,3751739.0,227462.0,nan,64.0,43.0,227462.0,11.4,358.33333333333337,870.0000000000001,30.000000000000004,30.0
487,2017-10-21 22:15:18,0.0,0.0,648.0,0.0,3751800.0,227578.0,nan,116.0,0.0,227578.0,14.272727272727273,0.0,870.0000000000001,31.000000000000004,61.0
487,2017-10-21 22:15:48,32.0,17167.0,1320.0,7.0,3751868.0,227642.0,nan,64.0,32.0,227642.0,13.083333333333334,266.66666666666674,1136.666666666667,30.000000000000004,68.0
487,2017-10-21 22:16:19,38.0,20597.0,1556.0,30.0,3751915.0,227924.0,nan,282.0,38.0,227924.0,14.538461538461538,327.2222222222223,1463.8888888888891,31.000000000000004,47.0
487,2017-10-21 22:16:50,0.0,0.0,650.0,66.0,3751950.0,228122.0,nan,198.0,0.0,228122.0,16.214285714285715,0.0,1463.8888888888891,31.000000000000004,35.0
487,2017-10-21 22:17:20,nan,nan,648.0,24.0,3751965.0,nan,nan,nan,0.0,228122.0,15.133333333333333,0.0,1463.8888888888891,30.000000000000004,15.0
487,2017-10-21 22:17:50,66.0,35103.0,1853.0,nan,3752068.0,228347.0,nan,225.0,66.0,228347.0,15.133333333333333,550.0000000000001,2013.8888888888891,30.000000000000004,103.0
487,2017-10-21 22:17:55,63.0,31576.0,1528.0,6.0,3752098.0,228484.0,nan,137.0,63.0,228484.0,18.3125,87.5,2101.388888888889,5.0,30.0
487,2017-10-21 22:17:57,62.0,34056.0,1479.0,nan,3752106.0,nan,nan,nan,62.0,228484.0,20.941176470588236,34.44444444444444,2135.8333333333335,2.0,8.0
487,2017-10-21 22:17:59,63.0,33324.0,nan,nan,3752111.0,228567.0,nan,83.0,63.0,228567.0,23.22222222222222,35.0,2170.8333333333335,2.0,5.0
487,2017-10-21 22:18:00,59.0,33033.0,nan,nan,3752114.0,nan,nan,nan,59.0,228567.0,25.31578947368421,16.38888888888889,2187.222222222222,1.0,3.0
487,2017-10-21 22:18:01,60.0,31975.0,nan,nan,3752116.0,nan,nan,nan,60.0,228567.0,27.0,16.666666666666668,2203.8888888888887,1.0,2.0
487,2017-10-21 22:18:23,62.0,33478.0,1477.0,nan,3752149.0,228942.0,nan,375.0,62.0,228942.0,28.571428571428573,378.8888888888889,2582.7777777777774,22.0,33.0
487,2017-10-21 22:18:24,64.0,33598.0,nan,nan,3752152.0,nan,nan,nan,64.0,228942.0,30.09090909090909,17.77777777777778,2600.555555555555,1.0,3.0
487,2017-10-21 22:18:26,65.0,33975.0,nan,44.0,3752159.0,nan,nan,nan,65.0,228942.0,31.565217391304348,36.111111111111114,2636.6666666666665,2.0,7.0
487,2017-10-21 22:18:27,nan,34593.0,1497.0,nan,3752162.0,229010.0,nan,68.0,65.0,229010.0,32.958333333333336,18.055555555555557,2654.722222222222,1.0,3.0
