asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel
487,2017-10-12 21:30:25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-12 21:30:25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-12 21:30:28,nan,nan,651.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,nan
487,2017-10-12 21:30:29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan
487,2017-10-12 21:30:30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan
487,2017-10-12 21:30:30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-12 21:30:30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-12 21:30:32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,nan
487,2017-10-12 21:30:33,nan,2561.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan
487,2017-10-12 21:30:33,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
487,2017-10-12 21:31:04,nan,118.0,650.0,27.0,3348232.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,nan
487,2017-10-12 21:31:35,nan,0.0,651.0,nan,3348249.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,17.0
487,2017-10-12 21:32:05,nan,nan,649.0,26.0,3348266.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,17.0
487,2017-10-12 21:32:35,nan,nan,650.0,nan,3348282.0,nan,nan,nan,nan,nan,nan,nan,0.0,30.000000000000004,16.0
487,2017-10-12 21:33:06,nan,471.0,651.0,nan,3348298.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,16.0
487,2017-10-12 21:33:37,nan,0.0,652.0,27.0,3348315.0,nan,nan,nan,nan,nan,nan,nan,0.0,31.000000000000004,17.0
487,2017-10-12 21:34:07,4.0,1821.0,658.0,25.0,3348331.0,nan,nan,nan,4.0,nan,nan,33.33333333333334,33.33333333333334,30.000000000000004,16.0
487,2017-10-12 21:34:37,nan,890.0,779.0,4.0,3348347.0,3912321.0,nan,nan,4.0,3912321.0,4.0,33.33333333333334,66.66666666666669,30.000000000000004,16.0
487,2017-10-12 21:35:07,0.0,0.0,651.0,26.0,3348363.0,nan,nan,nan,0.0,3912321.0,4.0,0.0,66.66666666666669,30.000000000000004,16.0
487,2017-10-12 21:35:37,nan,nan,649.0,nan,3348379.0,nan,nan,nan,0.0,3912321.0,2.0,0.0,66.66666666666669,30.000000000000004,16.0
487,2017-10-12 21:36:06,nan,nan,651.0,25.0,3348395.0,nan,nan,nan,0.0,3912321.0,2.0,0.0,66.66666666666669,29.000000000000004,16.0
487,2017-10-12 21:36:36,nan,436.0,649.0,nan,3348410.0,nan,nan,nan,0.0,3912321.0,2.0,0.0,66.66666666666669,30.000000000000004,15.0
