asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel
487,2017-10-18 18:13:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-18 18:13:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-18 18:13:57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
487,2017-10-18 18:14:00,nan,nan,629.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan
487,2017-10-18 18:14:00,nan,nan,641.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-18 18:14:02,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,1.6666666666666667,nan,2.0,nan
487,2017-10-18 18:14:03,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,3.0,0.8333333333333334,nan,1.0,nan
487,2017-10-18 18:14:03,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,3.0,0.0,nan,0.0,nan
487,2017-10-18 18:14:03,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,3.0,0.0,nan,0.0,nan
487,2017-10-18 18:14:06,4.0,nan,nan,nan,3701877.0,nan,nan,nan,4.0,nan,3.0,3.3333333333333335,nan,3.0,nan
487,2017-10-18 18:14:07,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,3.5,0.8333333333333334,nan,1.0,nan
487,2017-10-18 18:14:07,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,3.3333333333333335,0.0,nan,0.0,nan
487,2017-10-18 18:14:38,0.0,121.0,950.0,22.0,3701898.0,nan,nan,nan,0.0,nan,3.3333333333333335,0.0,nan,31.000000000000004,21.0
487,2017-10-18 18:15:08,21.0,10336.0,672.0,36.0,3701926.0,37337.0,nan,nan,21.0,37337.0,2.5,175.00000000000003,nan,30.000000000000004,28.0
487,2017-10-18 18:15:39,33.0,16663.0,1747.0,2.0,3701963.0,37503.0,nan,166.0,33.0,37503.0,6.2,284.16666666666674,nan,31.000000000000004,37.0
487,2017-10-18 18:16:09,28.0,14145.0,1471.0,25.0,3701999.0,37604.0,nan,101.0,28.0,37604.0,10.666666666666666,233.33333333333337,nan,30.000000000000004,36.0
487,2017-10-18 18:16:39,55.0,28390.0,1567.0,27.0,3702080.0,38013.0,nan,409.0,55.0,38013.0,13.142857142857142,458.3333333333334,nan,30.000000000000004,81.0
487,2017-10-18 18:17:09,10.0,5800.0,645.0,0.0,3702102.0,38377.0,nan,364.0,10.0,38377.0,18.375,83.33333333333334,nan,30.000000000000004,22.0
487,2017-10-18 18:17:40,30.0,15476.0,1639.0,10.0,3702117.0,38449.0,nan,72.0,30.0,38449.0,17.444444444444443,258.33333333333337,nan,31.000000000000004,15.0
487,2017-10-18 18:18:10,43.0,24292.0,2055.0,27.0,3702179.0,38772.0,nan,323.0,43.0,38772.0,18.7,358.33333333333337,nan,30.000000000000004,62.0
487,2017-10-18 18:18:41,0.0,0.0,650.0,24.0,3702191.0,38854.0,nan,82.0,0.0,38854.0,20.90909090909091,0.0,nan,31.000000000000004,12.0
487,2017-10-18 18:19:11,nan,888.0,649.0,23.0,3702206.0,nan,nan,nan,0.0,38854.0,19.166666666666668,0.0,nan,30.000000000000004,15.0
