asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel
487,2017-10-14 11:39:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-14 11:39:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-14 11:39:56,nan,nan,949.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan
487,2017-10-14 11:39:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-14 11:39:57,nan,nan,950.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
487,2017-10-14 11:39:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
487,2017-10-14 11:39:58,nan,nan,949.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-14 11:39:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-14 11:39:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-14 11:40:26,nan,838.0,950.0,33.0,3365942.0,nan,nan,nan,nan,nan,nan,nan,nan,28.0,nan
487,2017-10-14 11:40:57,nan,689.0,951.0,32.0,3365973.0,nan,nan,nan,nan,nan,nan,nan,nan,31.000000000000004,31.0
487,2017-10-14 11:41:28,nan,0.0,949.0,31.0,3366002.0,nan,nan,nan,nan,nan,nan,nan,nan,31.000000000000004,29.0
487,2017-10-14 11:41:58,nan,nan,951.0,30.0,3366031.0,nan,nan,nan,nan,nan,nan,nan,nan,30.000000000000004,29.0
487,2017-10-14 11:42:28,nan,nan,949.0,29.0,3366057.0,nan,nan,nan,nan,nan,nan,nan,nan,30.000000000000004,26.0
487,2017-10-14 11:42:59,nan,nan,nan,nan,3366085.0,nan,nan,nan,nan,nan,nan,nan,nan,31.000000000000004,28.0
487,2017-10-14 11:43:30,nan,nan,nan,nan,3366113.0,nan,nan,nan,nan,nan,nan,nan,nan,31.000000000000004,28.0
487,2017-10-14 11:44:00,nan,nan,951.0,28.0,3366138.0,nan,nan,nan,nan,nan,nan,nan,nan,30.000000000000004,25.0
487,2017-10-14 11:44:31,nan,nan,950.0,27.0,3366165.0,nan,nan,nan,nan,nan,nan,nan,nan,31.000000000000004,27.0
487,2017-10-14 11:45:02,nan,nan,951.0,nan,3366192.0,nan,nan,nan,nan,nan,nan,nan,nan,31.000000000000004,27.0
487,2017-10-14 11:45:32,nan,nan,950.0,26.0,3366216.0,nan,nan,nan,nan,nan,nan,nan,nan,30.000000000000004,24.0
487,2017-10-14 11:46:03,nan,nan,951.0,nan,3366242.0,nan,nan,nan,nan,nan,nan,nan,nan,31.000000000000004,26.0
487,2017-10-14 11:46:33,nan,346.0,949.0,25.0,3366267.0,nan,nan,nan,nan,nan,nan,nan,nan,30.000000000000004,25.0
487,2017-10-14 11:47:03,nan,469.0,nan,24.0,3366290.0,nan,nan,nan,nan,nan,nan,nan,nan,30.000000000000004,23.0
487,2017-10-14 11:47:34,7.0,2246.0,667.0,nan,3366314.0,nan,nan,nan,7.0,nan,nan,60.27777777777779,nan,31.000000000000004,24.0
487,2017-10-14 11:47:35,nan,nan,1249.0,nan,3366315.0,nan,nan,nan,7.0,nan,7.0,1.9444444444444444,nan,1.0,1.0
487,2017-10-14 11:48:04,0.0,0.0,650.0,27.0,3366367.0,3984953.0,nan,nan,0.0,3984953.0,7.0,0.0,nan,29.000000000000004,52.0
487,2017-10-14 11:48:35,nan,nan,948.0,23.0,3366389.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,nan,31.000000000000004,22.0
487,2017-10-14 11:49:06,nan,nan,949.0,nan,3366413.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,nan,31.000000000000004,24.0
487,2017-10-14 11:49:37,nan,nan,950.0,nan,3366436.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,nan,31.000000000000004,23.0
487,2017-10-14 11:50:07,nan,nan,948.0,nan,3366458.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,nan,30.000000000000004,22.0
487,2017-10-14 11:50:37,nan,nan,650.0,7.0,3366471.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,nan,30.000000000000004,13.0
487,2017-10-14 11:51:07,nan,nan,nan,nan,3366480.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,nan,30.000000000000004,9.0
487,2017-10-14 11:51:38,nan,nan,nan,nan,3366488.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,nan,31.000000000000004,8.0
487,2017-10-14 11:52:08,nan,168.0,nan,nan,3366497.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,nan,30.000000000000004,9.0
487,2017-10-14 11:52:38,nan,272.0,nan,nan,3366506.0,nan,nan,nan,0.0,3984953.0,3.5,0.0,nan,30.000000000000004,9.0
487,2017-10-14 11:53:08,11.0,5179.0,1551.0,28.0,3366519.0,3984979.0,nan,26.0,11.0,3984979.0,3.5,91.66666666666669,nan,30.000000000000004,13.0
487,2017-10-14 11:53:39,26.0,13258.0,1084.0,37.0,3366604.0,3985270.0,nan,291.0,26.0,3985270.0,6.0,223.88888888888894,nan,31.000000000000004,85.0
487,2017-10-14 11:54:10,40.0,21102.0,1520.0,0.0,3366674.0,3985548.0,nan,278.0,40.0,3985548.0,11.0,344.4444444444445,nan,31.000000000000004,70.0
487,2017-10-14 11:54:40,0.0,811.0,649.0,60.0,3366710.0,3985755.0,nan,207.0,0.0,3985755.0,16.8,0.0,nan,30.000000000000004,36.0
487,2017-10-14 11:55:11,nan,0.0,644.0,33.0,3366748.0,3985980.0,nan,225.0,0.0,3985980.0,14.0,0.0,nan,31.000000000000004,38.0
487,2017-10-14 11:55:41,65.0,34081.0,1797.0,36.0,3366841.0,3986142.0,nan,162.0,65.0,3986142.0,14.0,541.6666666666667,nan,30.000000000000004,93.0
487,2017-10-14 11:55:45,71.0,38390.0,2050.0,nan,3366861.0,3986209.0,nan,67.0,71.0,3986209.0,21.285714285714285,78.88888888888889,nan,4.0,20.0
487,2017-10-14 11:55:46,75.0,39325.0,nan,nan,3366866.0,3986265.0,nan,56.0,75.0,3986265.0,27.5,20.833333333333332,nan,1.0,5.0
487,2017-10-14 11:55:48,77.0,41514.0,nan,nan,3366876.0,nan,nan,nan,77.0,3986265.0,32.77777777777778,42.77777777777778,nan,2.0,10.0
487,2017-10-14 11:55:50,81.0,43219.0,2308.0,nan,3366886.0,3986347.0,nan,82.0,81.0,3986347.0,37.2,45.0,nan,2.0,10.0
487,2017-10-14 11:55:52,84.0,44684.0,nan,nan,3366903.0,nan,nan,nan,84.0,3986347.0,41.18181818181818,46.666666666666664,nan,2.0,17.0
487,2017-10-14 11:55:53,85.0,45222.0,nan,nan,3366911.0,nan,nan,nan,85.0,3986347.0,44.75,23.61111111111111,nan,1.0,8.0
487,2017-10-14 11:55:55,88.0,46602.0,2060.0,82.0,3366928.0,3986437.0,nan,90.0,88.0,3986437.0,47.84615384615385,48.888888888888886,nan,2.0,17.0
487,2017-10-14 11:55:57,90.0,47540.0,nan,nan,3366945.0,nan,nan,nan,90.0,3986437.0,50.714285714285715,50.0,nan,2.0,17.0
487,2017-10-14 11:55:59,92.0,48186.0,nan,nan,3366962.0,3986532.0,nan,95.0,92.0,3986532.0,53.333333333333336,51.111111111111114,nan,2.0,17.0
487,2017-10-14 11:56:01,89.0,47892.0,2129.0,nan,3366974.0,3986604.0,nan,72.0,89.0,3986604.0,55.75,49.44444444444444,nan,2.0,12.0
487,2017-10-14 11:56:03,90.0,47412.0,nan,nan,3366981.0,nan,nan,nan,90.0,3986604.0,57.705882352941174,50.0,nan,2.0,7.0
487,2017-10-14 11:56:04,nan,47160.0,nan,nan,3366984.0,nan,nan,nan,90.0,3986604.0,59.5,25.0,nan,1.0,3.0
487,2017-10-14 11:56:06,nan,47217.0,2090.0,nan,3366991.0,3986700.0,nan,96.0,90.0,3986700.0,59.5,50.0,nan,2.0,7.0
487,2017-10-14 11:56:08,nan,47586.0,nan,nan,3366998.0,nan,nan,nan,90.0,3986700.0,59.5,50.0,nan,2.0,7.0
487,2017-10-14 11:56:10,nan,48022.0,2115.0,nan,3367006.0,3986820.0,nan,120.0,90.0,3986820.0,59.5,50.0,nan,2.0,8.0
487,2017-10-14 11:56:11,nan,48060.0,nan,nan,3367010.0,nan,nan,nan,90.0,3986820.0,59.5,25.0,nan,1.0,4.0
487,2017-10-14 11:56:12,91.0,48166.0,nan,nan,3367015.0,nan,nan,nan,91.0,3986820.0,59.5,25.27777777777778,nan,1.0,5.0
487,2017-10-14 11:56:14,89.0,48058.0,nan,nan,3367024.0,3986916.0,nan,96.0,89.0,3986916.0,61.1578947368421,49.44444444444444,nan,2.0,9.0
487,2017-10-14 11:56:16,nan,46754.0,2103.0,nan,3367033.0,nan,nan,nan,89.0,3986916.0,62.55,49.44444444444444,nan,2.0,9.0
487,2017-10-14 11:56:18,87.0,45152.0,nan,nan,3367042.0,3987012.0,nan,96.0,87.0,3987012.0,62.55,48.333333333333336,nan,2.0,9.0
487,2017-10-14 11:56:20,84.0,43513.0,1961.0,nan,3367051.0,nan,nan,nan,84.0,3987012.0,63.714285714285715,46.666666666666664,nan,2.0,9.0
487,2017-10-14 11:56:22,82.0,43066.0,nan,nan,3367059.0,nan,nan,nan,82.0,3987012.0,64.63636363636364,45.55555555555556,nan,2.0,8.0
487,2017-10-14 11:56:23,81.0,43085.0,nan,nan,3367063.0,3987124.0,nan,112.0,81.0,3987124.0,65.3913043478261,22.5,nan,1.0,4.0
487,2017-10-14 11:56:24,80.0,41758.0,nan,nan,3367067.0,nan,nan,nan,80.0,3987124.0,66.04166666666667,22.22222222222222,nan,1.0,4.0
487,2017-10-14 11:56:25,77.0,41630.0,1822.0,65.0,nan,nan,nan,nan,77.0,3987124.0,66.6,21.38888888888889,nan,1.0,nan
487,2017-10-14 11:56:27,76.0,40528.0,nan,nan,3367079.0,3987188.0,nan,64.0,76.0,3987188.0,67.0,42.22222222222222,nan,2.0,12.0
487,2017-10-14 11:56:28,77.0,40971.0,nan,nan,3367083.0,nan,nan,nan,77.0,3987188.0,67.33333333333333,21.38888888888889,nan,1.0,4.0
487,2017-10-14 11:56:30,76.0,40605.0,1804.0,nan,3367087.0,3987269.0,nan,81.0,76.0,3987269.0,67.67857142857143,42.22222222222222,nan,2.0,4.0
487,2017-10-14 11:56:31,77.0,40983.0,nan,nan,3367090.0,nan,nan,nan,77.0,3987269.0,67.96551724137932,21.38888888888889,nan,1.0,3.0
487,2017-10-14 11:56:33,78.0,41296.0,nan,nan,3367095.0,nan,nan,nan,78.0,3987269.0,68.26666666666667,43.333333333333336,nan,2.0,5.0
487,2017-10-14 11:56:34,79.0,41563.0,nan,nan,3367098.0,nan,nan,nan,79.0,3987269.0,68.58064516129032,21.944444444444443,nan,1.0,3.0
487,2017-10-14 11:56:35,80.0,41744.0,1868.0,nan,3367101.0,3987371.0,nan,102.0,80.0,3987371.0,68.90625,22.22222222222222,nan,1.0,3.0
487,2017-10-14 11:56:36,nan,42453.0,nan,nan,3367103.0,nan,nan,nan,80.0,3987371.0,69.24242424242425,22.22222222222222,nan,1.0,2.0
487,2017-10-14 11:56:38,83.0,44076.0,nan,nan,3367109.0,nan,nan,nan,83.0,3987371.0,69.24242424242425,46.111111111111114,nan,2.0,6.0
487,2017-10-14 11:56:39,85.0,44869.0,nan,nan,3367111.0,3987435.0,nan,64.0,85.0,3987435.0,69.6470588235294,23.61111111111111,nan,1.0,2.0
487,2017-10-14 11:56:41,87.0,45929.0,2025.0,nan,3367120.0,nan,nan,nan,87.0,3987435.0,70.08571428571429,48.333333333333336,nan,2.0,9.0
487,2017-10-14 11:56:42,88.0,47129.0,nan,nan,3367127.0,3987526.0,nan,91.0,88.0,3987526.0,70.55555555555556,24.444444444444443,nan,1.0,7.0
487,2017-10-14 11:56:44,90.0,47204.0,nan,nan,3367139.0,nan,nan,nan,90.0,3987526.0,71.02702702702703,50.0,nan,2.0,12.0
487,2017-10-14 11:56:45,nan,47365.0,2105.0,nan,3367145.0,nan,nan,nan,90.0,3987526.0,71.52631578947368,25.0,nan,1.0,6.0
487,2017-10-14 11:56:47,nan,48010.0,nan,nan,3367158.0,3987646.0,nan,120.0,90.0,3987646.0,71.52631578947368,50.0,nan,2.0,13.0
487,2017-10-14 11:56:48,91.0,48306.0,nan,nan,3367164.0,nan,nan,nan,91.0,3987646.0,71.52631578947368,25.27777777777778,nan,1.0,6.0
