asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel
487,2017-10-23 23:35:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-23 23:35:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-23 23:36:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan
487,2017-10-23 23:36:02,2.0,nan,652.0,nan,nan,nan,nan,nan,2.0,nan,nan,1.1111111111111112,nan,2.0,nan
487,2017-10-23 23:36:02,nan,nan,649.0,nan,nan,nan,nan,nan,2.0,nan,2.0,0.0,nan,0.0,nan
487,2017-10-23 23:36:03,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,0.5555555555555556,nan,1.0,nan
487,2017-10-23 23:36:03,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,0.0,nan,0.0,nan
487,2017-10-23 23:36:03,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,0.0,nan,0.0,nan
487,2017-10-23 23:36:04,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,2.0,0.0,nan,1.0,nan
487,2017-10-23 23:36:05,2.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,1.0,0.5555555555555556,nan,1.0,nan
487,2017-10-23 23:36:07,8.0,nan,1089.0,nan,3806411.0,nan,nan,nan,8.0,nan,1.3333333333333333,4.444444444444445,nan,2.0,nan
487,2017-10-23 23:36:07,nan,nan,nan,nan,nan,nan,nan,nan,8.0,nan,3.0,0.0,nan,0.0,nan
487,2017-10-23 23:36:38,32.0,16835.0,1831.0,17.0,3806459.0,460553.0,nan,nan,32.0,460553.0,3.0,275.5555555555556,nan,31.000000000000004,48.0
487,2017-10-23 23:37:08,16.0,7537.0,627.0,27.0,3806498.0,460830.0,nan,277.0,16.0,460830.0,8.8,133.33333333333337,nan,30.000000000000004,39.0
487,2017-10-23 23:37:39,45.0,23935.0,1807.0,17.0,3806572.0,461082.0,nan,252.0,45.0,461082.0,10.0,387.50000000000006,nan,31.000000000000004,74.0
487,2017-10-23 23:38:10,0.0,0.0,648.0,24.0,3806614.0,461251.0,nan,169.0,0.0,461251.0,15.0,0.0,nan,31.000000000000004,42.0
487,2017-10-23 23:38:40,62.0,32748.0,1702.0,49.0,3806724.0,461534.0,nan,283.0,62.0,461534.0,13.125,516.6666666666667,nan,30.000000000000004,110.0
487,2017-10-23 23:38:44,65.0,34760.0,1840.0,nan,3806743.0,461600.0,nan,66.0,65.0,461600.0,18.555555555555557,72.22222222222223,nan,4.0,19.0
487,2017-10-23 23:38:45,67.0,34749.0,nan,nan,3806747.0,nan,nan,nan,67.0,461600.0,23.2,18.61111111111111,nan,1.0,4.0
487,2017-10-23 23:38:46,65.0,34655.0,nan,nan,3806752.0,461652.0,nan,52.0,65.0,461652.0,27.181818181818183,18.055555555555557,nan,1.0,5.0
487,2017-10-23 23:38:48,nan,34060.0,1532.0,nan,3806761.0,nan,nan,nan,65.0,461652.0,30.333333333333332,36.111111111111114,nan,2.0,9.0
487,2017-10-23 23:38:50,64.0,34456.0,nan,nan,3806768.0,nan,nan,nan,64.0,461652.0,30.333333333333332,35.55555555555556,nan,2.0,7.0
487,2017-10-23 23:38:51,66.0,35700.0,nan,nan,3806771.0,461739.0,nan,87.0,66.0,461739.0,32.92307692307692,18.333333333333332,nan,1.0,3.0
487,2017-10-23 23:38:53,64.0,34696.0,1540.0,nan,3806775.0,nan,nan,nan,64.0,461739.0,35.285714285714285,35.55555555555556,nan,2.0,4.0
487,2017-10-23 23:38:54,62.0,33127.0,nan,nan,3806778.0,nan,nan,nan,62.0,461739.0,37.2,17.22222222222222,nan,1.0,3.0
487,2017-10-23 23:38:55,61.0,32527.0,nan,nan,3806781.0,461808.0,nan,69.0,61.0,461808.0,38.75,16.944444444444443,nan,1.0,3.0
487,2017-10-23 23:38:57,58.0,31301.0,1376.0,nan,3806788.0,nan,nan,nan,58.0,461808.0,40.05882352941177,32.22222222222222,nan,2.0,7.0
487,2017-10-23 23:38:58,59.0,31057.0,nan,nan,3806791.0,nan,nan,nan,59.0,461808.0,41.05555555555556,16.38888888888889,nan,1.0,3.0
487,2017-10-23 23:39:29,42.0,22489.0,1803.0,71.0,3806800.0,462118.0,nan,310.0,42.0,462118.0,42.0,361.66666666666674,nan,31.000000000000004,9.0
487,2017-10-23 23:39:43,64.0,34297.0,1888.0,nan,3806866.0,462290.0,nan,172.0,64.0,462290.0,42.0,248.88888888888889,nan,14.0,66.0
487,2017-10-23 23:39:45,65.0,34378.0,nan,nan,3806873.0,462358.0,nan,68.0,65.0,462358.0,43.04761904761905,36.111111111111114,nan,2.0,7.0
487,2017-10-23 23:39:46,nan,34290.0,nan,nan,3806876.0,nan,nan,nan,65.0,462358.0,44.04545454545455,18.055555555555557,nan,1.0,3.0
487,2017-10-23 23:39:48,68.0,35121.0,1538.0,nan,3806883.0,nan,nan,nan,68.0,462358.0,44.04545454545455,37.77777777777778,nan,2.0,7.0
487,2017-10-23 23:39:49,67.0,35251.0,nan,nan,3806886.0,462427.0,nan,69.0,67.0,462427.0,45.08695652173913,18.61111111111111,nan,1.0,3.0
487,2017-10-23 23:39:51,68.0,35769.0,nan,nan,3806893.0,nan,nan,nan,68.0,462427.0,46.0,37.77777777777778,nan,2.0,7.0
487,2017-10-23 23:39:52,nan,36198.0,1606.0,nan,3806896.0,nan,nan,nan,68.0,462427.0,46.88,18.88888888888889,nan,1.0,3.0
487,2017-10-23 23:39:53,69.0,36151.0,nan,nan,nan,462498.0,nan,71.0,69.0,462498.0,46.88,19.166666666666668,nan,1.0,nan
487,2017-10-23 23:39:55,70.0,36838.0,nan,nan,3806905.0,nan,nan,nan,70.0,462498.0,47.73076923076923,38.888888888888886,nan,2.0,9.0
487,2017-10-23 23:39:57,71.0,37314.0,1649.0,nan,3806911.0,462570.0,nan,72.0,71.0,462570.0,48.55555555555556,39.44444444444444,nan,2.0,6.0
487,2017-10-23 23:39:59,nan,38004.0,nan,51.0,3806918.0,nan,nan,nan,71.0,462570.0,49.357142857142854,39.44444444444444,nan,2.0,7.0
487,2017-10-23 23:40:00,72.0,37789.0,nan,nan,3806921.0,nan,nan,nan,72.0,462570.0,49.357142857142854,20.0,nan,1.0,3.0
487,2017-10-23 23:40:02,nan,37804.0,nan,nan,3806928.0,462646.0,nan,76.0,72.0,462646.0,50.13793103448276,40.0,nan,2.0,7.0
487,2017-10-23 23:40:04,73.0,38352.0,1697.0,nan,3806931.0,462703.0,nan,57.0,73.0,462703.0,50.13793103448276,40.55555555555556,nan,2.0,3.0
487,2017-10-23 23:40:06,72.0,38469.0,nan,nan,3806939.0,nan,nan,nan,72.0,462703.0,50.9,40.0,nan,2.0,8.0
487,2017-10-23 23:40:07,70.0,37359.0,1612.0,nan,3806942.0,nan,nan,nan,70.0,462703.0,51.58064516129032,19.444444444444443,nan,1.0,3.0
487,2017-10-23 23:40:09,66.0,35897.0,nan,nan,3806949.0,462781.0,nan,78.0,66.0,462781.0,52.15625,36.666666666666664,nan,2.0,7.0
487,2017-10-23 23:40:11,65.0,34357.0,nan,nan,3806954.0,nan,nan,nan,65.0,462781.0,52.57575757575758,36.111111111111114,nan,2.0,5.0
