asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel
487,2017-10-13 18:28:51,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2017-10-13 18:28:51,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-13 18:28:54,nan,nan,646.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan
487,2017-10-13 18:28:55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
487,2017-10-13 18:28:56,nan,nan,651.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
487,2017-10-13 18:28:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-13 18:28:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-13 18:28:57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
487,2017-10-13 18:29:01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan
487,2017-10-13 18:29:01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan
487,2017-10-13 18:29:32,3.0,nan,647.0,25.0,3359638.0,nan,nan,nan,3.0,nan,nan,25.83333333333334,nan,31.000000000000004,nan
487,2017-10-13 18:30:03,0.0,nan,650.0,nan,3359654.0,nan,nan,nan,0.0,nan,3.0,0.0,nan,31.000000000000004,16.0
487,2017-10-13 18:30:21,7.0,4666.0,876.0,45.0,3359664.0,3961777.0,nan,nan,7.0,3961777.0,1.5,35.0,nan,18.0,10.0
487,2017-10-13 18:30:50,35.0,17891.0,1507.0,nan,3359712.0,3961882.0,nan,105.0,35.0,3961882.0,3.3333333333333335,281.9444444444445,nan,29.000000000000004,48.0
487,2017-10-13 18:31:20,32.0,17525.0,nan,71.0,3359788.0,3962196.0,nan,314.0,32.0,3962196.0,11.25,266.66666666666674,nan,30.000000000000004,76.0
487,2017-10-13 18:31:51,0.0,0.0,626.0,23.0,3359836.0,3962494.0,nan,298.0,0.0,3962494.0,15.4,0.0,nan,31.000000000000004,48.0
487,2017-10-13 18:32:21,33.0,16971.0,2045.0,69.0,3359863.0,3962534.0,nan,40.0,33.0,3962534.0,12.833333333333334,275.00000000000006,nan,30.000000000000004,27.0
487,2017-10-13 18:32:52,41.0,21811.0,1500.0,40.0,3359945.0,3962793.0,nan,259.0,41.0,3962793.0,15.714285714285714,353.0555555555556,nan,31.000000000000004,82.0
487,2017-10-13 18:33:22,36.0,18976.0,1390.0,0.0,3360033.0,3963120.0,nan,327.0,36.0,3963120.0,18.875,300.00000000000006,nan,30.000000000000004,88.0
487,2017-10-13 18:33:52,15.0,6983.0,1311.0,74.0,3360045.0,3963266.0,nan,146.0,15.0,3963266.0,20.77777777777778,125.00000000000003,nan,30.000000000000004,12.0
487,2017-10-13 18:34:23,28.0,15598.0,1503.0,3.0,3360107.0,3963487.0,nan,221.0,28.0,3963487.0,20.2,241.11111111111117,nan,31.000000000000004,62.0
487,2017-10-13 18:34:53,19.0,9764.0,1087.0,28.0,3360126.0,3963673.0,nan,186.0,19.0,3963673.0,20.90909090909091,158.33333333333337,nan,30.000000000000004,19.0
487,2017-10-13 18:35:24,2.0,1196.0,696.0,8.0,3360137.0,3963753.0,nan,80.0,2.0,3963753.0,20.75,17.222222222222225,nan,31.000000000000004,11.0
