asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-13 10:48:49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.406e-321
487,2017-10-13 10:48:50,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,2.406e-321,2.406e-321
487,2017-10-13 10:48:52,nan,nan,685.0,nan,nan,nan,nan,nan,0 days 00:00:02,2.406e-321,2.406e-321
487,2017-10-13 10:48:54,5.0,nan,nan,nan,nan,nan,nan,0.2777777777777778,0 days 00:00:02,2.406e-321,0.0
487,2017-10-13 10:48:54,6.0,nan,864.0,nan,nan,nan,nan,0.0,0 days 00:00:00,2.406e-321,0.0
487,2017-10-13 10:48:54,6.0,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,2.406e-321,1.0
487,2017-10-13 10:48:56,6.0,nan,nan,nan,nan,nan,nan,0.3333333333333333,0 days 00:00:02,2.406e-321,1.0
487,2017-10-13 10:48:57,6.0,nan,nan,nan,nan,nan,nan,0.16666666666666666,0 days 00:00:01,2.406e-321,1.0
487,2017-10-13 10:48:58,5.0,nan,nan,nan,nan,nan,nan,0.1388888888888889,0 days 00:00:01,2.406e-321,0.0
487,2017-10-13 10:48:59,3.0,nan,nan,nan,nan,nan,nan,0.08333333333333333,0 days 00:00:01,2.406e-321,0.0
487,2017-10-13 10:49:02,0.0,nan,933.0,nan,3351554.0,nan,nan,0.0,0 days 00:00:03,2.406e-321,0.0
487,2017-10-13 10:49:02,0.0,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,2.406e-321,1.0
487,2017-10-13 10:49:03,0.0,nan,692.0,nan,3351552.0,nan,nan,0.0,0 days 00:00:01,-2.0,1.0
487,2017-10-13 10:49:33,5.0,1571.0,799.0,37.0,3351584.0,nan,nan,4.166666666666668,0 days 00:00:30,32.0,0.0
487,2017-10-13 10:50:03,0.0,273.0,951.0,17.0,3351602.0,3925552.0,nan,0.0,0 days 00:00:30,18.0,0.0
487,2017-10-13 10:50:34,0.0,188.0,950.0,35.0,3351633.0,nan,nan,0.0,0 days 00:00:31,31.0,1.0
487,2017-10-13 10:51:05,nan,0.0,nan,32.0,3351663.0,nan,nan,nan,0 days 00:00:31,30.0,2.406e-321
487,2017-10-13 10:51:36,nan,nan,952.0,31.0,3351692.0,nan,nan,nan,0 days 00:00:31,29.0,2.406e-321
487,2017-10-13 10:52:06,nan,nan,951.0,nan,3351720.0,nan,nan,nan,0 days 00:00:30,28.0,2.406e-321
487,2017-10-13 10:52:36,nan,nan,950.0,30.0,3351747.0,nan,nan,nan,0 days 00:00:30,27.0,2.406e-321
487,2017-10-13 10:53:06,nan,278.0,nan,29.0,3351774.0,nan,nan,nan,0 days 00:00:30,27.0,2.406e-321
487,2017-10-13 10:53:37,nan,124.0,nan,nan,3351803.0,nan,nan,nan,0 days 00:00:31,29.0,2.406e-321
487,2017-10-13 10:54:08,nan,0.0,952.0,nan,3351829.0,nan,nan,nan,0 days 00:00:31,26.0,2.406e-321
487,2017-10-13 10:54:38,nan,nan,950.0,28.0,3351856.0,nan,nan,nan,0 days 00:00:30,27.0,2.406e-321
487,2017-10-13 10:54:39,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,2.406e-321,2.406e-321
