asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-05 14:49:09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.406e-321
487,2017-10-05 14:49:09,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,2.406e-321,2.406e-321
487,2017-10-05 14:49:12,2.0,nan,655.0,nan,nan,nan,nan,0.16666666666666666,0 days 00:00:03,2.406e-321,0.0
487,2017-10-05 14:49:12,2.0,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,2.406e-321,1.0
487,2017-10-05 14:49:13,3.0,nan,nan,nan,nan,nan,nan,0.08333333333333333,0 days 00:00:01,2.406e-321,0.0
487,2017-10-05 14:49:14,4.0,nan,663.0,nan,nan,nan,nan,0.1111111111111111,0 days 00:00:01,2.406e-321,0.0
487,2017-10-05 14:49:16,4.0,nan,nan,nan,nan,nan,nan,0.2222222222222222,0 days 00:00:02,2.406e-321,1.0
487,2017-10-05 14:49:17,4.0,nan,nan,nan,nan,nan,nan,0.1111111111111111,0 days 00:00:01,2.406e-321,1.0
487,2017-10-05 14:49:17,4.0,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,2.406e-321,1.0
487,2017-10-05 14:49:21,6.0,12106.0,772.0,nan,3215197.0,nan,nan,0.6666666666666666,0 days 00:00:04,2.406e-321,0.0
487,2017-10-05 14:49:21,6.0,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,2.406e-321,1.0
487,2017-10-05 14:49:25,4.0,1052.0,721.0,nan,3215198.0,nan,nan,0.4444444444444444,0 days 00:00:04,1.0,0.0
487,2017-10-05 14:49:56,0.0,792.0,664.0,27.0,3215212.0,nan,nan,0.0,0 days 00:00:31,14.0,0.0
487,2017-10-05 14:50:27,0.0,256.0,949.0,23.0,3215230.0,nan,nan,0.0,0 days 00:00:31,18.0,1.0
487,2017-10-05 14:50:58,nan,0.0,953.0,22.0,3215252.0,nan,nan,nan,0 days 00:00:31,22.0,2.406e-321
487,2017-10-05 14:51:29,nan,nan,951.0,21.0,3215274.0,nan,nan,nan,0 days 00:00:31,22.0,2.406e-321
