asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-12 17:05:11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.406e-321
487,2017-10-12 17:05:11,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,2.406e-321,2.406e-321
487,2017-10-12 17:05:15,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:04,2.406e-321,2.406e-321
487,2017-10-12 17:05:16,nan,nan,949.0,nan,nan,nan,nan,nan,0 days 00:00:01,2.406e-321,2.406e-321
487,2017-10-12 17:05:17,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,2.406e-321,2.406e-321
487,2017-10-12 17:05:18,nan,nan,951.0,nan,nan,nan,nan,nan,0 days 00:00:01,2.406e-321,2.406e-321
487,2017-10-12 17:05:18,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,2.406e-321,2.406e-321
487,2017-10-12 17:05:18,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,2.406e-321,2.406e-321
487,2017-10-12 17:05:18,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,2.406e-321,2.406e-321
487,2017-10-12 17:05:19,nan,nan,nan,nan,3345745.0,nan,nan,nan,0 days 00:00:01,2.406e-321,2.406e-321
487,2017-10-12 17:05:25,nan,nan,931.0,nan,3345761.0,nan,nan,nan,0 days 00:00:06,16.0,2.406e-321
487,2017-10-12 17:05:51,nan,nan,951.0,29.0,3345783.0,nan,nan,nan,0 days 00:00:26,22.0,2.406e-321
487,2017-10-12 17:06:17,nan,nan,650.0,12.0,3345800.0,nan,nan,nan,0 days 00:00:26,17.0,2.406e-321
487,2017-10-12 17:06:43,nan,nan,951.0,29.0,3345820.0,nan,nan,nan,0 days 00:00:26,20.0,2.406e-321
487,2017-10-12 17:07:08,nan,nan,nan,nan,3345842.0,nan,nan,nan,0 days 00:00:25,22.0,2.406e-321
487,2017-10-12 17:07:34,nan,nan,950.0,28.0,3345865.0,nan,nan,nan,0 days 00:00:26,23.0,2.406e-321
487,2017-10-12 17:07:38,nan,nan,951.0,nan,3345870.0,nan,nan,nan,0 days 00:00:04,5.0,2.406e-321
487,2017-10-12 17:07:38,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,2.406e-321,2.406e-321
487,2017-10-12 17:07:44,nan,nan,nan,nan,3345875.0,nan,nan,nan,0 days 00:00:06,5.0,2.406e-321
487,2017-10-12 17:07:54,4.0,nan,643.0,nan,3345884.0,3904369.0,nan,1.1111111111111112,0 days 00:00:10,9.0,0.0
487,2017-10-12 17:07:55,4.0,1631.0,nan,nan,nan,nan,nan,0.1111111111111111,0 days 00:00:01,2.406e-321,1.0
487,2017-10-12 17:07:55,4.0,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,2.406e-321,1.0
487,2017-10-12 17:07:56,4.0,nan,nan,nan,nan,nan,nan,0.1111111111111111,0 days 00:00:01,2.406e-321,1.0
487,2017-10-12 17:08:06,13.0,nan,711.0,nan,3345891.0,nan,nan,3.611111111111111,0 days 00:00:10,7.0,0.0
