asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-06 10:58:41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.9470753786997e-310
487,2017-10-06 10:58:41,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,1.15969144e-316,1.7941919e-316
487,2017-10-06 10:58:44,nan,nan,649.0,nan,nan,nan,nan,nan,0 days 00:00:03,0.0,0.0
487,2017-10-06 10:58:45,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,0.0,0.0
487,2017-10-06 10:58:46,nan,nan,653.0,nan,nan,nan,nan,nan,0 days 00:00:01,5.153353895843405e+25,5.153353895843405e+25
487,2017-10-06 10:58:47,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,269485246618.34583,269485246618.34583
487,2017-10-06 10:58:48,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,1.0762957483263368e+21,1.0762957483263368e+21
487,2017-10-06 10:58:49,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,1.1523832557045783e+69,1.1523832557045783e+69
487,2017-10-06 10:58:54,nan,nan,nan,nan,3222563.0,nan,nan,nan,0 days 00:00:05,4102334.5414516064,4102334.5414516064
487,2017-10-06 10:59:02,4.0,nan,654.0,nan,3222570.0,nan,nan,0.8888888888888888,0 days 00:00:08,7.0,0.0
487,2017-10-06 10:59:05,3.0,3042.0,nan,nan,3222572.0,nan,nan,0.25,0 days 00:00:03,2.0,0.0
487,2017-10-06 10:59:05,3.0,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,1.1578873020766162e+151,1.0
487,2017-10-06 10:59:36,6.0,2384.0,650.0,42.0,3222626.0,3417972.0,nan,5.166666666666668,0 days 00:00:31,54.0,0.0
487,2017-10-06 11:00:06,0.0,290.0,950.0,15.0,3222647.0,3417976.0,nan,0.0,0 days 00:00:30,21.0,0.0
487,2017-10-06 11:00:37,0.0,0.0,0.0,20.0,3222665.0,3417980.0,nan,0.0,0 days 00:00:31,18.0,1.0
487,2017-10-06 11:01:07,nan,nan,nan,0.0,3222666.0,nan,nan,nan,0 days 00:00:30,1.0,8.894869999298993e+252
487,2017-10-06 11:01:37,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:30,1.44027082102526e+214,1.44027082102526e+214
487,2017-10-06 11:01:38,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,1.063539137300287e-94,1.063539137300287e-94
487,2017-10-06 11:01:38,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,5.25564458583144e-58,5.25564458583144e-58
487,2017-10-06 11:01:39,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,7.115774442572303e-91,7.115774442572303e-91
487,2017-10-06 11:01:39,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,1.479015272887434e-76,1.479015272887434e-76
487,2017-10-06 11:01:39,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,5.1010109733715384e+222,5.1010109733715384e+222
487,2017-10-06 11:01:39,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,5.13856209387749e+222,5.13856209387749e+222
487,2017-10-06 11:02:09,nan,432.0,nan,nan,nan,nan,nan,nan,0 days 00:00:30,5.13856209387749e+222,5.13856209387749e+222
487,2017-10-06 11:02:23,nan,0.0,nan,nan,nan,nan,nan,nan,0 days 00:00:14,5.13856209387749e+222,5.13856209387749e+222
487,2017-10-06 11:02:53,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:30,5.13856209387749e+222,5.13856209387749e+222
487,2017-10-06 11:03:23,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:30,5.27285430501925e-67,5.27285430501925e-67
487,2017-10-06 11:03:54,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,7.113265413442409e-67,7.113265413442409e-67
487,2017-10-06 11:04:25,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,1.5694265215415515e-76,1.5694265215415515e-76
487,2017-10-06 11:04:56,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:31,1.1068421813452677e-47,1.1068421813452677e-47
487,2017-10-06 11:05:26,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:30,1.482866609115902e-71,1.482866609115902e-71
487,2017-10-06 11:05:27,nan,nan,1000.0,nan,nan,nan,nan,nan,0 days 00:00:01,2.1210662820111067e+161,2.1210662820111067e+161
487,2017-10-06 11:05:27,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,2.12106628201112e+161,2.12106628201112e+161
487,2017-10-06 11:05:28,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,2.12106628201112e+161,2.12106628201112e+161
487,2017-10-06 11:05:29,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,2.12106628201112e+161,2.12106628201112e+161
487,2017-10-06 11:05:59,nan,nan,951.0,16.0,3222686.0,nan,nan,nan,0 days 00:00:30,20.0,1.7745796193718681e+248
487,2017-10-06 11:06:29,nan,nan,949.0,29.0,3222712.0,nan,nan,nan,0 days 00:00:30,26.0,2.2616601930803043e-76
487,2017-10-06 11:07:00,nan,nan,950.0,nan,3222740.0,nan,nan,nan,0 days 00:00:31,28.0,3.596510959864195e+179
487,2017-10-06 11:07:30,nan,nan,nan,28.0,3222766.0,nan,nan,nan,0 days 00:00:30,26.0,2.4052491175032941e-57
487,2017-10-06 11:08:01,nan,nan,nan,27.0,3222792.0,nan,nan,nan,0 days 00:00:31,26.0,1.3980205062968064e-259
487,2017-10-06 11:08:32,nan,nan,nan,nan,3222819.0,nan,nan,nan,0 days 00:00:31,27.0,7.707484849451047e-43
487,2017-10-06 11:09:02,nan,nan,948.0,nan,3222844.0,nan,nan,nan,0 days 00:00:30,25.0,4.587740766725059e-72
487,2017-10-06 11:09:32,nan,nan,949.0,7.0,3222865.0,nan,nan,nan,0 days 00:00:30,21.0,8.51887219130609e-96
487,2017-10-06 11:10:02,21.0,10720.0,1607.0,26.0,3222887.0,3418007.0,nan,17.500000000000004,0 days 00:00:30,22.0,0.0
487,2017-10-06 11:10:32,48.0,25049.0,1754.0,63.0,3222943.0,3418189.0,nan,40.00000000000001,0 days 00:00:30,56.0,0.0
487,2017-10-06 11:11:02,38.0,20200.0,1414.0,0.0,3222987.0,3418467.0,nan,31.66666666666667,0 days 00:00:30,44.0,0.0
487,2017-10-06 11:11:33,42.0,21092.0,2682.0,53.0,3223029.0,3418735.0,nan,36.16666666666667,0 days 00:00:31,42.0,0.0
487,2017-10-06 11:12:04,0.0,0.0,650.0,2.0,3223089.0,3418840.0,nan,0.0,0 days 00:00:31,60.0,0.0
487,2017-10-06 11:12:34,29.0,15492.0,1122.0,24.0,3223125.0,3418986.0,nan,24.16666666666667,0 days 00:00:30,36.0,0.0
487,2017-10-06 11:13:05,0.0,87.0,651.0,9.0,3223135.0,3419055.0,nan,0.0,0 days 00:00:31,10.0,0.0
487,2017-10-06 11:13:35,5.0,2423.0,650.0,25.0,3223151.0,nan,nan,4.166666666666668,0 days 00:00:30,16.0,0.0
487,2017-10-06 11:14:05,43.0,22543.0,1613.0,6.0,3223194.0,3419277.0,nan,35.83333333333334,0 days 00:00:30,43.0,0.0
487,2017-10-06 11:14:36,38.0,19694.0,1730.0,0.0,3223238.0,3419529.0,nan,32.72222222222223,0 days 00:00:31,44.0,0.0
487,2017-10-06 11:15:00,71.0,37464.0,1954.0,55.0,3223342.0,3419861.0,nan,47.333333333333336,0 days 00:00:24,104.0,0.0
487,2017-10-06 11:15:01,72.0,37941.0,nan,nan,nan,nan,nan,2.0,0 days 00:00:01,8.51887219130609e-96,0.0
487,2017-10-06 11:15:03,73.0,38882.0,1723.0,nan,3223355.0,3419937.0,nan,4.055555555555555,0 days 00:00:02,13.0,0.0
487,2017-10-06 11:15:05,74.0,39070.0,nan,nan,3223364.0,nan,nan,4.111111111111111,0 days 00:00:02,9.0,0.0
487,2017-10-06 11:15:07,73.0,38376.0,nan,nan,3223371.0,3420016.0,nan,4.055555555555555,0 days 00:00:02,7.0,0.0
487,2017-10-06 11:15:09,70.0,36717.0,1650.0,nan,3223378.0,nan,nan,3.888888888888889,0 days 00:00:02,7.0,0.0
487,2017-10-06 11:15:11,68.0,35561.0,nan,nan,3223385.0,3420091.0,nan,3.7777777777777777,0 days 00:00:02,7.0,0.0
487,2017-10-06 11:15:12,66.0,34811.0,nan,nan,3223389.0,nan,nan,1.8333333333333333,0 days 00:00:01,4.0,0.0
487,2017-10-06 11:15:13,65.0,34553.0,1515.0,27.0,3223392.0,nan,nan,1.8055555555555556,0 days 00:00:01,3.0,0.0
487,2017-10-06 11:15:15,62.0,33190.0,nan,nan,3223398.0,3420145.0,nan,3.4444444444444446,0 days 00:00:02,6.0,0.0
487,2017-10-06 11:15:16,61.0,32471.0,nan,nan,3223400.0,nan,nan,1.6944444444444444,0 days 00:00:01,2.0,0.0
487,2017-10-06 11:15:18,58.0,30694.0,1356.0,nan,3223403.0,nan,nan,3.2222222222222223,0 days 00:00:02,3.0,0.0
487,2017-10-06 11:15:48,13.0,7197.0,1271.0,1.0,3223416.0,3420425.0,nan,10.833333333333336,0 days 00:00:30,13.0,0.0
487,2017-10-06 11:16:19,16.0,8870.0,1036.0,nan,3223428.0,3420568.0,nan,13.777777777777779,0 days 00:00:31,12.0,0.0
487,2017-10-06 11:16:49,14.0,7082.0,1098.0,37.0,3223443.0,3420631.0,nan,11.666666666666668,0 days 00:00:30,15.0,0.0
487,2017-10-06 11:17:20,52.0,27639.0,1475.0,0.0,3223518.0,3420906.0,nan,44.777777777777786,0 days 00:00:31,75.0,0.0
487,2017-10-06 11:17:30,63.0,33724.0,1438.0,nan,3223568.0,3421043.0,nan,17.5,0 days 00:00:10,50.0,0.0
487,2017-10-06 11:17:32,61.0,32738.0,nan,nan,3223582.0,3421111.0,nan,3.388888888888889,0 days 00:00:02,14.0,0.0
487,2017-10-06 11:17:33,61.0,32734.0,nan,nan,3223589.0,nan,nan,1.6944444444444444,0 days 00:00:01,7.0,1.0
487,2017-10-06 11:17:34,60.0,32548.0,1403.0,nan,3223595.0,nan,nan,1.6666666666666667,0 days 00:00:01,6.0,0.0
487,2017-10-06 11:17:54,69.0,36282.0,1614.0,51.0,3223621.0,3421467.0,nan,38.333333333333336,0 days 00:00:20,26.0,0.0
487,2017-10-06 11:17:56,71.0,37620.0,nan,nan,3223627.0,nan,nan,3.9444444444444446,0 days 00:00:02,6.0,0.0
487,2017-10-06 11:17:57,70.0,37588.0,nan,nan,nan,nan,nan,1.9444444444444444,0 days 00:00:01,1.087063904136533e-95,0.0
487,2017-10-06 11:17:59,72.0,38203.0,nan,nan,3223638.0,3421541.0,nan,4.0,0 days 00:00:02,11.0,0.0
487,2017-10-06 11:18:01,75.0,39393.0,1699.0,nan,3223644.0,nan,nan,4.166666666666667,0 days 00:00:02,6.0,0.0
487,2017-10-06 11:18:02,76.0,39996.0,nan,nan,3223648.0,nan,nan,2.111111111111111,0 days 00:00:01,4.0,0.0
487,2017-10-06 11:18:03,78.0,41063.0,nan,nan,3223651.0,3421618.0,nan,2.1666666666666665,0 days 00:00:01,3.0,0.0
487,2017-10-06 11:18:04,79.0,41421.0,nan,nan,3223654.0,nan,nan,2.1944444444444446,0 days 00:00:01,3.0,0.0
487,2017-10-06 11:18:05,78.0,42042.0,1847.0,nan,nan,3421679.0,nan,2.1666666666666665,0 days 00:00:01,1.1378566200708398e-94,0.0
487,2017-10-06 11:18:07,80.0,41748.0,nan,nan,3223660.0,nan,nan,4.444444444444445,0 days 00:00:02,6.0,0.0
487,2017-10-06 11:18:09,76.0,41168.0,nan,nan,3223663.0,3421763.0,nan,4.222222222222222,0 days 00:00:02,3.0,0.0
487,2017-10-06 11:18:11,79.0,41495.0,1819.0,nan,3223665.0,nan,nan,4.388888888888889,0 days 00:00:02,2.0,0.0
487,2017-10-06 11:18:12,78.0,41173.0,nan,nan,nan,nan,nan,2.1666666666666665,0 days 00:00:01,5.22852893366629e-67,0.0
487,2017-10-06 11:18:13,78.0,41220.0,nan,nan,3223666.0,3421847.0,nan,2.1666666666666665,0 days 00:00:01,1.0,1.0
487,2017-10-06 11:18:14,77.0,40848.0,nan,17.0,3223667.0,nan,nan,2.138888888888889,0 days 00:00:01,1.0,0.0
487,2017-10-06 11:18:16,76.0,40262.0,1786.0,nan,3223672.0,3421909.0,nan,4.222222222222222,0 days 00:00:02,5.0,0.0
487,2017-10-06 11:18:17,75.0,40265.0,nan,nan,3223676.0,nan,nan,2.0833333333333335,0 days 00:00:01,4.0,0.0
487,2017-10-06 11:18:19,75.0,39682.0,nan,nan,3223685.0,nan,nan,4.166666666666667,0 days 00:00:02,9.0,1.0
487,2017-10-06 11:18:20,73.0,39670.0,1737.0,nan,3223689.0,3421989.0,nan,2.0277777777777777,0 days 00:00:01,4.0,0.0
487,2017-10-06 11:18:22,73.0,38697.0,nan,nan,3223697.0,nan,nan,4.055555555555555,0 days 00:00:02,8.0,1.0
487,2017-10-06 11:18:24,73.0,38667.0,nan,nan,3223705.0,3422067.0,nan,4.055555555555555,0 days 00:00:02,8.0,1.0
487,2017-10-06 11:18:25,73.0,38765.0,1718.0,nan,3223709.0,nan,nan,2.0277777777777777,0 days 00:00:01,4.0,1.0
487,2017-10-06 11:18:27,74.0,39517.0,nan,nan,3223718.0,nan,nan,4.111111111111111,0 days 00:00:02,9.0,0.0
487,2017-10-06 11:18:29,75.0,40168.0,nan,nan,3223728.0,3422144.0,nan,4.166666666666667,0 days 00:00:02,10.0,0.0
487,2017-10-06 11:18:31,77.0,40901.0,1788.0,nan,3223737.0,nan,nan,4.277777777777778,0 days 00:00:02,9.0,0.0
487,2017-10-06 11:18:33,79.0,41581.0,nan,nan,3223747.0,3422224.0,nan,4.388888888888889,0 days 00:00:02,10.0,0.0
487,2017-10-06 11:18:34,79.0,42416.0,nan,nan,3223752.0,nan,nan,2.1944444444444446,0 days 00:00:01,5.0,1.0
487,2017-10-06 11:18:36,81.0,43221.0,1887.0,nan,3223761.0,3422308.0,nan,4.5,0 days 00:00:02,9.0,0.0
487,2017-10-06 11:18:38,81.0,43245.0,nan,nan,3223770.0,nan,nan,4.5,0 days 00:00:02,9.0,1.0
487,2017-10-06 11:18:40,82.0,44119.0,1950.0,nan,3223779.0,3422396.0,nan,4.555555555555555,0 days 00:00:02,9.0,0.0
487,2017-10-06 11:18:42,85.0,45134.0,nan,nan,3223789.0,nan,nan,4.722222222222222,0 days 00:00:02,10.0,0.0
487,2017-10-06 11:18:43,86.0,45420.0,nan,nan,3223794.0,nan,nan,2.388888888888889,0 days 00:00:01,5.0,0.0
487,2017-10-06 11:18:45,87.0,45769.0,2030.0,32.0,3223802.0,3422485.0,nan,4.833333333333333,0 days 00:00:02,8.0,0.0
487,2017-10-06 11:18:47,88.0,46671.0,nan,nan,3223806.0,nan,nan,4.888888888888889,0 days 00:00:02,4.0,0.0
487,2017-10-06 11:18:48,88.0,46925.0,nan,nan,3223807.0,3422577.0,nan,2.4444444444444446,0 days 00:00:01,1.0,1.0
487,2017-10-06 11:18:49,86.0,46243.0,nan,nan,3223809.0,nan,nan,2.388888888888889,0 days 00:00:01,2.0,0.0
