asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-03 11:03:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.9470753787764e-310
487,2017-10-03 11:03:56,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,1.8040052e-316,1.8372412e-316
487,2017-10-03 11:03:59,nan,nan,948.0,nan,nan,nan,nan,nan,0 days 00:00:03,1.8157553e-316,1.8157553e-316
487,2017-10-03 11:04:00,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,1.8040052e-316,1.8372412e-316
487,2017-10-03 11:04:01,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:01,6.94703077627354e-310,6.94703077627354e-310
487,2017-10-03 11:04:01,nan,nan,952.0,nan,nan,nan,nan,nan,0 days 00:00:00,0.0,0.0
487,2017-10-03 11:04:02,nan,nan,nan,nan,3189720.0,nan,nan,nan,0 days 00:00:01,7.227595642981407e+159,7.227595642981407e+159
487,2017-10-03 11:04:02,nan,nan,nan,nan,nan,nan,nan,nan,0 days 00:00:00,2.586864822770353e+161,2.586864822770353e+161
487,2017-10-03 11:04:32,nan,191.0,949.0,36.0,3189753.0,3271410.0,nan,nan,0 days 00:00:30,33.0,5.465207735358649e+241
487,2017-10-03 11:05:03,nan,0.0,948.0,35.0,3189785.0,nan,nan,nan,0 days 00:00:31,32.0,7.227656163485724e+159
487,2017-10-03 11:05:33,nan,nan,950.0,33.0,3189815.0,nan,nan,nan,0 days 00:00:30,30.0,6.9401065624392605e-140
487,2017-10-03 11:06:04,nan,nan,nan,32.0,3189845.0,nan,nan,nan,0 days 00:00:31,30.0,3.090762272961639e+169
487,2017-10-03 11:06:34,nan,nan,949.0,31.0,3189873.0,nan,nan,nan,0 days 00:00:30,28.0,9.076523967359072e+223
487,2017-10-03 11:07:05,nan,nan,951.0,nan,3189903.0,nan,nan,nan,0 days 00:00:31,30.0,1.3980687298821504e-152
487,2017-10-03 11:07:35,4.0,651.0,654.0,30.0,3189929.0,nan,nan,3.333333333333334,0 days 00:00:30,26.0,0.0
487,2017-10-03 11:08:06,0.0,0.0,951.0,29.0,3189952.0,nan,nan,0.0,0 days 00:00:31,23.0,0.0
487,2017-10-03 11:08:36,0.0,nan,949.0,28.0,3189979.0,nan,nan,0.0,0 days 00:00:30,27.0,1.0
487,2017-10-03 11:09:07,nan,nan,951.0,29.0,3190005.0,nan,nan,nan,0 days 00:00:31,26.0,7.351616137285412e+223
487,2017-10-03 11:09:38,nan,nan,948.0,28.0,3190033.0,nan,nan,nan,0 days 00:00:31,28.0,2.6098588810061395e+180
487,2017-10-03 11:10:08,nan,nan,950.0,27.0,3190059.0,nan,nan,nan,0 days 00:00:30,26.0,5.7733324377623264e-114
487,2017-10-03 11:10:39,nan,nan,nan,28.0,3190085.0,nan,nan,nan,0 days 00:00:31,26.0,6.013345409948843e-154
487,2017-10-03 11:11:10,nan,nan,951.0,27.0,3190111.0,nan,nan,nan,0 days 00:00:31,26.0,1.440265644088543e+214
487,2017-10-03 11:11:40,nan,nan,949.0,nan,3190136.0,nan,nan,nan,0 days 00:00:30,25.0,6.381494893991477e+175
487,2017-10-03 11:12:10,nan,nan,951.0,26.0,3190160.0,nan,nan,nan,0 days 00:00:30,24.0,7.876204128163394e-114
487,2017-10-03 11:12:41,nan,nan,950.0,24.0,3190185.0,nan,nan,nan,0 days 00:00:31,25.0,1.1322420184860943e+277
487,2017-10-03 11:13:11,nan,nan,nan,23.0,3190209.0,nan,nan,nan,0 days 00:00:30,24.0,2.979406528532272e-109
487,2017-10-03 11:13:42,nan,nan,951.0,24.0,3190232.0,nan,nan,nan,0 days 00:00:31,23.0,9.041152192148373e+271
487,2017-10-03 11:14:01,8.0,4377.0,653.0,28.0,3190247.0,3271443.0,nan,4.222222222222222,0 days 00:00:19,15.0,0.0
487,2017-10-03 11:14:31,0.0,0.0,952.0,23.0,3190267.0,3271449.0,nan,0.0,0 days 00:00:30,20.0,0.0
487,2017-10-03 11:15:01,2.0,1425.0,653.0,25.0,3190289.0,3271463.0,nan,1.666666666666667,0 days 00:00:30,22.0,0.0
487,2017-10-03 11:15:32,0.0,368.0,949.0,23.0,3190304.0,nan,nan,0.0,0 days 00:00:31,15.0,0.0
487,2017-10-03 11:16:03,0.0,671.0,950.0,24.0,3190328.0,nan,nan,0.0,0 days 00:00:31,24.0,1.0
487,2017-10-03 11:16:34,nan,0.0,951.0,nan,3190352.0,nan,nan,nan,0 days 00:00:31,24.0,6.013470016991641e-154
487,2017-10-03 11:17:04,nan,nan,nan,nan,3190375.0,nan,nan,nan,0 days 00:00:30,23.0,2.613382852297966e+180
487,2017-10-03 11:17:35,nan,nan,950.0,nan,3190399.0,nan,nan,nan,0 days 00:00:31,24.0,9.662821671072015e+141
487,2017-10-03 11:18:05,nan,nan,949.0,nan,3190422.0,nan,nan,nan,0 days 00:00:30,23.0,6.474885598508045e+170
487,2017-10-03 11:18:36,nan,nan,649.0,7.0,3190443.0,nan,nan,nan,0 days 00:00:31,21.0,3.980263659539372e+252
487,2017-10-03 11:19:07,nan,nan,650.0,26.0,3190458.0,nan,nan,nan,0 days 00:00:31,15.0,1.7147009620249074e+185
487,2017-10-03 11:19:37,12.0,6322.0,631.0,46.0,3190482.0,3271538.0,nan,10.000000000000002,0 days 00:00:30,24.0,0.0
487,2017-10-03 11:20:08,8.0,3339.0,815.0,23.0,3190566.0,3271845.0,nan,6.888888888888889,0 days 00:00:31,84.0,0.0
487,2017-10-03 11:20:39,19.0,11433.0,1254.0,0.0,3190646.0,3272129.0,nan,16.361111111111114,0 days 00:00:31,80.0,0.0
487,2017-10-03 11:21:10,20.0,12420.0,1704.0,25.0,3190661.0,3272184.0,nan,17.222222222222225,0 days 00:00:31,15.0,0.0
487,2017-10-03 11:21:41,34.0,17769.0,1576.0,53.0,3190725.0,3272345.0,nan,29.277777777777786,0 days 00:00:31,64.0,0.0
487,2017-10-03 11:22:12,49.0,25747.0,1833.0,40.0,3190784.0,3272706.0,nan,42.19444444444445,0 days 00:00:31,59.0,0.0
487,2017-10-03 11:22:43,7.0,4275.0,699.0,0.0,3190809.0,3272940.0,nan,6.027777777777779,0 days 00:00:31,25.0,0.0
487,2017-10-03 11:23:13,12.0,7315.0,643.0,33.0,3190833.0,3273068.0,nan,10.000000000000002,0 days 00:00:30,24.0,0.0
487,2017-10-03 11:23:44,0.0,0.0,668.0,22.0,3190850.0,3273130.0,nan,0.0,0 days 00:00:31,17.0,0.0
487,2017-10-03 11:24:14,0.0,202.0,650.0,6.0,3190859.0,nan,nan,0.0,0 days 00:00:30,9.0,1.0
487,2017-10-03 11:24:45,nan,0.0,649.0,nan,3190867.0,nan,nan,nan,0 days 00:00:31,8.0,9.628665425786367e+199
487,2017-10-03 11:25:15,nan,nan,651.0,nan,3190876.0,nan,nan,nan,0 days 00:00:30,9.0,1.1444878476254744e+243
487,2017-10-03 11:25:46,nan,nan,649.0,nan,3190884.0,nan,nan,nan,0 days 00:00:31,8.0,1.2190609914388603e-152
487,2017-10-03 11:26:17,nan,nan,650.0,nan,3190893.0,nan,nan,nan,0 days 00:00:31,9.0,2.3188200910190544e-152
487,2017-10-03 11:26:47,nan,nan,651.0,nan,3190901.0,nan,nan,nan,0 days 00:00:30,8.0,1.9490439064548708e+227
487,2017-10-03 11:27:17,nan,nan,650.0,nan,3190909.0,nan,nan,nan,0 days 00:00:30,8.0,1.1938776887233887e+243
487,2017-10-03 11:27:47,16.0,8724.0,1268.0,15.0,3190924.0,3273189.0,nan,13.333333333333336,0 days 00:00:30,15.0,0.0
487,2017-10-03 11:28:17,6.0,3438.0,795.0,11.0,3190940.0,3273255.0,nan,5.000000000000001,0 days 00:00:30,16.0,0.0
487,2017-10-03 11:28:48,0.0,0.0,649.0,7.0,3190955.0,3273260.0,nan,0.0,0 days 00:00:31,15.0,0.0
