asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-05 18:43:44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-05 18:43:45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-05 18:43:45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 18:43:46,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-05 18:43:49,nan,nan,644.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,nan,False,False
487,2017-10-05 18:43:49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 18:43:52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,nan,False,False
487,2017-10-05 18:43:52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 18:43:52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 18:43:52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 18:43:57,nan,nan,649.0,nan,3220467.0,nan,nan,nan,nan,nan,nan,nan,0.0,5.0,nan,False,False
487,2017-10-05 18:43:58,nan,970.0,nan,nan,3220468.0,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,False,False
487,2017-10-05 18:43:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-05 18:44:29,nan,199.0,650.0,27.0,3220485.0,3409554.0,nan,nan,nan,3409554.0,nan,nan,0.0,31.000000000000004,17.0,False,False
487,2017-10-05 18:44:34,nan,259.0,nan,nan,3220488.0,nan,nan,nan,nan,3409554.0,nan,nan,0.0,5.0,3.0,False,True
487,2017-10-05 18:44:40,nan,0.0,nan,nan,3220491.0,nan,nan,nan,nan,3409554.0,nan,nan,0.0,6.0,3.0,False,True
487,2017-10-05 18:45:11,nan,nan,950.0,31.0,3220509.0,nan,nan,nan,nan,3409554.0,nan,nan,0.0,31.000000000000004,18.0,False,True
487,2017-10-05 18:45:41,15.0,7847.0,976.0,22.0,3220525.0,3409625.0,nan,71.0,15.0,3409625.0,nan,125.00000000000003,125.00000000000003,30.000000000000004,16.0,False,False
487,2017-10-05 18:46:12,13.0,7909.0,727.0,12.0,3220539.0,3409723.0,nan,98.0,13.0,3409723.0,15.0,111.94444444444447,236.9444444444445,31.000000000000004,14.0,False,False
487,2017-10-05 18:46:43,0.0,0.0,952.0,2.0,3220551.0,3409747.0,nan,24.0,0.0,3409747.0,14.0,0.0,236.9444444444445,31.000000000000004,12.0,False,False
487,2017-10-05 18:47:13,nan,nan,949.0,21.0,3220573.0,nan,nan,nan,0.0,3409747.0,9.333333333333334,0.0,236.9444444444445,30.000000000000004,22.0,True,True
487,2017-10-05 18:47:44,nan,nan,953.0,nan,3220594.0,nan,nan,nan,0.0,3409747.0,9.333333333333334,0.0,236.9444444444445,31.000000000000004,21.0,True,True
487,2017-10-05 18:48:14,nan,205.0,650.0,6.0,3220615.0,nan,nan,nan,0.0,3409747.0,9.333333333333334,0.0,236.9444444444445,30.000000000000004,21.0,True,True
487,2017-10-05 18:48:45,nan,0.0,nan,nan,3220625.0,nan,nan,nan,0.0,3409747.0,9.333333333333334,0.0,236.9444444444445,31.000000000000004,10.0,True,True
487,2017-10-05 18:49:15,nan,nan,nan,nan,3220633.0,nan,nan,nan,0.0,3409747.0,9.333333333333334,0.0,236.9444444444445,30.000000000000004,8.0,True,True
487,2017-10-05 18:49:45,nan,nan,605.0,23.0,3220641.0,nan,nan,nan,0.0,3409747.0,9.333333333333334,0.0,236.9444444444445,30.000000000000004,8.0,True,True
487,2017-10-05 18:50:15,33.0,17733.0,1659.0,19.0,3220676.0,3409823.0,nan,76.0,33.0,3409823.0,9.333333333333334,275.00000000000006,511.94444444444457,30.000000000000004,35.0,False,False
487,2017-10-05 18:50:45,8.0,3105.0,636.0,9.0,3220712.0,3410066.0,nan,243.0,8.0,3410066.0,15.25,66.66666666666669,578.6111111111113,30.000000000000004,36.0,False,False
487,2017-10-05 18:51:15,10.0,4435.0,1398.0,62.0,3220743.0,3410210.0,nan,144.0,10.0,3410210.0,13.8,83.33333333333334,661.9444444444447,30.000000000000004,31.0,False,False
487,2017-10-05 18:51:46,34.0,17660.0,1646.0,29.0,3220817.0,3410356.0,nan,146.0,34.0,3410356.0,13.166666666666666,292.7777777777778,954.7222222222225,31.000000000000004,74.0,False,False
487,2017-10-05 18:52:16,21.0,10717.0,816.0,0.0,3220876.0,3410570.0,nan,214.0,21.0,3410570.0,16.142857142857142,175.00000000000003,1129.7222222222226,30.000000000000004,59.0,False,False
487,2017-10-05 18:52:46,38.0,19844.0,1448.0,10.0,3220907.0,3410662.0,nan,92.0,38.0,3410662.0,16.75,316.66666666666674,1446.3888888888894,30.000000000000004,31.0,False,False
487,2017-10-05 18:53:17,0.0,0.0,650.0,22.0,3220919.0,3410742.0,nan,80.0,0.0,3410742.0,19.11111111111111,0.0,1446.3888888888894,31.000000000000004,12.0,False,False
487,2017-10-05 18:53:47,20.0,11072.0,979.0,0.0,3220956.0,3410928.0,nan,186.0,20.0,3410928.0,17.2,166.66666666666669,1613.055555555556,30.000000000000004,37.0,False,False
