asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-06 10:23:19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-06 10:23:19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-06 10:23:22,nan,nan,959.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,nan,False,False
487,2017-10-06 10:23:22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-06 10:23:23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-06 10:23:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-06 10:23:24,nan,nan,951.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-06 10:23:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,False,False
487,2017-10-06 10:23:25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-06 10:23:26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,False,False
487,2017-10-06 10:23:33,nan,nan,nan,nan,3222485.0,nan,nan,nan,nan,nan,nan,nan,0.0,7.0,nan,False,False
487,2017-10-06 10:23:41,4.0,1778.0,648.0,nan,3222500.0,nan,nan,nan,4.0,nan,nan,8.88888888888889,8.88888888888889,8.0,15.0,False,False
487,2017-10-06 10:23:41,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,4.0,0.0,8.88888888888889,0.0,nan,True,False
487,2017-10-06 10:24:12,0.0,459.0,0.0,nan,3222555.0,3417849.0,nan,nan,0.0,3417849.0,4.0,0.0,8.88888888888889,31.000000000000004,55.0,False,False
487,2017-10-06 10:24:43,nan,742.0,nan,nan,3222560.0,nan,nan,nan,0.0,3417849.0,2.0,0.0,8.88888888888889,31.000000000000004,5.0,True,True
487,2017-10-06 10:25:14,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,3417849.0,2.0,0.0,8.88888888888889,31.000000000000004,nan,True,True
487,2017-10-06 10:25:18,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3417849.0,2.0,0.0,8.88888888888889,4.0,nan,True,True
487,2017-10-06 10:25:18,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3417849.0,2.0,0.0,8.88888888888889,0.0,nan,True,True
487,2017-10-06 10:25:19,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3417849.0,2.0,0.0,8.88888888888889,1.0,nan,True,True
487,2017-10-06 10:25:19,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3417849.0,2.0,0.0,8.88888888888889,0.0,nan,True,True
487,2017-10-06 10:25:19,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3417849.0,2.0,0.0,8.88888888888889,0.0,nan,True,True
