asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-14 15:43:00,70.0,37012.0,1799.0,83.0,3384650.0,4067647.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-14 15:43:02,73.0,38945.0,2059.0,nan,3384658.0,4067717.0,nan,nan,73.0,4067717.0,70.0,40.55555555555556,40.55555555555556,2.0,nan,False,False
487,2017-10-14 15:43:03,75.0,39413.0,nan,nan,nan,nan,nan,nan,75.0,4067717.0,71.5,20.833333333333332,61.388888888888886,1.0,nan,False,True
487,2017-10-14 15:43:05,77.0,40827.0,nan,nan,3384669.0,4067795.0,nan,78.0,77.0,4067795.0,72.66666666666667,42.77777777777778,104.16666666666666,2.0,11.0,False,False
487,2017-10-14 15:43:06,nan,41183.0,1818.0,nan,3384675.0,nan,nan,nan,77.0,4067795.0,73.75,21.38888888888889,125.55555555555554,1.0,6.0,True,True
487,2017-10-14 15:43:08,79.0,41628.0,nan,nan,3384687.0,nan,nan,nan,79.0,4067795.0,73.75,43.888888888888886,169.44444444444443,2.0,12.0,False,True
487,2017-10-14 15:43:09,78.0,41721.0,nan,nan,3384693.0,4067879.0,nan,84.0,78.0,4067879.0,74.8,21.666666666666668,191.1111111111111,1.0,6.0,False,False
487,2017-10-14 15:43:11,79.0,41931.0,1853.0,nan,3384706.0,nan,nan,nan,79.0,4067879.0,75.33333333333333,43.888888888888886,234.99999999999997,2.0,13.0,False,True
487,2017-10-14 15:43:13,80.0,42499.0,nan,nan,3384718.0,4067963.0,nan,84.0,80.0,4067963.0,75.85714285714286,44.44444444444444,279.4444444444444,2.0,12.0,False,False
487,2017-10-14 15:43:15,nan,42115.0,nan,nan,3384722.0,nan,nan,nan,80.0,4067963.0,76.375,44.44444444444444,323.88888888888886,2.0,4.0,True,True
487,2017-10-14 15:43:16,81.0,43087.0,1899.0,nan,3384724.0,nan,nan,nan,81.0,4067963.0,76.375,22.5,346.38888888888886,1.0,2.0,False,True
487,2017-10-14 15:43:18,83.0,44066.0,nan,nan,3384728.0,4068047.0,nan,84.0,83.0,4068047.0,76.88888888888889,46.111111111111114,392.5,2.0,4.0,False,False
487,2017-10-14 15:43:20,82.0,44342.0,nan,nan,3384732.0,nan,nan,nan,82.0,4068047.0,77.5,45.55555555555556,438.05555555555554,2.0,4.0,False,True
487,2017-10-14 15:43:22,nan,43950.0,1924.0,nan,3384736.0,4068135.0,nan,88.0,82.0,4068135.0,77.9090909090909,45.55555555555556,483.6111111111111,2.0,4.0,True,False
487,2017-10-14 15:43:23,83.0,44016.0,nan,nan,3384738.0,nan,nan,nan,83.0,4068135.0,77.9090909090909,23.055555555555557,506.66666666666663,1.0,2.0,False,True
487,2017-10-14 15:43:24,82.0,43856.0,nan,nan,nan,nan,nan,nan,82.0,4068135.0,78.33333333333333,22.77777777777778,529.4444444444445,1.0,nan,False,True
487,2017-10-14 15:43:26,81.0,43296.0,1900.0,0.0,nan,4068223.0,nan,88.0,81.0,4068223.0,78.61538461538461,45.0,574.4444444444445,2.0,nan,False,False
487,2017-10-14 15:43:28,nan,42823.0,nan,nan,nan,nan,nan,nan,81.0,4068223.0,78.78571428571429,45.0,619.4444444444445,2.0,nan,True,True
487,2017-10-14 15:43:29,nan,42772.0,nan,nan,nan,4068310.0,nan,87.0,81.0,4068310.0,78.78571428571429,22.5,641.9444444444445,1.0,nan,True,False
487,2017-10-14 15:43:31,80.0,43013.0,1899.0,nan,nan,nan,nan,nan,80.0,4068310.0,78.78571428571429,44.44444444444444,686.3888888888889,2.0,nan,False,True
